Address,Allocation,Type ,Sum
0x525bc1fe2ba97c93a2282d89ed313da2642cf5ee,0.05813953488%,veLNDX holders,
0xcbc6d1e00e8f3659ce3e0bd2a0f8ff6e7db5b890,0.05813953488%,veLNDX holders,
0x4da79846b9a62486b73f9f0ce36b98af439a1828,0.05813953488%,veLNDX holders,
0x532f5b24ee78324b07111ceb90da80e218e64537,0.05813953488%,veLNDX holders,
0x46408e398c80a45869b8b591ed7c935b5a7141a7,0.05813953488%,veLNDX holders,
0x44a45caa89d705db9b9d8d0f427b3bcef481fed1,0.05813953488%,veLNDX holders,
0x0a82bc51dbf6f477c3005be9574e13a54ffc0448,0.05813953488%,veLNDX holders,
0x3d6d064c7bcf36b8e25802ae3dbef44e6f6f8c6e,0.05813953488%,veLNDX holders,
0x2f2580864f7b6a33b6415ed79e24d977fcc8eb61,0.05813953488%,veLNDX holders,
0xa7e40af88b637d7efde6f46b11b81368c9639906,0.05813953488%,veLNDX holders,
0x462927180e0a1128dde6265a17675ef950410197,0.05813953488%,veLNDX holders,
0x67721afa7b15796c2bc6e306ca96a1cac6307687,0.05813953488%,veLNDX holders,
0x6c71254f6a849651870d025932899bf3dea1cb18,0.05813953488%,veLNDX holders,
0xcfbe2072393195de85300c3b24ba56da3017565e,0.05813953488%,veLNDX holders,
0xaed5a4d1af8e4232c94b1c8b7dc8989bf8c6a3d0,0.05813953488%,veLNDX holders,
0x26162b3d1b5f5df602b10f7fc11f820a293658f6,0.05813953488%,veLNDX holders,
0xb4086b73dcda8457bd882073334e78a408bd1e4b,0.05813953488%,veLNDX holders,
0x133d93566f9699b3af46fe150daa8a67a9563ed6,0.05813953488%,veLNDX holders,
0xac1bf6c192f6e7bb72bd878305ba8e60d12c0b07,0.05813953488%,veLNDX holders,
0x2a2b056e5df6c0824eebf4393b16af5a881a1de4,0.05813953488%,veLNDX holders,
0x334d687f37b4057eb75485d9426a49c5050062a3,0.05813953488%,veLNDX holders,
0x5b8793c48d5ebfe67b7fb4bb38152f05472c120e,0.05813953488%,veLNDX holders,
0x97a1341c5c827706bcbc30fb7064ec423262ce92,0.05813953488%,veLNDX holders,
0xfa33ab1882b79ac9356ba52168da2ffda3a216af,0.05813953488%,veLNDX holders,
0x1c875bea09f89cbea3246f0782d56d27371ac7a4,0.05813953488%,veLNDX holders,
0x1b111129be85fbb7804d9403bf486a45723c96ef,0.05813953488%,veLNDX holders,
0xbbef543a7f58b8c8dcc6b662251a8ea9b657fead,0.05813953488%,veLNDX holders,
0x94ba76d15bd9daaf6e433b78199ed3f3888f7c82,0.05813953488%,veLNDX holders,
0x815612815d7fb01b1e8a97fe4a0996e77245a3aa,0.05813953488%,veLNDX holders,
0x508ecb69dff91200c346108e04ad8226a8dc4092,0.05813953488%,veLNDX holders,
0xcbc22125472cf2948e7714cda16b1d7e08d98035,0.05813953488%,veLNDX holders,
0x1b6971f1417f0d61864c8f72c15f360ac04a76cb,0.05813953488%,veLNDX holders,
0x85e2b0f7b23befdca57bcbc4f3e9de2b49277c80,0.05813953488%,veLNDX holders,
0x7a1e2a610b02e84c34cd2e6c337aa90b9547ef25,0.05813953488%,veLNDX holders,
0x35831dd1b909058c06d1a81d652bae40c10f70df,0.05813953488%,veLNDX holders,
0x99fc972ce9147da428969f0e0c2834f4704a4380,0.05813953488%,veLNDX holders,
0xb54aac4fc6364ce0fb6a6d2bc5a39e6f3bf026ff,0.05813953488%,veLNDX holders,
0x136d02dc8af604a5f943be670f826b6cd5b9b660,0.05813953488%,veLNDX holders,
0xd2ae3f6cf059cd0772f6332ac3f0d0f39a120f23,0.05813953488%,veLNDX holders,
0x85445686924ba74ca9d014c8340bf33cb761ea0b,0.05813953488%,veLNDX holders,
0x579fe6b613e768e9e8d290fdc9ff8a4ca21fa672,0.05813953488%,veLNDX holders,
0x970957c98ffc33d787372981b4d8ded3d4998f64,0.05813953488%,veLNDX holders,
0x5580ba66f8d6dc71adb0ca1d1c6b3d142ff7aaca,0.05813953488%,veLNDX holders,
0xb39204eee944f59b0e16130d13f59b702fec85d5,0.05813953488%,veLNDX holders,
0x762c8b9ffe6b8b34c8667717ec9ba07e53af1f7b,0.05813953488%,veLNDX holders,
0xc4545634ef8bfcfc1f7e396ede6d16ca3512ca75,0.05813953488%,veLNDX holders,
0xd6cb7a7b544e24e5160a948a16c45b1096276f9d,0.05813953488%,veLNDX holders,
0xb7d22f005cc2e7f97f6dc9dbc233ef37b9bf5ef2,0.05813953488%,veLNDX holders,
0x25fdbf72551da87043c48945fff02429f580d9ad,0.05813953488%,veLNDX holders,
0xeb217f5cfe41c3f790d001649cb24000f4a2c879,0.05813953488%,veLNDX holders,
0xc438a8abdc5884d3aa019795acf3c7bfe6f6a732,0.05813953488%,veLNDX holders,
0x4cb5b3e4f879bbb019b1a0560a810cb0bc193784,0.05813953488%,veLNDX holders,
0xae80ca1f042ee397c405d4b6c46761632669d4db,0.05813953488%,veLNDX holders,
0xec3393c10126e18223475aaeec4554c4e40a6c31,0.05813953488%,veLNDX holders,
0x69532196205628d56a8c48c244a6209b95ba6fd8,0.05813953488%,veLNDX holders,
0xd03127763e3036790ce32e5814e2741dbf38da38,0.05813953488%,veLNDX holders,
