Address,Allocation %,Type(s),Sum
0x9f431a46149bab70373b9c6867d2db8c2f45aa11,0.000661631832%,Staker,
0x4b495ddf5356b24a26ce479c361adb0e61facf38,0.000660731326%,Staker,
0xdbd1d1f3c1880db7837340de47b5bb4f7edecb11,0.000660678230%,LPer,
0x5a98883cb428ee43c10d7489cd533e4f36d835c6,0.000660423309%,Staker,
0x0f7e9edafc608ba843981075aaf98db7bdb28daa,0.000660401729%,Staker,
0x1c0f89fe27e9302718532975c0aff2f3d69d968c,0.000660154545%,LPer,
0x6f90c476e6fee4e65608fd1e93d6b9df15f83b36,0.000659698975%,Staker,
0xcfe514e7bc7667d9ecc759b6a0f7fed3afa54a4d,0.000659373727%,Beamer,
0x0cc62264d4114fed1839f72931378884fa5f0c44,0.000658926591%,LPer,
0xfbba43c27ed6f0e2d2d1d28aadd7df04b1b8fd2e,0.000658307663%,LPer,
0xaa3bac9678081503425eab84777fb75137a6d7c6,0.000658171728%,Beamer,
0x5d3f71e03a60c46c4dcd464354ec14c4ebba3188,0.000658146344%,Beamer,
0x2fcf1652afa53808e116d2329f4ee97859b4672e,0.000657876546%,"Staker, LPer",
0x16f0a28f9a7874207dde61895bfeac49a34915be,0.000656590721%,LPer,
0xb55b14c651d009654f5562cc8b019350484ed66d,0.000656512253%,Beamer,
0xd74037051781050d836da7928e19a23ba4697371,0.000656458098%,Beamer,
0x59D4F7599e31417b9A3b6D8483CF795E0b05eb2e,0.000656334943%,Staker,
0x2a7c32c20047e5dbc844b4e4ddac293ea68861c2,0.000656189478%,Beamer,
0xb57aae22f8ce7524cae1704dcc68efdedf1a4b8d,0.000655910713%,Staker,
0xffebc1d8d47cda9a510ccb4d84d7c7de30337946,0.000655874154%,Beamer,
0xab4fc9dd5020848b84fa363707e210db7b74964b,0.000655550360%,LPer,
0x5274576c3ff376bcb99be4f42600ddd513164b76,0.000655108938%,Staker,
0x83f19662fc5b6c34a3201bb43a52485e39ad8ae2,0.000654854590%,Beamer,
0x6c1e03558a73875a054781fd3b79eca2f33261c0,0.000654761782%,Staker,
0x3714e1078cb6f67ef01442b4213012b16889926f,0.000654417947%,Beamer,
0x9c84548e084576e7f51a543133f6f17fd1ac3f27,0.000653763057%,LPer,
0x84c933fd4f30621beeb9b326829a69768d96a96d,0.000653709177%,Staker,
0x86b2192b12d1cd1270285f3ca25a810af8fef410,0.000653602570%,Staker,
0xfdd9ebaae1743ad3e55373ddfee01e7783e697d1,0.000653349010%,Staker,
0xc6c5e2813c619cae8a01e4554522acc264ff6e97,0.000653114343%,LPer,
0xc9cc8992074fbee49e01f668f09b7c47728b84de,0.000652762732%,Beamer,
0x66c9102ea5c9df33004d63b1f3976804bb8696d5,0.000652520036%,Staker,
0x295bdf54dce175e4fbbfa6b345acb50fa0ab9233,0.000652026805%,Beamer,
0xf10096c914eee998632e18293a85b1963989bc53,0.000651425796%,Staker,
0xaf2a6901527e75951f96c722cc986d6e33aade7b,0.000650796886%,Staker,
0xe4928815a8d65d8cc452f1298f5f16e6b593da43,0.000650611508%,Staker,
0xda238539facd58854d3680bc0108f8062a0e384e,0.000650187692%,Staker,
0x887f9c24363b19a97bac67f8b35dfbe1d91bf16a,0.000650136498%,LPer,
0xd83eb40979ca0dabe945e22629a72765dc9a39bd,0.000650085062%,Beamer,
0x5a5ea09173ee8bd2d73aa386cd3bb39fb61791f7,0.000650009048%,Staker,
0x2d81711fb369091767f3f64a15eccfaa89c9e648,0.000649746111%,Beamer,
0x5da14b75d38ab7cf35f1aa13c050e6e7a318ac09,0.000649443681%,Beamer,
0x2f209e9b11e76c6de4fe4ac951ce623ee56a8e3f,0.000649257082%,Staker,
0xc25d739540eebfa0f41326e5f8d4480635b6586e,0.000649105059%,Beamer,
0xbd359dbe7c250d50ed7bd9615af22f9197420217,0.000649034262%,Staker,
0xb2a7e90069c92a0f9aff99945c84648ef664969e,0.000648971367%,LPer,
0x44e45b73d57cd56b15f8137efbe626a7dbecc099,0.000648943510%,LPer,
0xe821eb8b8a99a6cbd5f98c27d9bb1a58d2143b24,0.000648857464%,LPer,
0x0662f185c431cecae97348e15c7af0255cbab0f2,0.000648728162%,Staker,
0xdaf45073a54cf4afc3122bf39d26e9620192f1b4,0.000648390624%,Beamer,
0x0571749b260317f685237ba82e128c43a2cf92e1,0.000648336691%,Beamer,
0x10406764d5c658082f64a7423854f13514d5150e,0.000648316868%,Beamer,
0x09e5249ca0fd21874ae47c092a069a8d8539caa4,0.000648157429%,Staker,
0x93653f81ae7f79950f5022519c5d6fdb47c4a16b,0.000648037552%,Staker,
0xe4ddcc1996b326e2bb5bd364237fd12e9d713201,0.000647591091%,Beamer,
0x457d27052195b933264e8cc3be4f66c7a6ed973b,0.000646578573%,Beamer,
0xf3f57c01dccdc0f2904f126f6b204a5cfc41b83a,0.000646550025%,Staker,
0x61c44e8536527cfd94323cc0a681d04b708dbe7c,0.000646413852%,Beamer,
0x5659F7872f5A6a75c828B8d9AE14e458CD6fB463,0.000646367392%,Staker,
0x1937a722e7764f38b6c69e5d8139ba4ee6a9cffa,0.000646258816%,Beamer,
0x0b8d8aeab03e34c07a950af7c95e9f088f64b006,0.000646144783%,Beamer,
0x406d36a8e5b96af77722f70c89d58d29b1a8759a,0.000646009827%,Staker,
0x9bee8b360de44a2f41be8c0d66a721305b1952ee,0.000645878087%,Beamer,
0x4eb7e921393c3debaced3378bb458cdcf9f1ac15,0.000645785272%,Beamer,
0xEDfc3F77cCb6Ca9aFd0F162842a76D85360cf006,0.000645674729%,Staker,
0x814ffedb073666b34543a0bc080d67f7ea66872f,0.000645581760%,Beamer,
0x3aafcc2f3ab823c78d2d8080092576d0349f1ccb,0.000644927447%,Staker,
0x072bdcd51459c49476b128613de7996fa4d35a19,0.000644902309%,LPer,
0xab90d14fe1b984e633fbfc87c6f284b8814170fc,0.000644557419%,LPer,
0x3971481e5cc7ae72196b4f67fdf759ad5e2d40ca,0.000644420427%,Beamer,
0xf17c9303d828452b80a524169009717676d8e5c8,0.000644242236%,LPer,
0x038ab87d081010b82bd624417fa0a6cf15a57b8d,0.000643373683%,Beamer,
0x15bcabce7133d9fd8c54d2392ca7b9f90e73dcd7,0.000642872156%,LPer,
0x1bf9bc32b276cb8217aea47e13a08043a1dbc52b,0.000642446749%,Staker,
0x8a8d987b23f024de319231cc47e0cd2346c595c8,0.000641966618%,Staker,
0x8ebcdcc1c1ba4e672293726aabc5821d040e222b,0.000641653454%,Beamer,
0x7571abcf8bc83f70af0aff84c02e0bb1b128ce48,0.000641638058%,Beamer,
0xc30a17504eb57fbb53005b4854c0fb62a154a5de,0.000641439292%,Beamer,
0x6ff17882b376c27d2538d85d0482eb592bd68da3,0.000641360268%,Beamer,
0xd38686ecbf97153bbdd208fac51d4216744cc63e,0.000641116879%,LPer,
0x78c1e25054e8a3f1bc7f9d16f4e5dac0ba415cf9,0.000641068629%,LPer,
0xfaf2702f09c52998ea6cff070595c2fa06419277,0.000641068629%,LPer,
0x57b519468a253c8afb7d52e74e7572f29f194758,0.000641068629%,LPer,
0x92ea6902c5023cc632e3fd84de7cca6b98fe853d,0.000641068629%,LPer,
0xbca1f7dd2cf9460d3b91f224c9d8fb14d445236b,0.000640920426%,LPer,
0xa45ec9ea5dfad4cee48cc1d5b3eee133f7660c41,0.000640638037%,Beamer,
0xce4d0be453cafd9bff0ef50cd1675d099b6b6022,0.000640521860%,Staker,
0x4f331a0fe2be415d5a51537fc460c710ad790c2c,0.000640398272%,Staker,
0x502f52b8a2c841a1230202ba1fa5561d0a8f4b7c,0.000639467801%,Beamer,
0x678f099aafe4533b684e1d8d1e53198c36331907,0.000638713517%,Staker,
0x287b67c90cb67edda86b2e86e8999408ee60fdf7,0.000638645297%,Staker,
0x5c4af9fe472c6fec9dad7b62eedb2a3e5906ddac,0.000638370990%,Staker,
0x2d3b4825bb6578ce0473664ba8aa766e526cb166,0.000638221642%,LPer,
0x3e4873b767e3fe362ea9e1e6860ea1c8d55cca3d,0.000637983060%,Staker,
0xc933f86d3db055bb0be2e5b348cee46c2ec1a425,0.000637903748%,LPer,
0xd24036a4d10caa8c4658de8c27a8ab7ebe6f9b3c,0.000637894091%,LPer,
0x8e6250507a25d9063c39ca93f6fd8b6c5ffa47e2,0.000637793271%,LPer,
0xa1f046661696ea27be8105545a818a946df8aa0b,0.000637228584%,Beamer,
0x4e3ab164471765ee5e6d9598e9fadd5eafae50aa,0.000637182931%,Staker,
0x2ef9f19bd33848a7853c2ef1eadcbcc5a516b005,0.000637101368%,LPer,
0x88d8079ee7c102c983f7a4fad490e70d8c3a3a73,0.000636879443%,LPer,
0xabfb2c689783bb859f36318f0521fb283e031e5c,0.000636866344%,Beamer,
0xab32bf707c9d9f78f1101f9b7b4d6b4b3727b6ea,0.000636617868%,LPer,
0xe13323f356f39ea3193ee98cb13c898862dcc8c2,0.000636561337%,LPer,
0x4dc97041d9f37b3b89d793cbf9b8313f36266e15,0.000636403299%,LPer,
0x76288b6153e52de21fb6099f7db005bbf58c6f55,0.000636213542%,LPer,
0x5a02ef1e5aa740f5e82d4d46fe739080b7ef5ff8,0.000636072759%,Staker,
0x932bf5758227e505722514e68e44d7d44fc9d822,0.000636064043%,Beamer,
0x000007dfa1db9db7c3f6a700b1a7159c1e775360,0.000635823477%,Beamer,
0xaf27db0e6e5341acb6270e3b97a65c32ef8d6c41,0.000635233007%,Beamer,
0xa7c837d6bafd400dfbb21de5e706c33489b40c6c,0.000635165122%,LPer,
0xc013076fb7f53d5e8f22be8b5d297539a4f5a43d,0.000635111817%,Beamer,
0x42c02fa277f422ec032372b47f61295c24c7296f,0.000634726331%,LPer,
0x105680ea2cb24fc1bf494d5098040b4cc1a39a8e,0.000634721415%,LPer,
0x18da151be0e039e784255889760ce19d2ec58a92,0.000634721415%,LPer,
0x1e55d5c09beb9f97e55809e5a9a00f209fdf3671,0.000634721415%,LPer,
0x23e7436befc76da5f068fb9f2a10e6eec4238e70,0.000634721415%,LPer,
0x25578fa7c0e70f45b604e221300d36540f7643b8,0.000634721415%,LPer,
0x279aab2f29532b139b507036533c055616677d76,0.000634721415%,LPer,
0x2b0cce65a195af0de256a0fb74f3e3d25841b5ac,0.000634721415%,LPer,
0x2b27b733885ad7e33cd777429b00f2b02b48d8f0,0.000634721415%,LPer,
0x2e5a48cbbe2cd948a62c7faea66158a7074b9b0d,0.000634721415%,LPer,
0x31e9bc9f9fa025232030cbc574dd0cb05f40e23f,0.000634721415%,LPer,
0x329557aa54aab595e6b651b41b796e541d58911f,0.000634721415%,LPer,
0x32f34f3de31273e24980719feec2d51d76c6d82c,0.000634721415%,LPer,
0x37106286a0fd8f309b5719c8c2ccc3016b33e44d,0.000634721415%,LPer,
0x3c5f85a7063d3fa4d25871c0011ae05cc4a2c9c2,0.000634721415%,LPer,
0x4ea111a8ca86c17aa34a016f78f294c55593c307,0.000634721415%,LPer,
0x4f9e30a011ff677487b8a8e17c3e6af7d0fead0d,0.000634721415%,LPer,
0x504b31640452fcb0a94204a990a19263ae750439,0.000634721415%,LPer,
0x513aedace44cc9a0724ca276a8ceeee950903576,0.000634721415%,LPer,
0x521dfef993607b292831e1dd01e0af39f3457d9d,0.000634721415%,LPer,
0x59ee696890b454cad31c88884682e3bb54014c5f,0.000634721415%,LPer,
0x60f27f93c147b0605ce8fa7c20c25df268c0898a,0.000634721415%,LPer,
0x6611498ef2f4d8b916f6473e4c96b658fe587c04,0.000634721415%,LPer,
0x68251b5f3889b1b98349f8af8dbc1fac75ab4ce9,0.000634721415%,LPer,
0x6a0221239fa0fd04c3cd1bc0f83fd25db1f4c4f0,0.000634721415%,LPer,
0x6a9e8ceeb414e6bb7e0049f6218195166fe42c47,0.000634721415%,LPer,
0x6d521b8252ccae181b3e4d2f08310df3b4c839f3,0.000634721415%,LPer,
0x78a22f9a0a5c6b126d6ccbc7a250f2eea8805a35,0.000634721415%,LPer,
0x8614d53c7307abe000eea6dab78e07e3ec2d0550,0.000634721415%,LPer,
0x898b59cbc277ca27b5b5da338d710cc1fa335c52,0.000634721415%,LPer,
0x8b2b5f5911ba8a6d8c1fa1cfde166e0587ae80fd,0.000634721415%,LPer,
0x9931502c2a1255d9b26944c870a78169464d77ac,0.000634721415%,LPer,
0x9e0213a07e81f1b0b756dbf40e7d047ca51c16e9,0.000634721415%,LPer,
0xa63571f2ce7cf4e9a566a1f248f5d0ad3ba78726,0.000634721415%,LPer,
0xac03363f1dfd8087f8ee7775a703ace890a06d7f,0.000634721415%,LPer,
0xaf9ad29fc611dd5452e6aa2070f2a7d0cd809688,0.000634721415%,LPer,
0xb786325855c43c9b5191fb72f44c4b7cbb36e79b,0.000634721415%,LPer,
0xb93c37a045752de792c85704110883eaddd4c7a8,0.000634721415%,LPer,
0xc04032bcbcce4d43ef978cc808f1d2da5c0db3c3,0.000634721415%,LPer,
0xc0bc7bbc9afa9b0577d10bd3eb636c8d3ab841d3,0.000634721415%,LPer,
0xc820d1eb1189ecd50e9be5ae8f813d017fc9c5dd,0.000634721415%,LPer,
0xd262ce155d8730b5948b3add1141ccea6fcf1a84,0.000634721415%,LPer,
0xd29efd51af88ff272fe56a05c43f56d593158088,0.000634721415%,LPer,
0xd9a2c1c707bda9551e0e36717ddfe0fd1bf5e100,0.000634721415%,LPer,
0xeef88896877f859561cdda283e42e278baaf5362,0.000634721415%,LPer,
0xf640890856d172bb45040506d5c513ed3dce6cc2,0.000634721415%,LPer,
0xf906d355e2ab35967f6f039569469c70fbb25f62,0.000634721415%,LPer,
0xfdb325752f9793ae7fa4aecc641cf5386846f566,0.000634721415%,LPer,
0x091077f89a0861d86627921a3de46dc663b5b27e,0.000634721415%,LPer,
0x19cf52f9f4722efae1be4c32396ba818b2c3021d,0.000634721415%,LPer,
0x1abaa3bf12034e680315cc115612645818e6e748,0.000634721415%,LPer,
0x1b892be6f0afeab03c5fc5cf8df87dc7f95fae1c,0.000634721415%,LPer,
0x251b73b078694dd5404b5660fb2ab2e1941a52ce,0.000634721415%,LPer,
0x34d538bbb184535a31d3d8233a9825038c978ba9,0.000634721415%,LPer,
0x35a2538c715169c9b048ed1ef7cfb5572c349c8b,0.000634721415%,LPer,
0x3b18308dd7f759f027a22ab41b7ceca363af0cc1,0.000634721415%,LPer,
0x3bd36c555ad7741f0e5f224b744bdb41ef27ebde,0.000634721415%,LPer,
0x472e544a3a8e3fc3c82ef1eb89f04459a20c018b,0.000634721415%,LPer,
0x4e38bd28e381421c97e0401eafec26df7b1f3f10,0.000634721415%,LPer,
0x63619fd02b16fb4fbe1ec4a277e94d55167c035e,0.000634721415%,LPer,
0x82cd5a72f9285926308d01f43ad8f36442b162b9,0.000634721415%,LPer,
0x8dbc8cde8090dab72f4b2eeab8f7ffc524709c02,0.000634721415%,LPer,
0x8f5ac5101df394eb744ae23f05149a79a4ba07c1,0.000634721415%,LPer,
0xa35709ffa7d247cd5f36466b632b66d909d81beb,0.000634721415%,LPer,
0xaf99e9291b7e83ebc7f27c033e6d0e144c7de49e,0.000634721415%,LPer,
0xb346c28592498c8357f9e88474b486a9c5d49274,0.000634721415%,LPer,
0xd7ef807cd6a376409f32e8ea7839e78e6be05aa2,0.000634721415%,LPer,
0xdb3a84e7b371d021cf23690f513fc78c4e284dc4,0.000634721415%,LPer,
0xef67e0f0e0462328378ebdf140022f9e3803714f,0.000634721415%,LPer,
0xf737cf1a705c8ff6ac2592db084b8fe3c338daf5,0.000634721415%,LPer,
0x94cfdc9d046be3a581a7950cb4c79f3ce9fedcfe,0.000634677483%,LPer,
0x9df9f088eae2f0c4aabccf34eb437659baef01ad,0.000634663598%,LPer,
0xa833d8b7c37cc866f445b2d777adb48f39d95ba0,0.000634536109%,Staker,
0x28c3876055a75630292a6334a4dc835fe15edc91,0.000634281168%,Staker,
0xc58b388f7ca428fdce4807a241738d22bd2c356b,0.000634170268%,Staker,
0x4452b58d2fdb19dc757085ef6200a5ff549fbda9,0.000634086694%,LPer,
0xc724f1558eb9216bb9e04be169317f70dcbef857,0.000633899555%,Staker,
0xca24af49b7bca067eba057bba92a4bb2ed0ea3d1,0.000633819007%,Beamer,
0x46bd8d63779eb3e3c8da86aa8ea6a0b14457a825,0.000633808966%,Staker,
0xde35f9139252023c45b6615bd91b843fa1c47351,0.000633778950%,Staker,
0xd609bdbe9db2060bc92ac2c778025d17c59a572e,0.000633381947%,Staker,
0x7339ca5e951b1766fe6aae98beab3aff129ca6f6,0.000633171263%,Staker,
0x30f1f1238fd98141312cfae1cda0b7faedaf5b6d,0.000633017198%,Beamer,
0x512c579153ac6fd961a7d9e7b19281b855aafbe1,0.000632699541%,LPer,
0x1365c5f80cbdb56f4fcb4a812aa77e18e45396b8,0.000632667137%,Beamer,
0x92fe52424308595d5c244cd3adebd7626afb2477,0.000632513873%,Staker,
0x539460bd8d7d6130ce6c4a65c0b59da3b3d2da42,0.000632511361%,Beamer,
0x6a4dc494b9c907d938656142cc6fc53946a23d78,0.000632505473%,LPer,
0x6fa244f8d059b617b35f0d9df6e96a855af46248,0.000632492475%,Staker,
0x2a8bfa325566cb0dc65493d89ae4349aedeeb680,0.000631131220%,Staker,
0x274d502f89e81086765529952f95fa261254eeef,0.000630419481%,Staker,
0xc1312141813e39c5c2a9080bdd089cc07ce4f39b,0.000630343918%,Beamer,
0x6d585a339cadc7a6ec262157162822b6a72a9bc0,0.000629922071%,Beamer,
0x3ed2dc2f7b063ba933fa8aaeabecdf6583ac335d,0.000629574247%,Staker,
0xab22a2bdf0da83d5a80937d84112496d0e38006e,0.000629491184%,Staker,
0xc0f06a313e20b7ad93a65dcdf0f208998d1a4596,0.000629071213%,Beamer,
0xb4ee962f90fc1ba210611ea294e28ca3dc719c4f,0.000628957246%,LPer,
0xdcb32a0e29de27c39fa9dab77d85fd2ebb5a8185,0.000628823970%,Beamer,
0x7fe6d86267d594530192550b57baa2a84a8c8744,0.000628813693%,Staker,
0xc58f5fcb2909bf003db80659d0ef5a5c08c6dbb0,0.000628679171%,Beamer,
0xffd85d5bb9bdf3ea8af2f8a610c8e1ef3ce68617,0.000628494687%,Beamer,
0x5a865251ea9e783973b3c6451e7743d54f5cf75d,0.000628217454%,Staker,
0x443c568340fbc6c83137313dff8f5a21dd9f6ebc,0.000628046815%,Staker,
0x6ddb24ccf066a436abda0b1b6732d3a17815ee57,0.000627857312%,Staker,
0xd81f3a7f6d6eebcafec979a0b8b31e4f2f8e718a,0.000627240851%,Staker,
0x8bc8d66f0e28d539b6b180c8bae81012b657d6af,0.000627153489%,Beamer,
0x9d99223302e9505430cd67ebfc96a9e7aeb6141d,0.000627007014%,LPer,
0x0c721d655598a31528eef1686ba2583290c0704a,0.000626446854%,Beamer,
0xdcb7943f8454a5742b2b881b6ecfc8c7d198f631,0.000626383327%,Beamer,
0x62200a8dd1e9076b32d533a562b1284bfc5c062c,0.000625712528%,Beamer,
0xb42bc43195bded95d52882b4618c1e74206af814,0.000625573456%,Staker,
0x870ef2262e4a5e94f6154b9b215c60637c1de908,0.000625464780%,Staker,
0x76d97c37315865ce7d6a55e2c8079f0b416a5e4f,0.000625429096%,Beamer,
0xb068f9f09c66cf570c459b6aa6a769d1155a9276,0.000625225129%,Staker,
0xe1c31e28fc710c9ef4062c43d6a8e480c09a664d,0.000624925470%,Beamer,
0x5f6aaa69af309062cc7080ab0011a102649c4b47,0.000624877940%,Beamer,
0x86be7c25942c83584f257629048a89cef316f0bf,0.000624800072%,Staker,
0x27782e54167280c12c20ffe324f8d9a0899b852e,0.000624550679%,Beamer,
0xdeaf42d4a2cc1dc14505ce4e4f59629aec253d75,0.000624505359%,Beamer,
0x1302385f77b52dba6a65773ca104a19d8fde41d1,0.000624474243%,Beamer,
0x7e57fc5747Db2b5b460242227A95f1b71c66d461,0.000624227014%,Staker,
0xba738a4e1f3921e417f1174d8f232be51f5e1bab,0.000623371892%,Beamer,
0xfdff36535d4341ad6d06f6ffcefbb3fff4c14b7e,0.000623177980%,Beamer,
0xea5949277785197f72dbd448798d3276fac6533d,0.000623177134%,Beamer,
0x2540a9711339ceeb49cb8814d742d9457be388de,0.000622852427%,Beamer,
0xbd9f90b8b416754919890cb47c0e28d48c608b62,0.000622733976%,Beamer,
0xad0fc6ec468b12a52b54f8c4da32487ee679b336,0.000622611898%,Beamer,
0x0da5b936501a90aab17ed06d93d09c945b68f80e,0.000622582789%,Beamer,
0x7548232ec5da8fe2f0f1e90221366d0505155466,0.000622356267%,Staker,
0x84823567d84595bcdad7e6c016c9ef486e71dd14,0.000622184416%,Staker,
0xccec7cd92f5379fb0f5bf92b081d3a6a5c67b6d5,0.000622153612%,Beamer,
0x2a3b1b6302c90ae27f0df6cab2818f9636d98d46,0.000621525797%,Beamer,
0x8792f760c86bbb3ffffabdfddd63b8d24808bc0f,0.000621483920%,Beamer,
0x3a9905818dc4aa79804ce2638de8f5e91c06b9dc,0.000621480414%,LPer,
0x4c5472116fe8fdc491428899aa7f3b2d8e631896,0.000621366206%,LPer,
0xf7c7ca163ddfe69218377ab7086bdfc9a50f4e1e,0.000621033130%,LPer,
0x40d66ef22226a25a8da18aa306b65205ac602197,0.000621014895%,Beamer,
0x1e23c92d06024a14076099dc18960e2a62c91a5e,0.000620839601%,Staker,
0xfd3e2dd5ed11cb37f0cc3b1e07f16b2b1282a642,0.000620325737%,Beamer,
0xbc90bf38f56f21d6966c222eee68a3094826e791,0.000619292856%,Staker,
0x89ff7b22f2642427f0375820097011fe49b63821,0.000619156668%,Beamer,
0xe549796c24712d3522c3aa68ab33a38313d21ca7,0.000618918207%,Staker,
0x1e7df3cd110b91f836c5d3d2d0d7214f37c00c84,0.000618755176%,Beamer,
0xe6e60d80c60eea654f8f605beffb51b4ce208dd8,0.000618640348%,Beamer,
0xb149767f4d12a1fb9442c071d2168ebec9e2bb2d,0.000618582767%,Beamer,
0xf6c2307776d8091e856dbbfcdc8b18eef03830a4,0.000618404959%,Staker,
0x3d4f266884a5c561566d7ff2bacfa82388cad974,0.000618298766%,Staker,
0x5715df84c4df1361294241a46dfd0fb814a65442,0.000618161238%,Staker,
0x2e599cebb5a1fcf9c153926276126c2895fabf7d,0.000617956436%,Staker,
0xe2f8d7812752b5145f98d5e64a71af35ca0d3ee5,0.000617907557%,Staker,
0x0fce776293d7c013a3b4320e569a4ab61173d2fa,0.000617845790%,Beamer,
0x0baa2c195c1b13e08faa642e71f5e5fdcca3a42f,0.000617765069%,LPer,
0xcee157a1fb5116eefc4710a62fa3f6b1b5386fe9,0.000617623579%,Beamer,
0x4fd1189ab80157a4d596bdd1521ddf5205a86f7f,0.000617395929%,Beamer,
0x990c49a35058883205c856e5a4d23658e0403cad,0.000617332003%,Staker,
0xdf6e5e1aa2638ee10efd34e5da1436159903b8cf,0.000617267228%,Staker,
0x61b653beced48d643ba7ff03aaac27f0675fb9f5,0.000617138108%,Staker,
0x3ddccdefd3ec20c8c52aeccbe30c986bff455540,0.000617026785%,Staker,
0x404d818d13622024ba0a85538df6fe690657f641,0.000616443748%,Staker,
0x846ca0ae17d6da39747ee50942384e2736f7a43b,0.000616127139%,Staker,
0x1476e17dc74d3c0dfc8118cb2ba8095549016e2f,0.000615891390%,Beamer,
0x26a1cd9f985d342cd6d7ba076f3426a37b711edd,0.000615618121%,Beamer,
0x778bef270bd30aa69f38477e71405c873b080102,0.000615538750%,Staker,
0x0d71e804253f4f59f96c117bd0d77df326c2441b,0.000614871467%,Beamer,
0x822f7af6043c9f5d46363005df8e65147fa9cb8c,0.000614544060%,Staker,
0xcf0c0a1e3b43f1787997010b96035e36733421ae,0.000614267065%,Beamer,
0x6d3811f052d409c459aea9bd6785401adb6d60c7,0.000613642889%,Staker,
0x9454f17a6bcc36cfbc8a07011b33dafcebe4050b,0.000613620252%,LPer,
0x5d20d9306e8b0762f3091ac7a9fecc36c09ae300,0.000613577302%,Beamer,
0xb267989b6d65771337154d09147d521ef8e5658a,0.000613479953%,Staker,
0xcf943f97520eb296399ec03de4e8fab669e10cbc,0.000613058391%,Staker,
0xfac0cc8c9edc95b18c760fb3c6a26c7080bbc053,0.000612615940%,Beamer,
0x9357665ce4aff0ea0ac5b2c68a732c29e7174cb5,0.000612310935%,Beamer,
0x0e3e522d6c1c9fa7db8c4ee02bfe6c9d9ffbd62b,0.000612149491%,Beamer,
0x3c5971d05e06375581718dab065213cc97184dba,0.000611459669%,Staker,
0xa30c9e5a2e5a533c4471163bcc2dd5196e5dd7ee,0.000611424040%,Staker,
0x7360fa2f56e99478a7324d343dfbaf3809d20ed8,0.000611392619%,Beamer,
0xa982d88803973ae6e713f43ba72a05b169b018ad,0.000611136494%,Beamer,
0x0f30ab8456fd24f6d370326d8cb3cd339159fdee,0.000610825783%,Beamer,
0x0ebfaa7cf574a2bdc24edcd5fa2ae56f63438db4,0.000610813009%,Staker,
0xc2566cc4b356ec89c47f2288f2cc288c6fe2c5dc,0.000610102512%,Staker,
0x5873e81e97321d92741af7757d5fb159132ed332,0.000609550630%,Beamer,
0x0898512055826732026ac02242e7d7b66fccc2b0,0.000608790860%,Beamer,
0x413faeaca4ab2a55a74367d8fcd23dbeea442802,0.000608363625%,Staker,
0x5aad01a441fad54a7201c841d7fe1fd992b47dfe,0.000607879856%,Staker,
0xe0f7d82f678cf95b5fb05008cc4509e6f0679e51,0.000607879856%,Staker,
0xcc3c8c6ca52068fb510cb363fdcffba9ee9cf019,0.000607622488%,Beamer,
0x31dff9c0cffbe5031b69806ba397e4593dfa648c,0.000607528037%,Beamer,
0x72ec7e918859bd14348fa243d73c7fe67953bc4f,0.000607143157%,Staker,
0xefa8dae81d770f842d096741830c435d9762789b,0.000607067659%,Staker,
0x9e8234f1e41abca4e0af0cbb250c23ea4038f1ba,0.000606802645%,Beamer,
0x08f47ffbb40aae4662eb5f4f284f2d056deb0dc2,0.000606680898%,Staker,
0x891b1d1b97d3b5eb73e8b4e450212998b301f2d7,0.000606457977%,Beamer,
0x1ff67471b4c3e9866851961f11548ff743f7b8c8,0.000606410983%,Beamer,
0x4a4072dd0bab146b07e88f2040bbe15292d8accf,0.000606202470%,Beamer,
0x77fc1378e4e3b3f6d3be0919c86738c2c0e9b5a2,0.000605685293%,Staker,
0x077996855279ad3839d1855e7a853c41652c9a8e,0.000605252147%,Staker,
0x0d5f213849c4917cedebce67f09f9c0779f41a38,0.000604513990%,Beamer,
0x5226851ca2ac6b5c6b2607c32afce8a3caed064b,0.000603781579%,Staker,
0x13384e4311da69087598fe5accac1fb1157ba669,0.000603750143%,Staker,
0x07d34cd564cb72927a9c8425f6d1466cc327071e,0.000603452012%,Staker,
0xb51a26d628892a98ad8f0033b3565863937b74bb,0.000602924374%,Staker,
0x2de6a487700a3454e2ffd9bf65dc85607b328bbb,0.000602814639%,Beamer,
0xdb5eaf90d8e6942ec0918dcae6a1e2bdeb323772,0.000602701854%,LPer,
0xb45b3cf8e1cbfc8d8b9a5d34fa3aa0b8a1b96079,0.000602327424%,Staker,
0x0f4daa365a72c5b134d6e263f21b64de87f2392a,0.000602149143%,Beamer,
0x442eead2edb0ef4b75833fad04b49601e47819c8,0.000601836544%,Staker,
0xc6483a85defa6e575ff8d65f3fb6b63b3e0466ea,0.000601673816%,Beamer,
0x4831ac9428351a5c5227425a03a0c93d00db5943,0.000601633436%,Staker,
0xb09e8b6bb135aad9c2a41c98bc436f4ef9aca4f3,0.000601586229%,Beamer,
0x050468ecc9b590f5fd20105665e77429064b1e33,0.000601299694%,Staker,
0x53cfc31f4fcdf3f57bb5be07bf6bf169139d711e,0.000600382187%,Beamer,
0x297e3e1b23cdf212d93885cdea78fad626b31cb7,0.000599796398%,Staker,
0xefadc01aa03001e090825ed7bdc8e069a7901127,0.000599380163%,Beamer,
