Address,Allocation,Type,Sum Check
0xfe828e5094c63f819fd0429b47873e356ae6f0a2,0.0977%,Swap Users,
0xa3c88588e44aaf3cbf8b04ecdb9dd2aea461dbb9,0.0977%,Swap Users,
0x6e7ce350d0f597c6c505ea5359f3795e92b6c35f,0.0977%,Swap Users,
0x50272b19f924baae725c69ff948653168980a1b0,0.0977%,Swap Users,
0x42ffebeee141cb1b4ea0a3a59c1637d4adc181ed,0.0977%,Swap Users,
0x543ac8338ece606b4a19eb18a36c1e2a48a8a0bb,0.0977%,Swap Users,
0x97c8925ba3c1ee3c4378e04e900abe1f6dfa9b66,0.0977%,Swap Users,
0x22392c08927535ff2ead400d34fd72d32626018a,0.0977%,Swap Users,
0xec17ce8e9def52c3b464cc9546b20993eb9e4910,0.0977%,Swap Users,
0xbaed31423c928f00072b422ac166bbdb25b0528d,0.0977%,Swap Users,
0xe42f9689db92eea47cc2fd6422f7df2320e18836,0.0977%,Swap Users,
0x8b51875ce52f8257d6316cc9e530b60687929fda,0.0977%,Swap Users,
0xafdc477f80e720644ea673a0c018b0212fcb85ff,0.0977%,Swap Users,
0xf6b7f0340c79f5808c8925d24b0ad8dfe8e36a0f,0.0977%,Swap Users,
0xab6f0d78820a5c1818c51956538db0275398e669,0.0977%,Swap Users,
0x001d853ff9b50d3687d8a32b674d929973e0889f,0.0977%,Swap Users,
0x47a20e51e26d08d276c9719809c01bcf0841ca96,0.0977%,Swap Users,
0x6c41cc2c4ed1b9a42ae7d4a175ce130cbac90de2,0.0977%,Swap Users,
0x1a2923d39f11f4b0a47bcdec29b30ec273da0932,0.0977%,Swap Users,
0xf60368aa1d1b52366944206ae6e588d8dd275199,0.0977%,Swap Users,
0x765b11090e2a9e5789ea6cca20ee81f9e6c42fc2,0.0977%,Swap Users,
0x5a327328b6afd60fc53d8011c7ddd19eaab96b54,0.0977%,Swap Users,
0xdeb6aa85bcd0e0869fde8cc72ab355c6bcd79e58,0.0977%,Swap Users,
0x5f0314b5e34e24dcd1a3cf0a7906382ec456c5fb,0.0977%,Swap Users,
0x7d7b4595e968f62833175a3218c3e754158bd2dd,0.0977%,Swap Users,
0x293bf5b747276353d38d7055791d723a7eeb3ff5,0.0977%,Swap Users,
0x010358b8bc6244586b95c23b98ee6f7363e75c54,0.0977%,Swap Users,
0x0820a6da0a64a0b5247f411524fd66f7d4bca569,0.0977%,Swap Users,
0x651afa45bc14f7e074cab1ecb6954e9a1a84ad94,0.0977%,Swap Users,
0x6e1cc43d1259cbfce36bcb08855566c14085d4c2,0.0977%,Swap Users,
0xbb8fb8fe5198f25d117c0e7b1b9c8260cb19c3c0,0.0977%,Swap Users,
0xfa84fc49e3aeab19eb3d23724a4489669c6ba386,0.0977%,Swap Users,
0xf4b40b20572d117ead7b5ca3c7eff7d3cbdc4067,0.0977%,Swap Users,
0xfcd68b7e08880481ab927603c09c7b103504ccf2,0.0977%,Swap Users,
0xb9a36a32a467be0155793c92f177fee9ee1fc27f,0.0977%,Swap Users,
0xd46a53962a4724cd983718971a103d0ea1cc1912,0.0977%,Swap Users,
0x8efaf6275af82561f765750430c21700c20e8004,0.0977%,Swap Users,
0x63e10765c0ba977e070c73c833b240cb4a5090e0,0.0977%,Swap Users,
0xae3a62afa32a4b6d897b27a0fa7fe1471dd3ee18,0.0977%,Swap Users,
0x85b2a3fde0fe1e5af6e47ffed9661ee683baed82,0.0977%,Swap Users,
0x31682e07065146ca46f855ef02b88ec1b71e10d8,0.0977%,Swap Users,
0x00cdebc042c87c95e439e1aefa0bd3a8014da577,0.0977%,Swap Users,
0xa681b8ade97554030760b8d0e7bce39731990ec4,0.0977%,Swap Users,
0x50e6414218d05dd90b582ef46e2a3ed222f124d3,0.0977%,Swap Users,
0x93671d77037666bd215deeb97287ee20c4b8deca,0.0977%,Swap Users,
0xa579163ceb053f8db4de84ad0e4e2aacaa9b50a1,0.0977%,Swap Users,
0x3a6b7cdaef5d67fed5d470c94006c2197924f1c1,0.0977%,Swap Users,
0x5ccab2a72ab7dd7360853356e4bd9b0ead6ae953,0.0977%,Swap Users,
0x66683eb40079fa5043f5a7d258914df1af0d9a31,0.0977%,Swap Users,
0x20a8aaa58ff4d6aa93ad4a57dbc58d7289bb834e,0.0977%,Swap Users,
0x0751bbdb17a634c88dcb91251ce0e38fc8fafbd5,0.0977%,Swap Users,
0xad4d711dde4813a6cf2480eeb833443b5fa1c952,0.0977%,Swap Users,
0x81ed40511fa176364e022ba89aff568b5238830a,0.0977%,Swap Users,
0x84ff5b0a8162e60afc599ad98d7209eeb36a6a14,0.0977%,Swap Users,
0xdd1ae861dfa578a25d203d60fd4d6974a8bfbc5f,0.0977%,Swap Users,
0x89b5f4c87468a49c8500b52cdbb82068af413b3e,0.0977%,Swap Users,
0x61f6d8a42c4f3dd4fb2376adaf912a619b47ba97,0.0977%,Swap Users,
0x2ab5a69dfa6be7b0e79d9744f2f7a4cb3210668e,0.0977%,Swap Users,
0x746c6367e970b14beacda3849725116d152339f3,0.0977%,Swap Users,
0x9d3c53321cfa9d08660ad32e09c7ef2625b16e67,0.0977%,Swap Users,
0x7e22a210dfde5d38cf9f0573fdd7d3a5ab0ad9d4,0.0977%,Swap Users,
0xfcea6d3f44c387d756ead0eddcea216e9eb06740,0.0977%,Swap Users,
0x51b13c2373ce18a21166cf761b7222863ca9026c,0.0977%,Swap Users,
0xee4c0634dcc7de8d4c5557ef3cff673edfc01f5d,0.0977%,Swap Users,
0x5434007fdddb0ef8c772ab2577d44794c8e06600,0.0977%,Swap Users,
0xaa8634bf72b4776a15bc674fae5f8ddb397a5475,0.0977%,Swap Users,
0x1e0c8e0fd847c5815c9acaa5ce7fc07103bd5f1d,0.0977%,Swap Users,
0x6f42b80cad745032a755e43abb1e63ad087f62b2,0.0977%,Swap Users,
0x3e03f3eeb9ea9a9a5960e362fe87f08eba0ab8d4,0.0977%,Swap Users,
0x1b6907828b602a92c5596e125f4c46c3465a44ca,0.0977%,Swap Users,
0x9c00833cba0159f36b5b08a36d2678621d6e86cb,0.0977%,Swap Users,
0xb4c272bce45301248eda0a01f40e5a46872f8140,0.0977%,Swap Users,
0x1296775d687892e92fa263594aae83c8d9341b08,0.0977%,Swap Users,
0x3425b7e0e24ef5f7a9167125d5fb67c66ad67f30,0.0977%,Swap Users,
0xca119907cfd60c35e8eedcf99b1db01ef8c179aa,0.0977%,Swap Users,
0x8956e0a5de4fadd88d7be66725c6517baa59d4d3,0.0977%,Swap Users,
0x885d2358ad616f0bdfffe802b8b187ae1d4de12b,0.0977%,Swap Users,
0x7702dfdbb1e98c5ecf4c5d874798a5ce276a9545,0.0977%,Swap Users,
0x82fa9d7a5b944bfa392afbb0e07a62a8cabc1274,0.0977%,Swap Users,
0x189067d31c7eb75daf49a6f410e567c24c740c98,0.0977%,Swap Users,
0x480508a4c8ff85fbfea6404343f73c0a70a3e9c8,0.0977%,Swap Users,
0x237eacc76f23a6eaa37ed6230fe0e7c44bb1f833,0.0977%,Swap Users,
0x8d68307d410effbb492ea0458a8bca99d0b12c61,0.0977%,Swap Users,
0x595095acbc628473ad817e58a3a79ae861f8848f,0.0977%,Swap Users,
0xe37cfa29ee77035c058a5568e4fe355068adf35e,0.0977%,Swap Users,
0xa14f582c059c8170ef6406f766f1ed84a7c47227,0.0977%,Swap Users,
0xefaf4d0841ec52a472e2dfa4819ea3bbc5ae92bb,0.0977%,Swap Users,
0x12ab38258a361039fc8143e0ace9d6fdad0eddaa,0.0977%,Swap Users,
0x79c0281f8304ee49e937dea4dc5f4cd4e95bd8c9,0.0977%,Swap Users,
0xf8828705826e11885b8a6a9daa66afa88ea35e03,0.0977%,Swap Users,
0xddbd2b659463a08ae685815da6ec93ca1a7d15e1,0.0977%,Swap Users,
0x3150bdcda1b41e0f2a550955839f6b2c723ad0b7,0.0977%,Swap Users,
0x00915816ec18012bfae833b4694434d32b772666,0.0977%,Swap Users,
0x40e794f5e644be6d0260ac5c15f07b790b7205f3,0.0977%,Swap Users,
0xc60a5723f31c92e8685456273495f98f9fc48c08,0.0977%,Swap Users,
0x76f877df4a75ad46ff479609cf7e3e9e4dd9bb7f,0.0977%,Swap Users,
0x3d141071d9cd15baf8c7fc88292bb957b8f24132,0.0977%,Swap Users,
0x07348d772a586335f4408801eb381f85e1d033b3,0.0977%,Swap Users,
0x7e5955cbd55589c41be50607837130a6cd313f97,0.0977%,Swap Users,
0x85f161e0d19e13b56e4118f2eff6f3347e7209ce,0.0977%,Swap Users,
0x1d1f66cf22f0534a26a983ccabacdb00d29a3999,0.0977%,Swap Users,
0x2604c237dc9d9f19a135409d12d5ca44b33ca71f,0.0977%,Swap Users,
0x63af1e73a2dfd713269b24ae2a2078284016e453,0.0977%,Swap Users,
0x1a58ce6fedb637493887c0b9068cd5fdfc794e6c,0.0977%,Swap Users,
0x1fb8aaa7f81659d21bbcd9c627cc02e3b36519a2,0.0977%,Swap Users,
0xadaaf80700a9024540e8cfb402b5e8f4517e2d26,0.0977%,Swap Users,
0x54dfbf75170c881328392207cf9b337da521146b,0.0977%,Swap Users,
0x84ca225407373a41bfd7d9643ec16628ada16b7d,0.0977%,Swap Users,
0x1aa4a66ef0cfa99ca9d39fdad2b05489744c972a,0.0977%,Swap Users,
0x9f8f82461b855f95c31f0065e2522a9037872b85,0.0977%,Swap Users,
0xce152b6fd4d1ec92531b0f198c6331897cc7f50b,0.0977%,Swap Users,
0x6227f2886bf1c157c2320d67f9445667ce0c0bc5,0.0977%,Swap Users,
0xf024313c594802bd668a852f6069635b22a22ccc,0.0977%,Swap Users,
0xe4cb6b3de1e32c12822ac8a8c7678077c7e6831b,0.0977%,Swap Users,
0x968a8039e7559f2ea91bb87ec1025885d30907f2,0.0977%,Swap Users,
0x8809dcfe11520f15232ac302a9751ada36cadbd3,0.0977%,Swap Users,
0xeea45c31b0131c41b7c8dc5a4a93feae475a80ca,0.0977%,Swap Users,
0x3ef33860dce0fc404be25be2caf115def2bffd6c,0.0977%,Swap Users,
0x97fc44ea8294b7c0c4403df309f6bb769c35624b,0.0977%,Swap Users,
0x170906ecf23fc9a0cf77605e525881a6e9ee24c4,0.0977%,Swap Users,
0x27d3cc0dc020c3f9658c88e4b68ae21d81595083,0.0977%,Swap Users,
0xd2ef10da66727627c68bed148e881c923c1baa77,0.0977%,Swap Users,
0x740748ebd0570c027550bb7999748a2abc50f063,0.0977%,Swap Users,
0x9267cdf056c5b150f03ce5207b4cae07c7751dfb,0.0977%,Swap Users,
0x261372a7bef5c24e0fabf4a4de1b11bc5859651e,0.0977%,Swap Users,
0xd100464c30f70a7017593925c3fce118bd3bcc3d,0.0977%,Swap Users,
0x35d5125ef3fa1df5bb9cb3cdc6e3645867771f4a,0.0977%,Swap Users,
0xa97a8a473c3f1e903b4dd1cfc42a3bc404acd6a5,0.0977%,Swap Users,
0xe82ba16062c6c5a6a626e1ff77b3072f5336dff5,0.0977%,Swap Users,
0x44af8e25fd8fd68dc6cf3823c4e9fb6299f3786d,0.0977%,Swap Users,
0x830bc5551e429ddbc4e9ac78436f8bf13eca8434,0.0977%,Swap Users,
0xfb8b0ca9190dc70dd9435d79e39514b8d506ab59,0.0977%,Swap Users,
0x4eed05d01090bf1dd2f959b110bbbf7d105870ac,0.0977%,Swap Users,
0xcbd425ad128d10b74d7a1db429d0c6efc55933df,0.0977%,Swap Users,
0x43e65f8116174d1c38eed3545d21fc37ea34b565,0.0977%,Swap Users,
0xe6d3474310ff037f3788a233a7526eeeed93397a,0.0977%,Swap Users,
0xf2ba21f88170a611407b576f7d3635363937465f,0.0977%,Swap Users,
0x3fd361ee2662d08fabd4feb39348c11f2eff7f53,0.0977%,Swap Users,
0x1bf007bc6e5aada4b88a40da36def98a29e97ba0,0.0977%,Swap Users,
0xd9d860a621535087e5dc4db775ad723630c34c75,0.0977%,Swap Users,
0xf97ed3f83db35eca0d834d1e23fda29c93632ba5,0.0977%,Swap Users,
0xe15ebb6573496fd6860f7194285375fb94c9a7c2,0.0977%,Swap Users,
0x9f3e6825d3677f0228153f01da1da9f9a856d688,0.0977%,Swap Users,
0x9cc6250f9cb6707aedaf07f989e9ee3fe73b7301,0.0977%,Swap Users,
0x2ee901d6aab21aa32e50ad15779201c2d6637092,0.0977%,Swap Users,
0x57883c33407262aa1ede89565163f59fa25a35b5,0.0977%,Swap Users,
0x8d77a75f67a509d6fa838eb40137a6c05b63e115,0.0977%,Swap Users,
0xf73f46316ede635c490077bd9ce0f20caccc5d4f,0.0977%,Swap Users,
0x2434a54c54aa6b6d02a03ce931cc407695be61e8,0.0977%,Swap Users,
0x38a238a4d7da8ab57a81102b59749f497ab572ac,0.0977%,Swap Users,
0xd44f2473fc8a80a03d22d097321028a262207915,0.0977%,Swap Users,
0x54050db8c7ba01eba6308d8e87e14923417aa455,0.0977%,Swap Users,
0xa72cf353697b3d01f04d25a4d8a9d9ac13a25015,0.0977%,Swap Users,
0x11f130460633344183dad9a354ac0e40a45e5eb7,0.0977%,Swap Users,
0x2fec16a6170e8858bff0a4a8eaf8ee10c73c877f,0.0977%,Swap Users,
0x85ca517437174438c6f1f01c501045be559c68de,0.0977%,Swap Users,
0xfe2575c6402e56fa977651ea30bbfa0d3b4ae578,0.0977%,Swap Users,
0xc3d43f8e008ccff959101b8d0d26562e84d2b204,0.0977%,Swap Users,
0xa24d06fbbd8ec4da230dd770327316f792cc4821,0.0977%,Swap Users,
0xe32182cae328254e15b03c2f30ac032499295fc1,0.0977%,Swap Users,
0xb287bb9e32c566ccdf00a18fe00788bced28853c,0.0977%,Swap Users,
0x384ad5d3819c3c7f577c7ce48f0ee51b79ac7217,0.0977%,Swap Users,
0x10b9f7a1435f2486324dcf6a930cfc64332a43bc,0.0977%,Swap Users,
0x8a2637af29802051ed40682025353b9f603fee7a,0.0977%,Swap Users,
0xe972b09e8f2448a79f12ab2c984eb6117985a9da,0.0977%,Swap Users,
0x0117f86837101f4d5242564821f7cb28e6c78ba4,0.0977%,Swap Users,
0xf5f155dfc740a89ffaa17c4f6459aec7d7206413,0.0977%,Swap Users,
0x1829b090507428c500460d3a1d0c5d48925639dc,0.0977%,Swap Users,
0x2cad31a2216976cf89e14e54abb2e497dcc2bbf5,0.0977%,Swap Users,
0x865d2392556ffcf9dd6fcc1400abcdb6e5cb659e,0.0977%,Swap Users,
0x2d801b634331d0b260734b6f1d8064c6101bacc4,0.0977%,Swap Users,
0x3c8034cd5505ed226c09c8072fb68803425c6d6c,0.0977%,Swap Users,
0xa078578ba2a224cfd64dcdecd979e5bea0c0a1f3,0.0977%,Swap Users,
0x673960ea4eaca39aebf880b9fbbd3900f35ef2ea,0.0977%,Swap Users,
0x36eeeb5e2f8cef8f27a4e94cac7fda6f7773b669,0.0977%,Swap Users,
0x865cefc296cb7f49256814606e2e7d09d9a912af,0.0977%,Swap Users,
0x6dff631fabe37d3128d9eff4146393d993cb760a,0.0977%,Swap Users,
0xdbe29e36ba798e5f2481353ab18bd8d667538a8f,0.0977%,Swap Users,
0x0decd21112678f7073a407ec0e11b3eb6924e8e6,0.0977%,Swap Users,
0x3cc565bbc05df096eaf02945f96e171b2da46b2b,0.0977%,Swap Users,
0xc4ad551c74e6f21d604a303626277f7a7ecfdb7a,0.0977%,Swap Users,
0x9d3e8b8b07a3b332945902bd44f930f95d12b1fd,0.0977%,Swap Users,
0x12fc9c2c331feb5581acba07ea0a24b4d718b8f9,0.0977%,Swap Users,
0x11863e218d0d82a7fdd2c8f96eef4b3df2e50876,0.0977%,Swap Users,
0x5bd73adc3bb00d3fb9963843752ad89bfa3fa767,0.0977%,Swap Users,
0xcd42a17f95255c7acb01c717946e8ac6a21ef483,0.0977%,Swap Users,
0xf8ed05e6430a35e1d8f8ac4e64559822b9bb1d61,0.0977%,Swap Users,
0x414a28ec66e9584c25177e36c40dcc8ecf7d2bbd,0.0977%,Swap Users,
0x5ea44a5688cd2937a9a379e5a6eb448737d5caff,0.0977%,Swap Users,
0xe612671708eb4a5a2c261267b7f1fe867831f7e8,0.0977%,Swap Users,
