Address,Allocation % ,Type ,SumCheck 
0x287Ca07f6e62ed45ca9c85B9CA98865DfA1aBBAa,0.012036202176246700%,staker,
0x3A764AB5C9F8e3aE161d7d091C4C4506B4052E02,0.012033310128466500%,staker,
0x39858BF4B981c4b0c1e5AcC79c00d190b20A4411,0.012003731753076500%,staker,
0x6244782bCbfcabef19a9F660bDAbE3da097280B0,0.011984434778749400%,staker,
0xA984de9157db24264A040D9701fCb18a81DF9a4d,0.011976305539576800%,staker,
0x19e1b0e948969c0Da1e0A2889aCdc49524DFA573,0.011967793042373000%,staker,
0xaAD4A4a165Ac449b59Ea68d81B97f1Eaf314D501,0.011942630463014300%,staker,
0x075E9eC20B27A8D45199C1951743afF75C300cA6,0.011931077575085700%,staker,
0x951A6DbaBD83B3d9dbBd7C5228ef57711b789eb9,0.011914172004076600%,staker,
0x46b1aE3B85355733b70363956dF0d94d1b5d47C2,0.011913157982393300%,staker,
0xfca78872DCB63EB457079889C32fA2070b9211F8,0.011855506335103300%,staker,
0x12b6eB6Fb69090896fDd1792797C90a8814545E8,0.011842141869500200%,staker,
0x5D89fD9098370772E16E7cE7906864147cC6be8A,0.011738661106748900%,staker,
0xbA203f6DE5dFb8CeE400e302eFA12D5A819Eb5D8,0.011710623097024700%,staker,
0xB1e302B3a3b0DE2173c1A1c2De19d2868B7C446D,0.011691237371705800%,staker,
0x07De15fc8F83DeEe6DE6e54212B4EA3C06c977e0,0.011667080368375100%,staker,
0x93BEA8a2A548a5E67B92D16dc05a34236Ba41F54,0.011655826653617900%,staker,
0x9A0e64f51B7E1918f8C5680D9ea22DD5AfC05a5F,0.011648916652932900%,staker,
0xBAF570Ed1B390CAf00265b4F5f652Bbd6c840036,0.011637991948061400%,staker,
0x60C3ef4Bb031F01555a35c47D4e9799b5b6d659C,0.011621107469006100%,staker,
0x55DbFB479209dC6E69EcC6092b30CbB577275a99,0.011588521200685000%,staker,
0x32423D1529CBF155f29FA81330E6dE6Af99B6204,0.011567311642505600%,staker,
0x60bb70c9a53477986Ac3e7557d986b90C3760801,0.011546189970378300%,staker,
0x3250D16B5582B2FB23Dfab4a3c5Eb483a5Ab2c46,0.011533674667381700%,staker,
0xBF1FFa4f96A4619F972dB3A4629c8d3b465d9355,0.011530913690037700%,staker,
0xeFB30A09e6C43f1c94E290E570A8Ed0b691fDfeB,0.011527072745768700%,staker,
0xfE0c0e0Ac705D672976Dad5DdBE35fA34284669b,0.011509433587593700%,staker,
0xf202ef01B36fA822805EECCcfA20dcfe4a44ed64,0.011497644296516100%,staker,
0xF6B7D75d88CC9233518Cf6aEA56087DCcC609b19,0.011398546415266400%,staker,
0xDDa9B079f52439Ae83EDE749372b6e8196B50881,0.011396921653361900%,staker,
0x7015504ACb39A9A7f2C60112fd808F4cd1837492,0.011378580345471100%,staker,
0xe5baD3667901b2Dde682aF3E03263d76f56Dc5C7,0.011293252904529300%,staker,
0xADB6939d9804D62fB34EeA9D7D389e6d7aCe0E54,0.011273993187441600%,staker,
0x78dDc3BBC6D1c6C3f6Ae2d9d34D7202eC52c3B67,0.011256841937091000%,staker,
0x3273dc17FEcb1e8e7E7276bf936364aF9AF88c2d,0.011247623029891200%,staker,
0x46aC83468A4cEf8b71a419826c939dB92bd27F22,0.011227689240841800%,staker,
0xA36D7bb739bB07dAA959007ff01D041e6A10434c,0.011209429379471000%,staker,
0xA64605BE32199F1B8a26279c7a6e9Be7FC1c4186,0.011181840934430700%,staker,
0x35B08274C4c424d871E73584e812827E9b0eedE6,0.011168341360898600%,staker,
0x99EC6C8CF5C489CB389F7d515947017faAE01d8d,0.011168182761235100%,staker,
0xf2553Bf5fB4C8195cCB737F47b7e3636f718Adf3,0.011164416689714400%,staker,
0xb6466fFA9fEB4E8B290539B752e344d56FBF6fFB,0.011134077052904400%,staker,
0xff971464c6012b4f2490E6cA65B8663Bda5518C8,0.011127749523573000%,staker,
0x6e403E7dE8736e46319dEdC1cf9f36f582C26Aff,0.011112924642988900%,staker,
0x046Cae58ab237CC7eb7DDb23b81A50523e4D9c7D,0.011111924068804600%,staker,
0xfE556F2A54379FB1B074ba1dc6828876A4468EAb,0.011097198186492900%,staker,
0xB39b0c2de43A48c1104fB0266fDe63d04a91854d,0.011089348302274500%,staker,
0xd37934285A958930fa43d368786739ffef2b6315,0.011020088546681300%,staker,
0x21CF47215ADc2f1263B4F9d3361691CD9E5F303c,0.010966485992470300%,staker,
0x8B52e53D2F9E0cB51954E66d57A047c6FEbaFf34,0.010956681436372500%,staker,
0x1f78D430A5005a72ab45f4E32f619Ea02eA1aC67,0.010946748307344900%,staker,
0x86FABe09C0609d5b797e19352e15D5Ff14ad993F,0.010944420207351100%,staker,
0xb62940ebcCFCB7D35b17C204eD2A64bbe33C4cD0,0.010943354372256900%,staker,
0x13c88Ae540cB1fe33FC886950b83Cd5920F793E2,0.010934655689914500%,staker,
0x69Beb050b673200E4ae6928E020846A406a9Abe8,0.010923850287056500%,staker,
0x97C6258337C0625CB8cA10C70627751174FA78e0,0.010913414538296500%,staker,
0x496c9000b06CBF82A8e4f68756C0DDfbA918878B,0.010912988692953500%,staker,
0xba50d05259EcdAAAce5133e7Dc17394afEF5bC65,0.010873126541449900%,staker,
0xfAAe22EDaC4C4594Ceb18bF79d082058bD96F207,0.010869799964068800%,staker,
0x3Dc9a48089e3dEFF2AdbaDd0d84371891d0B069F,0.010797002515041600%,staker,
0x5AC006D8A2E5A56553a4D41410d8b2d135a793Cc,0.010760865209535500%,staker,
0x93483Bd0796fF14ab540C27308733a9a93bE2d5E,0.010758718466745700%,staker,
0xDb913E755F95cd4F65DE36978Ce2b9F66D2Ae3fc,0.010746443288529900%,staker,
0xCB795a1a8A09ec186F430069d2Dd9306f27E2A8D,0.010736606940581800%,staker,
0x10020f4882b0ca9Cb194e3e2FF582F3cBd6E9696,0.010735456734506200%,staker,
0x0202d77b4B13126e4cF3003Ba2EBDF72c834c813,0.010728479997467700%,staker,
0xbb32c250De37D2C1548a6b7b6586224B40D50968,0.010611531545212600%,staker,
0xEA35C6ECF66ecF520fC96cb71b6757d86DEbb454,0.010578562844935800%,staker,
0x754E0D2746663A7213aE3E7805019908C192Adc8,0.010552994755903200%,staker,
0xE247Ba33a558bcFFa3337fd2f0A2cE7D83a86687,0.010550139240455200%,staker,
0xF3eA147d22fd4a69E1C12B8FF7a6567C52727Ee7,0.010529077002131500%,staker,
0x5981a2724b1A1A400162922DE07981e13873b5aF,0.010524159442500500%,staker,
0xC8705073131C823D546A2ACff955068A50E1cd5D,0.010524073606989900%,staker,
0x68693cbbf776505c5B690EF839Be71FaC02589BD,0.010520383128002600%,staker,
0xcf1916771e5C819244f52B69d05A059bc3877440,0.010499876822884200%,staker,
0xc64e6Dbf49C2d0F987098BaeC30312c32258aD3d,0.010474700272331800%,staker,
0x8A23F5903AF051cabec3eEf3DbD5F7d51B0C27B5,0.010466273678586100%,staker,
0x459057F41cF6500627434Ce23e7CB502f8C1A11e,0.010410972711220500%,staker,
0x0F42cBaAD1D4Bb071d95e9e361b6033b04255389,0.010367576105625400%,staker,
0x0D280E4b6511E626b4C3e557de9F35E8B0e61dd0,0.010337628239880100%,staker,
0x132cf3c36844966478977a63DEeE38A3D1d753B1,0.010307515639504900%,staker,
0xeD4CFfF161f1a609BE8d6C395510e02430431890,0.010281741043961700%,staker,
0xdA0B7D24a4a0413DbC921A04545Cb27d06D0AD3C,0.010278863716474700%,staker,
0xAcfDE5B6d13786665dB5db476F56B6b1c382Bf3C,0.010269261024113700%,staker,
0xFE811b808267Ce2B6D499AFc45999b854c262df0,0.010241470600099700%,staker,
0x448aB233373b5789051B32b92F6F33311e470334,0.010237829453867600%,staker,
0x20797aF8590CA0f12AFAfc6DeD1aeF36A2E93DE8,0.010234968549867300%,staker,
0x3a9E0Da873dbe52d7869e2fa76aeEd965ffc01DC,0.010214397558623000%,staker,
0xd60Eb7CCb80B7d4A88D0961d0277c50fd0fc60fe,0.010211970038570500%,staker,
0xf7176002228F15BbE2de10B42dBf2B0Ca227C879,0.010182892059129100%,staker,
0x7d88Fe6423698871ac8f39eAf5c9D1320644A28B,0.010175575361529700%,staker,
0xb31270108da9012Ca2372ce9fde200e1d986A93D,0.010147408940895900%,staker,
0x3b17E4B1EBA8Bb33e4355B197A8e0BC251EBa60C,0.010129853354380400%,staker,
0x1A68368De913336AC04b0122981217881D55403F,0.010119072014885900%,staker,
0x19Bba7F8B3040101d37CbA192c5B49Ca229D1912,0.010112303045968500%,staker,
0x8d86dbD26c982c428bCa6562a95C538332FE944C,0.010057234165906100%,staker,
0x2EF23e69262297a6e8892603271702Ec0C3F3Aba,0.010045573851814900%,staker,
0x8A6C0c32b30a071414634Fd27e17B933C5D85136,0.010034932671263200%,staker,
0x696eFf01940cB21df6762d3E63844AB736caaeCd,0.010021488151747700%,staker,
0x1A5015c39bdCA0B98FE3D59545fd0855f784BDE5,0.010015849910212200%,staker,
0x8E5A0115e907298aD6D013806F283b324A6266D5,0.009990858923816870%,staker,
0xf94a3F686591A3c8CBE77a6714795440D10F1370,0.009985454414269380%,staker,
0x09Ca02c06F0A62445c31D049f0857BeF4f8A081a,0.009974815410438940%,staker,
0x94252a9d2B66d90D14F1e8BD2ddC01da3bEA7194,0.009974341921898540%,staker,
0x155161668839CC0CC050d82E0c354Fae3B2FC3Bf,0.009950598574917990%,staker,
0xBa32488F53C1C8FE3214E97D6AE2a4012a25893A,0.009935091928544710%,staker,
0x76802149C6A62E51408Bfb640e66A1cC9821fb30,0.009934428644127710%,staker,
0xc9F9c0d2dE1048473ddA66eCb751408484B7a94E,0.009925772170526300%,staker,
0x7d48f0AD0b2187C30Bb1cc6e930fB960161d3d6c,0.009903763555766370%,staker,
0xB7300FBeE0a8E4F96550e829e3D07B85b77d3fB3,0.009896431715953500%,staker,
0x86b937bfFEee29d2fe56c00203fD561a08Ef7bEc,0.009888834695566800%,staker,
0x4dfb107DB80dCA2264b717641939f521DEb67Ad0,0.009877723454063750%,staker,
0xE95d8A25C3AA2E2a1B5FE118c3734Cba05BDe615,0.009817689384169230%,staker,
0x51ee1aE189BeC5B2b86266B03fAbEd35fd859f71,0.009791504422208830%,staker,
0x7dF92d067bA71A012234aA6fdE1245db5bFd9Bb3,0.009710285563659040%,staker,
0x0d8333f55DE0f281042CAddbb83BA118d0cBA7c2,0.009699188783722970%,staker,
0xCE262E9E9268e1035a85d878CfFF3884038bc357,0.009632161420473120%,staker,
0x04ed3532E24803Bb569b5D91B86fF3009F031286,0.009613943876926590%,staker,
0x97F6b541604ec19f6F9C51BFcDf002a7f376F798,0.009597967589434070%,staker,
0x0dF1F05edabaEab905c48506c996AdA717051142,0.009537018731414310%,staker,
0x326d1b407b6d477fDf48F9B86A9680D78d515644,0.009524821206279350%,staker,
0xE48B347da53Be0C3e2b00550caCD72d11Ef8F3Eb,0.009515198524452420%,staker,
0xCd59F8f7F9Fd1617305EB5f6D52E298E5D14b789,0.009479838371892740%,staker,
0xEF5594BDCdDEDaC0FeA50B884Ec6Dff4c9D83B47,0.009467714168374670%,staker,
0x89A8AF38f1fC42b52D60eb715A85a8B23d69581C,0.009464098022827560%,staker,
0xb7e66Ef57Af2C7BaDdB2f7628cEC821045FCe71E,0.009428672214377860%,staker,
0xe535D4a7226ee00a9589073d4ec17c2Aa49557dD,0.009417832772610230%,staker,
0x32af1F89CA1247041dEE13De7CB65c8c8F8f92c3,0.009395126460403220%,staker,
0xCebDB4170F2DAB5b92C7EA486dA220D9ac1F0bDE,0.009379118463797950%,staker,
0x5330649F390238d2E4f6876Ee0D6eD3690eAA714,0.009356093362344520%,staker,
0x659C0fd2cB71f3cD3dC658C431f4396B980436BE,0.009338960138211510%,staker,
0xfC61B4521303c8436f6bFBa34c429B1542C49316,0.009293581178253250%,staker,
0x5F6faF4e2ec20674077933d660F4E627b4D54C3c,0.009245971231956950%,staker,
0xD6D620bB62A98C628E304b22F6eB693689906800,0.009243271431318580%,staker,
0xb8ce7820bfd89D8BDb0535D1732504E8cAC089b5,0.009217544763993750%,staker,
0x388629629dB571aA1120705dE20C77BF3dc3fc93,0.009106763115012560%,staker,
0xF30a6e52772335983Eb996FF5010eC5d81aCE38d,0.009068669319747490%,staker,
0x56e84041826e3ca05558ed3facF3190064332814,0.008984061463346320%,staker,
0xa30AA526FC093bddbb46fa7c95998e2034907D8a,0.008956493899527480%,staker,
0xe0d3a27E17C901fB9222Ccbf15CfF9D22ab866A8,0.008938392711077900%,staker,
0xCb8e344E01f637c721dEAE8b5B4DaD22D3D36DaB,0.008900265994565080%,staker,
0x8BC0f52908c17736FF99f7Ba46f7b9aa74E2f14b,0.008865635993690730%,staker,
0x5a5BB746D2220733d93Df9057BC5BCEC88C2A308,0.008846711915246330%,staker,
0xeC2Ff16d3e07F118143a4bf3D282e3Ec39813437,0.008824272825306080%,staker,
0xa6631804500355E8CF5a75caf4329211C93161BB,0.008805797360156490%,staker,
0x8A17ff16ecA98786f541Bf845ecefF687A99c196,0.008731680394678450%,staker,
0xD897488B4a37eB8Ee5818216a38FA4Ea48Ed8fA8,0.008706104607109430%,staker,
0x52b65584804B35924B33Dd56d988700cF1035C29,0.008681585012151350%,staker,
0x3BB18B4c6B56cbB6f33DDAEF5989157A13A42164,0.008659409485662550%,staker,
0x17E1AA3B032Ba1547D993B94529B820A1F030f2A,0.008627928789213810%,staker,
0xd95766Cb7AB5D30a073c56dE343Fc859A6212CE7,0.008542041352431510%,staker,
0x2b11807Dbfc49BD0E21c5aCe44d7A2191D992421,0.008522707679438880%,staker,
0x14d4D8cf4b9fE974A825647C7229067a4C403D6A,0.008514454778222480%,staker,
0x6ecc2B242F8f2B48DAfeb55e1Eb341D6113A9B90,0.008475584658028070%,staker,
0x21981bBd049FE0c03Ef832069B46344D2957c207,0.008431988576662960%,staker,
0xC8Ca1c02ca26de516cD414B11916ce5B686567BC,0.008425492484210250%,staker,
0x26c6f6ffbd081dc17e8f0a6F1Dd5C007e7023b5a,0.008363356061528030%,staker,
0x6aCc8739CA22C1C1280dC3C09FF20FB44283Ac31,0.008341795719382810%,staker,
0xc4F6a96846fcC8E773158e34d166a40B3Bc19898,0.008220941333819720%,staker,
0xf196912c8422071Dbd04c8cB4C39fBcf8Ffff1b1,0.008206709145027870%,staker,
0x2de5BBc7FD99eb336fBAE3fbFECfe8dEDe9053D2,0.008206184996710460%,staker,
0x9B0E25F0469FFC12Dc7cb4F538c97196Bb390E80,0.008204388370439810%,staker,
0x10D1667d1Bd657D09d199dF06e5B3Ff3312F046A,0.008195476254951750%,staker,
0x6506e31b88422251354d9deb63a904D90Acd8996,0.008157952836465420%,staker,
0xf56479516bd02FDa327993379653AB277BA985B4,0.008124848648818060%,staker,
0x451E862Dd49028dbbD3CDE548025542739cda57F,0.008100132284846930%,staker,
0xC72c65D2e0a4d58c264704CECDA851BAC62a4E88,0.008078629239553580%,staker,
0xC5c8eff68183581f8a108CE6414a21a6675A4b79,0.007982285913912890%,staker,
0xc4CCE5a057989267eE5f5A839e67192695221c87,0.007972738840862800%,staker,
0x1be4D54c3E3B151D8F12332884b5D69bfd6B48D6,0.007954515857849020%,staker,
0x1b3764b4680fBD05a0B615940Be1917Da237dEA5,0.007952496283241260%,staker,
0x4fdA62E621E8036b8E62C186F672A3519711db52,0.007951531983260330%,staker,
0xbb564a7d40f32D2eeE00aD1077a600BB1462eEc2,0.007847419318496790%,staker,
0x757BD0491C8D8eA04ae02b083d1828EB944Af6Fb,0.007781091605290760%,staker,
0x82e9d6156112b13F2C051639dc38380AA8A23134,0.007681317012539020%,staker,
0x9a572Cb1C5D90d8de2C99DaDB92030F84153b181,0.007670088337090660%,staker,
0x8C59de5Bc15f961eC2989be4b59dFdB9dfBc42B9,0.007656114288692040%,staker,
0x75a7789724D5CA710bd999BC0594143d2d35bdEc,0.007627463269968480%,staker,
0xaD16d909C04C81Fa0D504849dff79d202505fBc4,0.007609513034919940%,staker,
0x801e723E0DE07a0a6A40b8615De0B7B32e0d2642,0.007529518306966560%,staker,
0x29bF31b6ef5bE39b980b845ec35FBbfD68CC24bd,0.007516113542882040%,staker,
0x0f3359c1f3c27C2E1F016ccD73f912F1005872A8,0.007483916662809850%,staker,
0x8F409302f552B03936f5E2Cd11724323b80C9cdE,0.007444987670298450%,staker,
0xFEcf3D6b7Aaa30f3CE76658A622149A3a098E66d,0.007434469112903270%,staker,
0x79d1F8e96b8043d723D29B33E833CC11DeA411A2,0.007427240330295230%,staker,
0xe7088ce41Ed067978350f4d5687f4829555274A3,0.007422759519564980%,staker,
0xD70a660aFbB0CF4302e38EbDBC46aD4652Eccd51,0.007351440792325390%,staker,
0x63777dc0F952a2E22fFBECADc4D99174E0Bfa64e,0.007331563875627310%,staker,
0x79fB0F8Ce668abE1647D8f302a8BD60abD213112,0.007320156894341990%,staker,
0xc4A1924a42A29f534026A231286F6301AbeFA8fd,0.007290074838512450%,staker,
0xE218032AF86f013c482b65122665289C674FbB54,0.007250387686096260%,staker,
0x592FfF3633721E4e043E1aa970baBc029dD40983,0.007249416855702110%,staker,
0x0639C022df4E28026638Ef247dC244f888Ac72Cb,0.007239689076265350%,staker,
0x18e5867034c4Ffc321B41b4331Fa412BACC4e98f,0.007187211190268190%,staker,
0xC8ED182e65963496aBB64CF7157ffF861c2a2E10,0.007160805609539730%,staker,
0x6c92e11cc585A87eb7EC57dfD9E1f2e376acafCD,0.007158453132492660%,staker,
0x5a9db801852e115A40bf8Db09aebB21ba1d6cbBa,0.007147790903766350%,staker,
0xea4f769a3Cd4617aB7298bB4388417bA17Fdaf39,0.007130676646651800%,staker,
0xa1466bAC26107b61A2c24A51f5495ca3747E15Aa,0.007090913818634330%,staker,
0xC98eC48692CE2e18d936141fDBbEAb90191Cba0e,0.007058537081598160%,staker,
0x4E9318370aB27A358a23FB084411b6D52a191053,0.007026670038624930%,staker,
0x92c3e76Fe6fa066FEd442ED5A32F7818c757f8d0,0.006946967602764560%,staker,
0x165ECcD320160A9350E704ddaFBDeDe922bf4591,0.006944355022759280%,staker,
0x1Aa04A1D6aEDc38521aD1AD9B45362c5818519F1,0.006937897712038510%,staker,
0x499B7E3f598A0aD9988B7266a9f6f20543c37646,0.006930384940281460%,staker,
0xa420401783aedeC6325764636DD9d37cAB280617,0.006887909920026230%,staker,
0x96a26Fdcca0c90e0f13361f179F0675D66bDC5BE,0.006789135221304300%,staker,
0x24CeD8d21D60c411C10008CCfEE0F5dD72062210,0.006765078316413100%,staker,
0xd2395247764fd0243bBB783c0Fb0754f289586b3,0.006750434158950520%,staker,
0x1Ad20106cD0a91E227bD85D70587A6BFd5d8B132,0.006732819494483320%,staker,
0x0aCBBFDd40b94626e0Adf3De4B43DA2fBd3e8826,0.006727721015690810%,staker,
0x55B5Ddc6a0c8Ce1748eD1c17d196558a6145e0c9,0.006685737410925730%,staker,
0x4A309866D288F5bcc0F4AEA449F2E176CEF976aA,0.006685441921621370%,staker,
0x11D5752c836DdEB31334FAD2aEd221Dd8E3838BA,0.006668389714634970%,staker,
0xb887adA2466Fe8542a252B2407E7d3A9e474b7A2,0.006553995502424940%,staker,
0x017801dA9D79D3a5Dd5B3E14b653f8db23B4780D,0.006531246265101960%,staker,
0x941Ff97ff2946c5C45af9075b6a232d4055bA441,0.006520153479589850%,staker,
0xbC3f62Aa33f39dbBC607807881Fae21Dd3e0E7ED,0.006449564519397880%,staker,
0x2536F428AaA1bA4F572061469C561319364aEC7e,0.006384993147959380%,staker,
0xB72a1e5764273Ca318c02f612a4f1328DA4E900E,0.006382910908295050%,staker,
0xfc77E84E9C9b050ED9a23874CeCeC0332b80a6A5,0.006355969444828700%,staker,
0xe900425A6C43ae1B673608e65764372023BD8D07,0.006338320227712370%,staker,
0xaE766802db83790c3831b19e8E538BAD0DEF79F7,0.006274597344400780%,staker,
0x85d4bde220a204bACf2bC5b4792Bd4e9EC4516a3,0.006258268072096990%,staker,
0xbc19Cd8685DDCbE25dF61C4ebF2Da56f4fAfe8A8,0.006187357274862980%,staker,
0x4428F37d9848246e1181D7E60a32db4eBD9A144b,0.006119849049111830%,staker,
0xed55c69332E3aBC0aF0A047d5306B6BD6fDD3EAa,0.006107261213674320%,staker,
0x22bADC72011497ba95176bA35A563127Cc788e73,0.006005243775960640%,staker,
0x01aF4Eb3D3d5481e7b68Cd5f55911b1D4D380402,0.005970706969881560%,staker,
0xE5cDe6071Ff829c1297B7A944ceBB276050a1aE8,0.005962264332711250%,staker,
0x9d6f305070E011b377B0FCa73C6F9dcAd6FA0Dc0,0.005846026862211340%,staker,
0xc9a3F8c57FD90CCB4bF501E445C40677B7012167,0.005704476779573270%,staker,
0xefa80A25527FCDde37058AAD50983f5c5F72039c,0.005682328479109840%,staker,
0x180d988C5b761c273F2d78C4D2b8C604979629cb,0.005661749478939920%,staker,
0x16D4e0fe6F62fDA6adee4cdE085b7DD56d9f49f5,0.005628365973388310%,staker,
0x2585f658E6a145283065b7FdB9103B273E92e155,0.005571882786246030%,staker,
0xDea7B55f5Eb479134DdEb53361827dCB279D087C,0.005506673598684360%,staker,
0x4d66778a26564A5D0e73699EE3b939f8881DCB17,0.005473163048096580%,staker,
0xA708c4BB354c41b07e4dfbF870CA91Ad044ee87d,0.005444124864942960%,staker,
0x663AA902a03Ee50114fDA831E75Eb822b8DCdA74,0.005425696368766850%,staker,
0xd3eD9f51726cf9bBAe72cfBbc7d9003c41650189,0.005423345269502500%,staker,
0xf51E2c4174A3406F469f993850B33e80C470eeF3,0.005399187525900440%,staker,
0x5FA5cdab48F2BF420e1E40CA9713aB9Ea67B9c0f,0.005335305460135960%,staker,
0x88a3DDf1C4a34A4f86078a635947A8c0a4D717c4,0.005264146606806490%,staker,
0x201a19858C53185165FcbEEc2B70891bF596c5Ed,0.005230389850717480%,staker,
0x51439bF9b098885832b2787Dc41B996Df40AB95d,0.005219992960438810%,staker,
0x72023cd34199d2395fc7B0153447Ed3B75E39998,0.005206047091491460%,staker,
0xddb057f2615Ec36270235a83D7fAb86C0C2b06dc,0.005200977683309190%,staker,
0x5293c6003C6ea4b20195aE293D567C18f8eC8dab,0.005195728693651670%,staker,
0x1DB8f3B4422f2Db51BbeaaF1158f03045287fb2a,0.005147613790147770%,staker,
0x3990213715bf09E5e3f25b9eb17705ae5351E836,0.005106557677734930%,staker,
0xF5B994dc6F9b3e085226b6e9551313bed8F711B2,0.005009611838738900%,staker,
0x2534BcCf447793e3F69f425E72E5B00764B7F7B7,0.005006387433525970%,staker,
0x9914EDE9D6F8f9C6f6DA4d3B27A149cD895698f0,0.005005383264857980%,staker,
0xd2567749d07E76C6f61b2d83C0bd0ba9Ebd6db05,0.004984028155583800%,staker,
0xaA6Ac66852739b8B88F8e6605C0B0FA775D1eD61,0.004966092378599590%,staker,
0x3ae569c948A5de6874b4c1d4920AABA79E430ACc,0.004939101218700230%,staker,
0xbf307F47d1234261d4fC561Eb8C18A95ab2f7046,0.004909174221844100%,staker,
0xE22477e3CbD246214ED15298352500F14DE10e5e,0.004899214226329300%,staker,
0x2C8927642c3C33568f94590974B1579e09414d8E,0.004892338808228680%,staker,
0x5707BD6E8B7F2EfbDd305B512b42Ad9761b8f4bf,0.004890105410437020%,staker,
0x6c005C1531914b9daB66887332ef3a3F41E9447B,0.004877915799140380%,staker,
0x6ADB22C13Fff85D75940207619b5B35a1F9f4462,0.004861075921441160%,staker,
0xc0A06c0aD836cD279fD4ed6271AE215af34f7081,0.004787510825093650%,staker,
0x81a11380AEE04C4DC36fF1B1eD9B8299EC92CED2,0.004729472374761850%,staker,
0xd95828cdf272b00f58E5bfced3e1CC8b95D3e7CA,0.004717819125271580%,staker,
0xE56abc27dc120dafb2C3774B95f2a94Ee5404969,0.004705717230136650%,staker,
0x354AED4E48F598f4002EeBAaF5893B9B5Cf3559a,0.004649037673248820%,staker,
0x63E7A6874509Fe9E7b26bE223212d0a58ebf8366,0.004603624410199560%,staker,
0x4680149b5b499B2F41Cdb1575b7cEaE1D440E80D,0.004565395374573480%,staker,
0x0fcb102aBa8D8309DEf93e3dd495a4227A28e5a6,0.004520571532287190%,staker,
0x99378EBB997245Aa14bfb8A28ac9619F0713Cf6c,0.004502511255736620%,staker,
0x20A260227f77Ead8748c20d2314FF8f6A5EA8352,0.004493695165266580%,staker,
0x8D339dF2EdDD662cc27c830fbEf7Ab21194f7Ef4,0.004431618736897700%,staker,
0x4995DF4c158A6a37B41C6E24a86886cAea182095,0.004388543993410550%,staker,
0x19D258343AA6eeD5328954909418129807ae71aD,0.004380181482913660%,staker,
0x6cD83061A47FdD643e57bdB9D3Af2AF6AfDEf81C,0.004315734292809440%,staker,
0x76E0701032c82CEE06216E070C91473fbf806fd8,0.004281821221831140%,staker,
0x2eaB94ACC92A268D55083c17A145A093a1cFAeC3,0.004248201547067540%,staker,
0x4f33ca22867B166e69Dd079E09779B4d58854c5B,0.004218808334217150%,staker,
0x0bC71bB95Cc09743E22B1dB6C282Cdc295ea1989,0.004151853231295170%,staker,
0xfFF5B17e70D685f79AcDbA9261aB3ECdD3De3018,0.004064072004274880%,staker,
0xAc812F11599F0D4051Cc03399b3E73075208E1eB,0.004028792330429880%,staker,
0x75490A14E34637FF65F941B1178865c44112993B,0.003896502756427100%,staker,
0xb7d062ca6D96c489D428d6DCCe5454c9dee6CD47,0.003892620083907930%,staker,
0x175fB20b9B5bCf80a0167D403405E6F3a074cfa0,0.003789116571364710%,staker,
0xBDac6532be38Db1D48640d46C3011dF6D4C099Ec,0.003738495375692210%,staker,
0xA08849bdb2dC5Caf5105367Faa6B496A425897A8,0.003504069310708470%,staker,
0x2242E501D46bb6E852070Ad30bd9DdD6E6b351B7,0.003166435282370980%,staker,
0xa256F28Eaf231224177Cc270e5e8498239325662,0.003163663031643990%,staker,
0x425146E38C09355c3578fAe509BDebdF834C329c,0.003099891629355380%,staker,
0x5d9E22506393F4bF5e62f9AF547d1FC353298736,0.003093497575484460%,staker,
0x278a8453ECf2f477a5Ab3Cd9b0Ea410b7B2C4182,0.002995721373661310%,staker,
0x44830F14CB9440814764B8ca3A8cAfcff5c3EB23,0.002995291982776360%,staker,
0xD596085b5BEEeC8Dd45158f84f753f67B26F81bb,0.002914062227715000%,staker,
0x4B6959f8cF1d1c7B2e2f1893eaB2fd9Ff5c6d251,0.002761009187343070%,staker,
0xc1CEaB542a38FAd2ae990aFe812D596ed4587029,0.002727298633314620%,staker,
0x366F7C8e133852d557166051e49BA0cFcd392338,0.002703362393194830%,staker,
0xA7ABC5762fE0B05E1d1ff4749df317c4B46254c4,0.002632650526367970%,staker,
0xe346774a046f98444650A0A4F1646b2C515e1380,0.002579775702069820%,staker,
0xA8C6808d0Fe4B526e494C521207739cDBcfF80A1,0.002573867724936310%,staker,
0xEBdE97F2f3f30d2afa4C3Fc7959790371373dABC,0.002425635139078040%,staker,
0x8F186bE472AAF3142783bab9B4791dcC763eC718,0.002407246580302980%,staker,
0x32831CA2efA20ae6340224BC353D4b241b3d2541,0.002401314569401030%,staker,
0x82907f9FacA743D74167Fa8A6AC9fE0833353247,0.002369513339046340%,staker,
0xB12cc046c71E3a973510451EA20e2B312cDE03d1,0.001990206980382620%,staker,
0x2C72aA64B3D2cB8cb5430F36A4700d22953f7549,0.001807309487008970%,staker,
0xAc226Cb7Ac73E341B7681435A0370aE105e71260,0.001676282863912530%,staker,
0x80C3FC36d20FC7e5999986942AE991364DDa3d5F,0.001609652625117530%,staker,
0x5906fc61E7139e2c99EcCf15Dcc3d62711c2459e,0.001529393803510800%,staker,
0x70Fb1102cABe2d1C0aA3b7315a223CD675A27Db4,0.001362565580128570%,staker,
0xCeb333468C036C3A824bA417eBD4f41F6C10b1A5,0.001289075279144280%,staker,
