User Address,RFP Allocation,User Type
0xf4a9b6add4850dfd40a2f09c067df3b240c2f345,0.003704624408556930%,General Depositor/Borrower/Protocol User
0x518a3ae5b79eca3dcd75d060f930140508dc74d8,0.003704575116026570%,General Depositor/Borrower/Protocol User
0xfdff36535d4341ad6d06f6ffcefbb3fff4c14b7e,0.007398644453890270%,General Depositor/Borrower/Protocol User
0x1976118727654b2904ea113f330ee33f1798282a,0.025869171179813900%,General Depositor/Borrower/Protocol User
0x1a0a3ad98d64ff96308690c93348a5842e3f40fb,0.007398500776384340%,General Depositor/Borrower/Protocol User
0x9b891b453df8a7046679b9f6776268eace856272,0.003704308006864250%,General Depositor/Borrower/Protocol User
0x436f0896aa5ae5dbe095b94b9c205330fc1b7520,0.003704292091618680%,General Depositor/Borrower/Protocol User
0x3c7a15d347eb129f4a112faea60fd67db608808f,0.003704266639146530%,General Depositor/Borrower/Protocol User
0xb48470b3122ac663cb428156fb9f3f27347ca93e,0.003704150186791950%,General Depositor/Borrower/Protocol User
0x2c428f4d5502705fbff714706d32f59fd8b1ba3d,0.003704050928916710%,General Depositor/Borrower/Protocol User
0x6c6bbf0ccb532f296efcc53120e792352a258040,0.003704050009826130%,General Depositor/Borrower/Protocol User
0x858405b46b0af8eeb8a3977d5ff146c6a4c81a14,0.003704003777871050%,General Depositor/Borrower/Protocol User
0xb04f9babfe7b76c2a36ac3947ac75ee7a099fb78,0.007398107248736070%,General Depositor/Borrower/Protocol User
0xa8f985d0d38003e73a77e15f2e7d14c6a5e3d4aa,0.003703947633685550%,General Depositor/Borrower/Protocol User
0x511cd34db4f165b7c99f0b6f263dfb136647250e,0.007398038962075240%,General Depositor/Borrower/Protocol User
0x6001d26436986706ff19c35478f97e0c43846470,0.022174541776612400%,General Depositor/Borrower/Protocol User
0x3fb4df39e95eb91b8e2754dce29df826bfc19162,0.003703886502850090%,General Depositor/Borrower/Protocol User
0xd888230e03d271797ddaf6335641ff8174350a55,0.003703883557217140%,General Depositor/Borrower/Protocol User
0x69e8f7e3c1e456d7d129e1fb0cc8db3b498bb119,0.007398001480394450%,General Depositor/Borrower/Protocol User
0xdd0ae9059b8707e2151f8f7b22471330c037cb41,0.007397994039337040%,General Depositor/Borrower/Protocol User
0xf0a391658f07e65779c7370a592675106c931277,0.014786217695760700%,General Depositor/Borrower/Protocol User
0x19e174ed49e6276fbeee42721cc494a984f9e1e9,0.003703795944400770%,General Depositor/Borrower/Protocol User
0x5d32363289d970390f144470b02c141b475fafb7,0.003703690916148900%,General Depositor/Borrower/Protocol User
0x2e5f5164ae59e23865d2ac042e5428bc39f999de,0.003703683272688980%,General Depositor/Borrower/Protocol User
0x29e4797dce5aebf92473719098abd9649f3e5879,0.003703571839675430%,General Depositor/Borrower/Protocol User
0xad79744b5ce1ed32ae0621a4b7aeef78f629c2e6,0.003703537636794420%,General Depositor/Borrower/Protocol User
0x852bf196a0a7bc6956798c98632bde1281bb9f45,0.003703452301391640%,General Depositor/Borrower/Protocol User
0xf76622f1c169d4c94a95d6ad015b274169549e9b,0.003703432340108610%,General Depositor/Borrower/Protocol User
0x63026d769f7d45fcbff3862e4a7c47c4defb4e29,0.003703365817966050%,General Depositor/Borrower/Protocol User
0x8c0f33dacfa40e225c7ada0de2e3ee4d07d0751d,0.007397470896370320%,General Depositor/Borrower/Protocol User
0x488ed3f956374339c671235946e7276b3451a809,0.003703343334006470%,General Depositor/Borrower/Protocol User
0xc96f4de58ad0d92c523623d19001b0f3b244156a,0.003703203644291850%,General Depositor/Borrower/Protocol User
0x10e544e4605dd951684bffbb294e4d11b715f2d1,0.003703089447404460%,General Depositor/Borrower/Protocol User
0xd813b1186f5382ed42099988377d6304634cfa68,0.003703037770686510%,General Depositor/Borrower/Protocol User
0x609946cccb57a391dc7cce2cff8cbe8a29343d0a,0.011091255883917600%,General Depositor/Borrower/Protocol User
0xa0da963e75f7fba8baa60619bab1677b59fbd0b9,0.003702971199625640%,General Depositor/Borrower/Protocol User
0xa5f146cbd3ee13f482315dd0f873c2bfbbc5f2c4,0.003702921926342550%,General Depositor/Borrower/Protocol User
0x1eef1739bd82968725d9919bceb11ed9616a4da5,0.003702690929774110%,General Depositor/Borrower/Protocol User
0x3963af3fd3c8977e9a754cd1821c37f5d74e2800,0.011090941631521600%,General Depositor/Borrower/Protocol User
0x4b90269cd081e6488ae22daaa058bcc942fd8b37,0.003702667160024490%,General Depositor/Borrower/Protocol User
0x5da10d04ff807efd57ac397d7576dcb5d408d7e8,0.018479163832893400%,General Depositor/Borrower/Protocol User
0x8b1624c8b184edb4e7430194865490ba5e860f0c,0.007396775335666150%,General Depositor/Borrower/Protocol User
0x836643f81312e79680c06f32c4f4de48c7e77ea8,0.003702641305007180%,General Depositor/Borrower/Protocol User
0xff5be5f024f7b6a3c96c3ebf790a9e01fc8e1914,0.003702619775407100%,General Depositor/Borrower/Protocol User
0xeee4c64cf3a8285ddd212424b86ec1988bc65112,0.003702613201714880%,General Depositor/Borrower/Protocol User
0x985af1442951735485861ce50ceeee45b6c392b4,0.003702582995886470%,General Depositor/Borrower/Protocol User
0x8656eacc5ba829549f005da59d8040f1d73d2df9,0.007396555789289400%,General Depositor/Borrower/Protocol User
0x1a2409444f2f349c2e539eb013eed985b9d54e2f,0.003702415106650580%,General Depositor/Borrower/Protocol User
0xa62bcbdfca30ae5c0a48804ed3e02577201d48d1,0.007396476775727060%,General Depositor/Borrower/Protocol User
0x2a06913d5b8748b222e1236768c24ca19198b374,0.007396419948266310%,General Depositor/Borrower/Protocol User
0x8a8003db65dbc815e4994dca9e0ab23d46b3de72,0.003702254940602760%,General Depositor/Borrower/Protocol User
0x61c8f96eb5f8cce2df67c678cea360bb46645458,0.003702206304242620%,General Depositor/Borrower/Protocol User
0x80274f0354b29454ee487b8fc0d7b5b794b41eb2,0.011090392902790800%,General Depositor/Borrower/Protocol User
0x58d093d092a3b7b38d1b74bef2550c7e4c7f647c,0.003702094326096730%,General Depositor/Borrower/Protocol User
0xbed050c15224a53a12815fa79f2b1ef431887eb2,0.003702062626411320%,General Depositor/Borrower/Protocol User
0xc0df0de48a6154408c9f7d0ce1eee27379badfed,0.007396169276139380%,General Depositor/Borrower/Protocol User
0x2b564248d8f4fd425f3d01a1c36817deaac159be,0.003701956767372060%,General Depositor/Borrower/Protocol User
0x9bc909615cf1f0b10eb888fe7bceb668efa4b3e5,0.003701952228313640%,General Depositor/Borrower/Protocol User
0x7c7523ebe99fddaa201276fc4141c78fd4105d66,0.003701899071948610%,General Depositor/Borrower/Protocol User
0x0995f5579151e9a033bfb7eb860155c28a977584,0.003701882824620280%,General Depositor/Borrower/Protocol User
0x108d68821f58a30e21582ea32781e75d38aa1c14,0.003701863176072170%,General Depositor/Borrower/Protocol User
0xa2b430fffa485250ddd20a81b609f507728b4ccf,0.003701823979714290%,General Depositor/Borrower/Protocol User
0x70895df0564e067da3fff41486d9309be5ad0ad3,0.003701811038659040%,General Depositor/Borrower/Protocol User
0x4333e265a5640af11b8194cf75fe4defafdec776,0.007395870755974140%,General Depositor/Borrower/Protocol User
0x54afb18516fc6aa1d79ab3836df345faf9865237,0.003701736672183280%,General Depositor/Borrower/Protocol User
0x8b218f5c3c1a5045760d20a62ad121cb75fe8e79,0.003701723649295320%,General Depositor/Borrower/Protocol User
0xf8d0c28999078d76a3db0d201111cbb82359b42e,0.003701705863578310%,General Depositor/Borrower/Protocol User
0xd25f3ff4d63179800dce837dc5412dac1ba6133f,0.003701705636459300%,General Depositor/Borrower/Protocol User
0xdc14ce9c509375baba9a1a00751474aa48cc04d9,0.011089840318847800%,General Depositor/Borrower/Protocol User
0xc5013e618125f75e1e76c49159bbf5e5d2ebfeaa,0.003701575721256680%,General Depositor/Borrower/Protocol User
0xc10bb2a66b989c019befd0d31046668eb7ff6e5f,0.003701546860341480%,General Depositor/Borrower/Protocol User
0xc1043edce2e41b5e6b9477222e8ae3c7f794158f,0.007395611667005990%,General Depositor/Borrower/Protocol User
0x8d08fcfbd36b9df37529c170cce24682633cd740,0.003701429985940070%,General Depositor/Borrower/Protocol User
0xf5f07ae24634feffbe0963a7e68c53f138f945aa,0.003701308118748020%,General Depositor/Borrower/Protocol User
0x9517aaa2eaba0333a1da693dd7a5c757865ed36e,0.003701302208546920%,General Depositor/Borrower/Protocol User
0xce9b464d5df5fecbdc6037483a94d3d6961c3119,0.007395384421151970%,General Depositor/Borrower/Protocol User
0x416faeb2fd547fcb1ab839fb97240ab36022288c,0.014783525195191600%,General Depositor/Borrower/Protocol User
0xee6ec981a7dac2186ee56a70fd75df1f5c0368f6,0.003701128860222890%,General Depositor/Borrower/Protocol User
0x19576620576c18f560d344d4e6aa255ace3f8b79,0.003701124151322880%,General Depositor/Borrower/Protocol User
0xf49ea6638c862c829037dd7569644241854c7413,0.003701102694634380%,General Depositor/Borrower/Protocol User
0x28f4a9a2e747ec2cb1b4e235a55dff5be2ef48d6,0.003701073000676370%,General Depositor/Borrower/Protocol User
0xfd9ddb527d9df6229489c5ee65c9d0880399f196,0.003701072574290250%,General Depositor/Borrower/Protocol User
0x48a85bd09836057a8ee2fe98dc53c853e0010b2b,0.003701041940095390%,General Depositor/Borrower/Protocol User
0x786c355cf9bf287db1d1194b4d38b5b419115378,0.003701006680918570%,General Depositor/Borrower/Protocol User
0x104f45872f6c16865758b63965115a7aa53c9914,0.003701006503168950%,General Depositor/Borrower/Protocol User
0x972ca57d2a3b251d3fa7df440b43d7a9441d70fc,0.003701002881671860%,General Depositor/Borrower/Protocol User
0x928410314232e4fb1b88c56d129e07810bd81434,0.007395101105238250%,General Depositor/Borrower/Protocol User
0xf3792d9808c19638155a1cc6072cdaa8ee25f0ac,0.003700942049781430%,General Depositor/Borrower/Protocol User
0x4957c5c9f4c38c7030d56f198889e04e60e19e55,0.003700889318335380%,General Depositor/Borrower/Protocol User
0xbebcc9251240e49f4bf4f024851aefa20195118b,0.011089113926968100%,General Depositor/Borrower/Protocol User
0x1498d282b1f2d2226f4aea22219f5be900066ac0,0.003700829752239350%,General Depositor/Borrower/Protocol User
0x8c7dae8f88a5609cd091ca2152276c95147bc066,0.003700821762146590%,General Depositor/Borrower/Protocol User
0x40cbaa8f0133f3c5edf6de578066882673485bef,0.003700813680955390%,General Depositor/Borrower/Protocol User
0x25c960e19a6ea3f080d16815aefc71cdf710f93c,0.007394919516655710%,General Depositor/Borrower/Protocol User
0x539c8b3c7866c915f7d54ae749a0c3cf59ac5c04,0.003700750202141880%,General Depositor/Borrower/Protocol User
0xd0b16de05f58070ea3a85537a1b8a28e830bc0bb,0.003700731225139330%,General Depositor/Borrower/Protocol User
0x5eecfab0e96a455b87ff843e914137a90f857a87,0.003700619361502430%,General Depositor/Borrower/Protocol User
0xb0cc77b4dcb30b29eb7a4450b182e548f2c697c6,0.003700593398890290%,General Depositor/Borrower/Protocol User
0xc56b2557390540528fcefda1aa0abbb4a972fddf,0.003700592146110790%,General Depositor/Borrower/Protocol User
0x91e45c2a6deb25f3971cf251404a691922228331,0.003700569196031170%,General Depositor/Borrower/Protocol User
0x7e3704c2e2de51f37e30d219585281883f29ab0c,0.003700522751106360%,General Depositor/Borrower/Protocol User
0xc8eb0134a0ec5050e50aadcb2d36ceca88d8097a,0.014782862870511600%,General Depositor/Borrower/Protocol User
0x228edd2c5ef8253efa1b9bd12df0209de26b86bc,0.007394528109391720%,General Depositor/Borrower/Protocol User
0x95272c5e0f8bd14ed7f79656b3ace6b06c85e5fe,0.011088641836228600%,General Depositor/Borrower/Protocol User
0xc296d0123e7404bcb8afc31ab3b3ab00aae466b5,0.003700250783045750%,General Depositor/Borrower/Protocol User
0xbf3f142c4a327f82a6ff70f169f40b93b930a5d6,0.003700246406516900%,General Depositor/Borrower/Protocol User
0x71a7a7aca2d9316f95eb91bebc6925f59f24212b,0.003700227835912230%,General Depositor/Borrower/Protocol User
0xcc75f4afefb64fec5aaecb86e571cabc7f9fd745,0.003700213943053130%,General Depositor/Borrower/Protocol User
0xb5803b1e18144c776d3f9cdba8d9ddafbd8eb1c2,0.003700175932199510%,General Depositor/Borrower/Protocol User
0xc5c226badef96a8d7a20f59ac2b597ecac482de1,0.003700150734921600%,General Depositor/Borrower/Protocol User
0x23d0199bc3238a6fc666ae191d53b7e831898200,0.003700145960231240%,General Depositor/Borrower/Protocol User
0x7844dc435f97549cd4e1c1a170abb918c6e99c77,0.003700086941549610%,General Depositor/Borrower/Protocol User
0x3a79822d218d9ab9fd4e5c4c992665f0206ba84f,0.003700064878959490%,General Depositor/Borrower/Protocol User
0xcca157cb3d3e0d784cb1b91221ec2a5a51ece570,0.007394074977056740%,General Depositor/Borrower/Protocol User
0x6d8c4a81c86ddd0bad96f94912ed001bd152d16f,0.003699925340890720%,General Depositor/Borrower/Protocol User
0xd1ba53d016c1d2d97420f5931a04d51fe6919961,0.003699901497439760%,General Depositor/Borrower/Protocol User
0x9eb7955f9151631c96a1e0f5124e5b052151229c,0.003699889306902450%,General Depositor/Borrower/Protocol User
0x5cdb2add6751885ce36266021294661043e30382,0.007394005410543930%,General Depositor/Borrower/Protocol User
0x658d827ba69eb73d6e5cca0d92f49739f897d7a9,0.003699869812999540%,General Depositor/Borrower/Protocol User
0x451248229712d6f207ff9466d8d3a33cb59d103c,0.003699869802214920%,General Depositor/Borrower/Protocol User
0xd5efb6b9eade6f56dde9d1ba806c338e1cb5a2f6,0.007393966268808730%,General Depositor/Borrower/Protocol User
0xb3deaf94ebdb4a067ecc5652236d1b5de0513afe,0.003699813719856140%,General Depositor/Borrower/Protocol User
0xf9f1493707aad5c3cb513852481cf81efe4f4bab,0.003699694017686560%,General Depositor/Borrower/Protocol User
0xaaf80f2da31d224f2d8909b4dfdbf15f1c340bec,0.007393815885745910%,General Depositor/Borrower/Protocol User
0xa5f28167fe8421a5d98b646bdf75d7b344c6c3b6,0.007393796623813020%,General Depositor/Borrower/Protocol User
0xbe244db388a0e9207ecffd0a679d41305c40ab23,0.003699656999224060%,General Depositor/Borrower/Protocol User
0x48124faef010b3816a51a8508f70830ff7745459,0.003699597941321720%,General Depositor/Borrower/Protocol User
0xb5eb92b3d208f0d9c11ac6fb8853a0abadd844b3,0.003699532614250850%,General Depositor/Borrower/Protocol User
0x077766871cfc9c6fed15ccdb0f3141dfc0d39143,0.007393658866065280%,General Depositor/Borrower/Protocol User
0xcc85a850657533e05443603cafb8a162f22c9b82,0.003699488636173080%,General Depositor/Borrower/Protocol User
0xaa8a9b4f44d26d6e633e60e4d0ec67f28417ee71,0.011087724806672800%,General Depositor/Borrower/Protocol User
0x9c532267be26a644512ae127f6b936ca51e92326,0.003699455225967960%,General Depositor/Borrower/Protocol User
0x396eab0ee5f69a118345f21823dcdbdc6e7dca0f,0.003699426048371960%,General Depositor/Borrower/Protocol User
0x5b67f01ce3a8d557939978acae9d9d62c260a1e1,0.003699414663986900%,General Depositor/Borrower/Protocol User
0x6c8123b8fb728beecc1e38955749ef24a5514300,0.003699387312939990%,General Depositor/Borrower/Protocol User
0x76981755ea73a18d4871477f62a1ce5333481a1a,0.003699373855617370%,General Depositor/Borrower/Protocol User
0xc76fabac6e31856b994d7640ffbf540d7d64c155,0.003699354478786510%,General Depositor/Borrower/Protocol User
0x6bdbc28d9d01bdf9cff10eea002f43188b99fb48,0.003699267593385150%,General Depositor/Borrower/Protocol User
0xd93ed3fd9717b22006443de6e1cd60220ddd642a,0.040640529095165800%,General Depositor/Borrower/Protocol User
0x7cb461aa1115eb21e3e802c06e623fb7f936638d,0.003699240307834280%,General Depositor/Borrower/Protocol User
0x1de75eaa0812a3073d710e3006f6dd87a816f9cc,0.003699230875219460%,General Depositor/Borrower/Protocol User
0x28d26b19cfd5dbc1a94bf6d22acdca301fe530d7,0.003699189246262980%,General Depositor/Borrower/Protocol User
0x6207aab1d68a6003641ef74f2c59cb934d59575a,0.003699186635922150%,General Depositor/Borrower/Protocol User
0x1708c67f9d3095c92ddcf92e920f11a0ab64ed53,0.007393284173077880%,General Depositor/Borrower/Protocol User
0xa284d32df7e50c71034e97e0f0d7e1eb3d3b7521,0.003699061799336080%,General Depositor/Borrower/Protocol User
0x7b3230b25230da7012126cb87ce00a8d7b69f341,0.003699055286207550%,General Depositor/Borrower/Protocol User
0x0587eccd5328c1c3f72e82fef50117a363a5e8f9,0.007393175895539000%,General Depositor/Borrower/Protocol User
0x92377f0af662c3c2ee80f44ecb08ce1d2726382a,0.003699041175788000%,General Depositor/Borrower/Protocol User
0x23d46211d18d9f7c1a7f623acf25aa8ac2dfa6b1,0.003698966089382290%,General Depositor/Borrower/Protocol User
0x029c5aeea06c2bfe218c6c71ca6b04f54996388f,0.003698962278076090%,General Depositor/Borrower/Protocol User
0xc66506e45ef26c078c45230c08f64ba2772ed4d7,0.003698943616899490%,General Depositor/Borrower/Protocol User
0x8991fb72af79bc853ab58dab690579deae5fd22d,0.003698940068952900%,General Depositor/Borrower/Protocol User
0xb49e26bc028a85572cdb87f3723dfd95918a9aa2,0.003698937672108310%,General Depositor/Borrower/Protocol User
0x62565006b689fd71967a1ec9026b7b429d4df6d5,0.003698924199624810%,General Depositor/Borrower/Protocol User
0xeb8c0c07967c28afa3541e9ae228d0a3f92475e0,0.003698920083902870%,General Depositor/Borrower/Protocol User
0x897896b20444fae455520f6ab11a9b46b7b785f0,0.003698875153064360%,General Depositor/Borrower/Protocol User
0x60da40418390dac2f199f06a83bc19e76c9a7029,0.003698874095628280%,General Depositor/Borrower/Protocol User
0xd2917b7de60f02274e429f2ab27877876d37abff,0.003698867381431260%,General Depositor/Borrower/Protocol User
0x41d5e53daa30941c4d72b31bf8e96d7f6de14b82,0.003698865397693150%,General Depositor/Borrower/Protocol User
0xd203a250a7c26167e601d4417bf212c1746916ea,0.003698841478720230%,General Depositor/Borrower/Protocol User
0xc6dda80d5dc1f0e8a33d5499f10638c3f57f4cea,0.003698816919313280%,General Depositor/Borrower/Protocol User
0xbcc5d7ec1efaf1307eea62b06bbb661f50e9e147,0.003698815708234730%,General Depositor/Borrower/Protocol User
0xdd62107b880489c9183b01bc231de0631fd050c8,0.007392903771255140%,General Depositor/Borrower/Protocol User
0xcb2530d9dedac19d76bad9f78a0c2911d0bb66d1,0.007392867039309910%,General Depositor/Borrower/Protocol User
0xac26490b01b45196b4a48631f464c523d31469f1,0.003698675902903370%,General Depositor/Borrower/Protocol User
0xaa46b1bdac2c1d83e1a1aa5e1afdc9d9b107d6c1,0.014781053087965000%,General Depositor/Borrower/Protocol User
0x5e9b578e2feb50a46fa59314939b89563ef902cc,0.007392777654050980%,General Depositor/Borrower/Protocol User
0x24be2792c08e655bb26027e35004dd5d18de0303,0.003698622796295210%,General Depositor/Borrower/Protocol User
0xdab8463e98a2c107e69737186a4d89a6e2fcde84,0.007392738979747660%,General Depositor/Borrower/Protocol User
0x0dc031b0fe71293b7336fc174fc531afdd1c5405,0.003698596683301730%,General Depositor/Borrower/Protocol User
0xfd03f79379010cb5fdcddb0dc998f1a9d3fce9a0,0.003698568524333730%,General Depositor/Borrower/Protocol User
0x668b4bf31744c23243297308067c78bc4e2bb9ff,0.007392693139748350%,General Depositor/Borrower/Protocol User
0xf2fac588ab801046758d55d52c285d89962944a5,0.003698547688734360%,General Depositor/Borrower/Protocol User
0x1c03eff3d2a35df54f243eecfe491288df64af20,0.003698533647573350%,General Depositor/Borrower/Protocol User
0x62b11e5db4c0c5fabfc3d278a658012997ba87f9,0.003698513185535840%,General Depositor/Borrower/Protocol User
0x810295f63b16317614c78359ab98c3da2b6a572a,0.003698503322849320%,General Depositor/Borrower/Protocol User
0xafe909cfb02c060e62515989c64e970064715942,0.003698474594255800%,General Depositor/Borrower/Protocol User
0x834144a4c726a049ae890d0c3fe0fe7b33ba2620,0.003698435177077830%,General Depositor/Borrower/Protocol User
0x6b1392bf254577353966397d5aec7369b3888ebc,0.007392551834897020%,General Depositor/Borrower/Protocol User
0x0fb1e9d87baddd120a8c0c45767e46fce43f7c50,0.003698401901312270%,General Depositor/Borrower/Protocol User
0x1f6fa51d71adc3d6af3eb7ddb7f4b63bb5e420ac,0.003698392961240710%,General Depositor/Borrower/Protocol User
0xcc56c2931a5ac0b55862a17dfdb9597fad37bd62,0.003698387725334560%,General Depositor/Borrower/Protocol User
0x88d42ed9e330d76fcdc40ef7f3241c78b4db14de,0.003698353964726730%,General Depositor/Borrower/Protocol User
0x16dbfc22bf58dba7e8bc70653729b30870c4cacf,0.003698309367324240%,General Depositor/Borrower/Protocol User
0xfdfb9873e616fbac3d0ac68a35c7f1298cb5a0ac,0.003698302817186050%,General Depositor/Borrower/Protocol User
0xe824ed915e430c126e5a6bbd7bc025d5bbc0daf4,0.007392421070133010%,General Depositor/Borrower/Protocol User
0xe34cb0b24ef1e08b3cac69c0133878591b205b2a,0.003698276297395360%,General Depositor/Borrower/Protocol User
0x90956b95556b753dff23f440fee868c2b4ae0359,0.003698275167318340%,General Depositor/Borrower/Protocol User
0x3c9cfd60ba95833f93c5e8d96a83f7c82c6e2b81,0.007392367029785110%,General Depositor/Borrower/Protocol User
0x0db9a8d56ef230e3a5654099b386daad7ef94ba5,0.007392358050643690%,General Depositor/Borrower/Protocol User
0x9a171c5aa11804cb89cde430a1c44e5da3a8b2cb,0.003698216891307260%,General Depositor/Borrower/Protocol User
0xfa054de2821ec196cb973eb0d4b977ae16d03060,0.003698196132719170%,General Depositor/Borrower/Protocol User
0xcc439dec018463c3dbe742a8c41674883f327f85,0.007392308315143550%,General Depositor/Borrower/Protocol User
0x9cf4dbab25fd916d09f73217b6852cc2347d14ba,0.007392270844223720%,General Depositor/Borrower/Protocol User
0x19a4ffe0eadfd871b9407a34ed1a2c9c89e9d5dc,0.003698142068656040%,General Depositor/Borrower/Protocol User
0xa65d303c66e4631c2ebd17cf1f9a4c2b2f578138,0.003698130685078500%,General Depositor/Borrower/Protocol User
0xb804d0a16870e2ff870935e336733bc7fbe65beb,0.007392256996554450%,General Depositor/Borrower/Protocol User
0xbe499994c3d162e132df7d9e645d150567bde41c,0.003698106936970600%,General Depositor/Borrower/Protocol User
0xa88595dc697b73f23b8c4fdd045ecf377059f197,0.011086303986945000%,General Depositor/Borrower/Protocol User
0xafaebc58c7b7b50fa32dc7033d0c36a67afc1e8b,0.007392117470744840%,General Depositor/Borrower/Protocol User
0xf42330de12dc4ce7a3a1958e1f7d24219896a784,0.003697958012804960%,General Depositor/Borrower/Protocol User
0x6114f713e073f76f32e9d81144678e81d9e1d191,0.003697918122123950%,General Depositor/Borrower/Protocol User
0x65488c2497f3a13706b7a26d8b1db00510469fc5,0.003697914445533870%,General Depositor/Borrower/Protocol User
0x1c02f675d86fd32471ff4796626dda83fb9e4b83,0.003697867208508480%,General Depositor/Borrower/Protocol User
0xac449e475c54e69eea34a28b5af6301f3d2452a1,0.007391966583144340%,General Depositor/Borrower/Protocol User
0x584b8cc875583ecf33ab4bf68910c1da46750c8e,0.003697831673334280%,General Depositor/Borrower/Protocol User
0x9f430dee48e32757de5d8077ac9946dd100a2d97,0.003697800159168990%,General Depositor/Borrower/Protocol User
0x35ac12debbade803e27a0a3a708156c345a7dcac,0.003697790865653950%,General Depositor/Borrower/Protocol User
0x6df49aa58adcb05b6a066db5770f29fbd7d17264,0.007391914051888270%,General Depositor/Borrower/Protocol User
0x75404fe152420252909a66a2398e25e2f2c95f53,0.003697787497926850%,General Depositor/Borrower/Protocol User
0x4a34518d48848720e81df7922fb3a3ddd11f9930,0.014780141565409900%,General Depositor/Borrower/Protocol User
0xf89d175ea8cffc3c5941cff4c8cd6b31b7be069d,0.003697740587631840%,General Depositor/Borrower/Protocol User
0x69196c64c4573e46a4010024f84270dbfc976ce6,0.007391838911796070%,General Depositor/Borrower/Protocol User
0xee4d078f9e4bbdde3b951284dbfe7c458bd8c7bf,0.007391837942034610%,General Depositor/Borrower/Protocol User
0x671150b65257ba49078189e4eba0dca0b68c9eb8,0.003697671425481850%,General Depositor/Borrower/Protocol User
0xba5e6820e09f13d615b2ee1d1c18137149cfa7ab,0.018474175931316600%,General Depositor/Borrower/Protocol User
0xb5006cf67dc8883037617657032a93b4cf238fa2,0.007391759876751730%,General Depositor/Borrower/Protocol User
0xbfbe95ce285c129a93edb1984bd8a5c2af2ff627,0.003697603414626140%,General Depositor/Borrower/Protocol User
0x3d949494687e073ba944c6e6482e0dd2683ef3cf,0.007391724833646050%,General Depositor/Borrower/Protocol User
0xf341011bc7c4847b3c4e3b5cbe2cbdaf60bbf4ea,0.003697582815869990%,General Depositor/Borrower/Protocol User
0xbd7c696a8edb7e33bd9c15edc37d93f405a10986,0.003697541984332450%,General Depositor/Borrower/Protocol User
0x5da68351bd082abda73e42ac981db51d9364fe69,0.003697535903696690%,General Depositor/Borrower/Protocol User
0xe71a3e3e5de66fedaf17bb3ee5ae098ea6cd3764,0.003697509265295830%,General Depositor/Borrower/Protocol User
0x7840478c09702805d935611c0d7257d4ddc3b060,0.003697504844999920%,General Depositor/Borrower/Protocol User
0x3d5b1ab440eb401e0437a1ad8f5e414368d9380e,0.003697475355418840%,General Depositor/Borrower/Protocol User
0x81ad16bc7d117d9ad6e162947ef2d78ceadcb0e6,0.003697436854108780%,General Depositor/Borrower/Protocol User
0x04d5317bc34790ce73c0261c4031d34f6ed5d346,0.003697414220726230%,General Depositor/Borrower/Protocol User
0x72dd7e5892c4f1093edda5aa8b9fdbaf18af1b22,0.007391532864649880%,General Depositor/Borrower/Protocol User
0x500c2ce13c35ab3239f1ab0e00baf223ba6725d3,0.003697395697938030%,General Depositor/Borrower/Protocol User
0x42dfda96c985b962335e434c9a18a1bda51eb406,0.003697381822162480%,General Depositor/Borrower/Protocol User
0x40237e7443f435ec584bdbc1465fb2d408b72ce7,0.007391473275897560%,General Depositor/Borrower/Protocol User
0xc9702d1c35ffeb54a9f76390222273c2a0953438,0.003697344204434480%,General Depositor/Borrower/Protocol User
0x4b3b5b7acd9490156bc0c49f4d0699dfd127f53b,0.003697338520070120%,General Depositor/Borrower/Protocol User
0xfa78c6bd14dc277e838c6cf7e3e797fe35d7dc31,0.003697296698932260%,General Depositor/Borrower/Protocol User
0x01b62c2c53869de35c0fda71320587d2d0a3c020,0.007391422316990210%,General Depositor/Borrower/Protocol User
0x955fe70a3ec8cd3767a2fcacf817465b5a324bc5,0.003697286492652180%,General Depositor/Borrower/Protocol User
0x580f28aaac14dae0b30fa4d56e1f04c91adbc234,0.003697283748905590%,General Depositor/Borrower/Protocol User
0x815653d7d8a09f740072d8239d4d52a88ed1f97e,0.003697281786738210%,General Depositor/Borrower/Protocol User
0x21df4f1c94828867af8cba328c597dc6606835cf,0.007391387267816320%,General Depositor/Borrower/Protocol User
0x568990a4583a4f77efa69c62d36763d931398057,0.007391376327763160%,General Depositor/Borrower/Protocol User
0xc48e4044b4d056ec2948d5336ac3febca93ab281,0.003697225587542540%,General Depositor/Borrower/Protocol User
0x059318a0f31d6f0806991a0304689520e53b4dfd,0.003697224764396970%,General Depositor/Borrower/Protocol User
0x56d094391a043cdf6c9a14e9b62880047dc19451,0.003697144551639580%,General Depositor/Borrower/Protocol User
0x44ac0999191b082917047d4ba454176d1b0362bd,0.003697139289537970%,General Depositor/Borrower/Protocol User
0x664dae997c7201bf08c8962f418f476dedd96d7c,0.007391265192706700%,General Depositor/Borrower/Protocol User
0x4a447839d3398359118eaf152b55a7d4a8a382a8,0.003697136750895970%,General Depositor/Borrower/Protocol User
0xb3b108dbd9802ac6847994e1e6a563efc5606954,0.007391262986594100%,General Depositor/Borrower/Protocol User
0xb203bf52e84da967ecf6d92d779d1c450e0f8d55,0.007391255443511650%,General Depositor/Borrower/Protocol User
0x730c330d8bd80199fae31007fd51f32cc4f16293,0.003697111815429190%,General Depositor/Borrower/Protocol User
