Address,Allocation,Type,
0x62a79a8fbb36cac23fbbb921aaccaa3d70214542,0.0050608835141736%,"ePENDLE holders, stakers, LPs",
0x0c619dd13a7157ab692b8461ccadd94c5e0f0942,0.0049726476283095%,"ePENDLE holders, stakers, LPs",
0x8bb820c251ac194ca770f9f0cdc12b76354e3de6,0.0049060541394033%,"ePENDLE holders, stakers, LPs",
0x4858fbd70f681b703adb5f3be5b103bf27edae02,0.0048026681560310%,"ePENDLE holders, stakers, LPs",
0xa7eef766b1f3f3d31a0c7c6ebd0b3f31e9a87634,0.0048024097202664%,"ePENDLE holders, stakers, LPs",
0x09b4d714c0baa22e419a4a48c9892c4b00ee5ec2,0.0048007133836161%,"ePENDLE holders, stakers, LPs",
0x900c6b30ae94d2fba3a6c0edab10acf5df4344c1,0.0047916722003254%,"ePENDLE holders, stakers, LPs",
0x165e3263429438011f6a731c6fdf4c32c5a8bbb3,0.0047300458694569%,"ePENDLE holders, stakers, LPs",
0x78857bf204e9ab16730943aa86232d6509cbbdda,0.0047224043370734%,"ePENDLE holders, stakers, LPs",
0x28032935084116e9b2acade3d644aa8c2d1a6615,0.0046383551472928%,"ePENDLE holders, stakers, LPs",
0x50d40d1b65feea7f709f956f7c2cfc58d21ba8e4,0.0045858703843122%,"ePENDLE holders, stakers, LPs",
0x3668811b5b0966d1891c47cac0ef8615e3381ca9,0.0043150003800876%,"ePENDLE holders, stakers, LPs",
0x3ee18b2214aff97000d974cf647e7c347e8fa585,0.0042956981703646%,"ePENDLE holders, stakers, LPs",
0xecb86fba8d47d991490e9e60cf270ccb39c65701,0.0042393965564370%,"ePENDLE holders, stakers, LPs",
0xde38c6a225242fbe243b46dfa775c7e7c53c56d9,0.0042388703330930%,"ePENDLE holders, stakers, LPs",
0x79263401df256549f29c7e20962bbcb86ae30bb1,0.0041722895380481%,"ePENDLE holders, stakers, LPs",
0xcecde28d37714d11e44086fa1ec92c24a2975fca,0.0041315318328278%,"ePENDLE holders, stakers, LPs",
0x7f8a5ce0ee82831a91987a953ed19e37b127955a,0.0041295175163795%,"ePENDLE holders, stakers, LPs",
0x0f206ced2f276514e2c73d78294028ebaee27d66,0.0040815092255619%,"ePENDLE holders, stakers, LPs",
0x61d61563c1185073c50115df0166b35905dcc0ac,0.0040727110879349%,"ePENDLE holders, stakers, LPs",
0x9418e061781d03a6a2dcc836be3eb80b51c34483,0.0040508615997042%,"ePENDLE holders, stakers, LPs",
0x39260b9be6b55b18505c6dd098d7fe0bb8622101,0.0040496501600259%,"ePENDLE holders, stakers, LPs",
0xed6d81cfac66f06036dbda9578c0a57f34b82cd8,0.0040476946346360%,"ePENDLE holders, stakers, LPs",
0x4a4d72082d31f2f7051558b5c41ead5aa7beeb03,0.0040418309653520%,"ePENDLE holders, stakers, LPs",
0x84fa40e4fd2f28a93cdac3e3e6d2a8b8cb9bf078,0.0040016324972434%,"ePENDLE holders, stakers, LPs",
0x8dfefef2c80d6195a2dfc0c3c9cff24fb61e3167,0.0039932739040990%,"ePENDLE holders, stakers, LPs",
0x04eca276ed3206f92fc117deea34b7b02d95a805,0.0039485208376229%,"ePENDLE holders, stakers, LPs",
0x8f21bd39fcaea3a729d46339a383081ecb7e84e0,0.0038403753390425%,"ePENDLE holders, stakers, LPs",
0x920ca567ace2ca38e006aebd35dc6105d9d3b9cb,0.0038308766619194%,"ePENDLE holders, stakers, LPs",
0x4d95c57f61f0eda120ec7f973cd8c5daef40c51a,0.0037333663999930%,"ePENDLE holders, stakers, LPs",
0x5ee6ef33147425af9ab11c326935e6c54e494a29,0.0037177209808051%,"ePENDLE holders, stakers, LPs",
0x0fd41963ccb8fe664ce3a25b495fe7b018148bb3,0.0036811996210134%,"ePENDLE holders, stakers, LPs",
0xbb140caad2a312dcb2d1eaec02bb11b35816d39d,0.0036090491817537%,"ePENDLE holders, stakers, LPs",
0x278e218993631a8b3dde26691ee6ece38436ba66,0.0035461323256607%,"ePENDLE holders, stakers, LPs",
0x61300de79422a18b69fd3afe4238ec5aa1df0635,0.0034721456013033%,"ePENDLE holders, stakers, LPs",
0x3e38ef489af0e780fb1a18db36b47efcb6a859b5,0.0034490670159853%,"ePENDLE holders, stakers, LPs",
0x965ed9d88fded99baef0733eb4dc4e0c96316ae7,0.0034464516100914%,"ePENDLE holders, stakers, LPs",
0x99b2e0852ebaf91402bc5a5146974db4ecdd9108,0.0034254928221266%,"ePENDLE holders, stakers, LPs",
0xf6b0ed4ce3ccf7f65655d61766fb385c787288a1,0.0033809997649955%,"ePENDLE holders, stakers, LPs",
0xd06363c5e4674c54771b9be4532b8f147ae89fd6,0.0033675769818410%,"ePENDLE holders, stakers, LPs",
0x568b71f6c27e62b96635de9664b0351507ada167,0.0033651588467116%,"ePENDLE holders, stakers, LPs",
0x83224f515697a8354ae9a2a22056d14104b74dd0,0.0033442925567681%,"ePENDLE holders, stakers, LPs",
0x2a23d0650db1c536e71aeb63ecd3daa0b52e66e1,0.0033049052027384%,"ePENDLE holders, stakers, LPs",
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,0.0032704181125789%,"ePENDLE holders, stakers, LPs",
0xe2e61752ef7ed9ab04b61bcc88b918d5264dc259,0.0032409126135159%,"ePENDLE holders, stakers, LPs",
0x9ed50782d5ca9ec01c4cfb693c223561b3e6aa6b,0.0031797551363087%,"ePENDLE holders, stakers, LPs",
0xf4a53c61c9a029e2c641682b189ec07985abf857,0.0031537529344835%,"ePENDLE holders, stakers, LPs",
0x254577542b46f252b515ad3ad4e500d9886561d2,0.0030011676910372%,"ePENDLE holders, stakers, LPs",
0xc21916712daf1dfe44615eae7581ea0e5195ecef,0.0029896463467948%,"ePENDLE holders, stakers, LPs",
0xd319026e160089129717a05cf44939ed29b3bdcb,0.0029628759308072%,"ePENDLE holders, stakers, LPs",
0xeb6843b324e2e9608069dcec83a0f73bfa1bc7a7,0.0028164866990923%,"ePENDLE holders, stakers, LPs",
0xd838be76e62a0995aeb0aa9ff69ab07d790aa267,0.0028140504803979%,"ePENDLE holders, stakers, LPs",
0x07adc54c94ec5f37abb85e31d21b5d1baad63642,0.0027563980646038%,"ePENDLE holders, stakers, LPs",
0xa61fe8d5d91e83948e4c66c87938f7c52602470e,0.0027535789154902%,"ePENDLE holders, stakers, LPs",
0xa293667f04eb2fc85ccc61d54932ef5cf9fac619,0.0026716545776061%,"ePENDLE holders, stakers, LPs",
0x651a100854e72ffe17a9ff332453326c1da1d5f0,0.0026584294768068%,"ePENDLE holders, stakers, LPs",
0x8da700c0ef54282f2ca2de5ccb4773ba94d8301b,0.0026257685589598%,"ePENDLE holders, stakers, LPs",
0x65de44c5dec279a9cfa1c9606a235465e0ae05a3,0.0026207403660101%,"ePENDLE holders, stakers, LPs",
0x5a6c5677dd97a4f69373c6a469567a7203a92327,0.0025981617733760%,"ePENDLE holders, stakers, LPs",
0xc53a1682403bf4e00b8c6d8995953209f3c8fe6d,0.0025787289422817%,"ePENDLE holders, stakers, LPs",
0xb5fafdab46f451c33ea335a21e601dbbc167c7ac,0.0025514515676138%,"ePENDLE holders, stakers, LPs",
0x3a39899dc78b7307acd83f51463c853fa79e1b09,0.0025258535983922%,"ePENDLE holders, stakers, LPs",
0xfe4ff6602dde9275f7520f7aa46afbb9f52d1f2c,0.0024952261052418%,"ePENDLE holders, stakers, LPs",
0xea6d4b6962d9c19c62dd391bbf4c5e7a3ac0632a,0.0024477281573986%,"ePENDLE holders, stakers, LPs",
0xb51e09e682004d0a5941824551cc48c9bf7f8848,0.0024399450624397%,"ePENDLE holders, stakers, LPs",
0xdb610831746f1d260bc4e70c121a2d81e0c7eaed,0.0023585883234193%,"ePENDLE holders, stakers, LPs",
0xd03c8ad4bebd854a36010b864520efa0e4c700ee,0.0023520672333065%,"ePENDLE holders, stakers, LPs",
0x15848c6f03195e84e6a142ae4b4d56531150ff3d,0.0023488888772095%,"ePENDLE holders, stakers, LPs",
0x946d833151649cbcd1c2c68b9dc913cb13c8f78a,0.0023335910161957%,"ePENDLE holders, stakers, LPs",
0x2e27c5d396d4bcf650ac9fe7368e25b8d29fb9db,0.0023321019751801%,"ePENDLE holders, stakers, LPs",
0xb79e973231c0b6c233f0a8374886a4c1136c70a9,0.0022819324878805%,"ePENDLE holders, stakers, LPs",
0x30781fab47bcc30bb49a0e356834e4c3840eb2be,0.0022660186908848%,"ePENDLE holders, stakers, LPs",
0xaf4b8d2214a6e486a9e7b142fdc0c14323022b02,0.0021607218559852%,"ePENDLE holders, stakers, LPs",
0xaf556c7284150914cb4bdc0963be15bb932a5e2e,0.0021507954054025%,"ePENDLE holders, stakers, LPs",
0x99aab8f32a6500d5a2cea6cb48d69bc116c68797,0.0021413857070531%,"ePENDLE holders, stakers, LPs",
0xa40c99a827733d2f0200bb18118703ce3dbf5558,0.0021309684993381%,"ePENDLE holders, stakers, LPs",
0xb3f2676ef1d55cb104db731d35b97b1d3e5b9123,0.0021275488692302%,"ePENDLE holders, stakers, LPs",
0xb2e2ff8e49e217e24ea8b164b8fbcad1154e9f5b,0.0021157640188399%,"ePENDLE holders, stakers, LPs",
0x7b1d73e4f90be7237a75afcccac3d92b175ab3af,0.0020784451300376%,"ePENDLE holders, stakers, LPs",
0x4efe29c86cee4818295f58fc85fef78e09c0fcca,0.0020772020950170%,"ePENDLE holders, stakers, LPs",
0x80e094bb8bd4f92bb7980445f73b8fecd2ca3822,0.0020750837020155%,"ePENDLE holders, stakers, LPs",
0x8e5e01dca1706f9df683c53a6fc9d4bb8d237153,0.0020468053577990%,"ePENDLE holders, stakers, LPs",
0x1b8c58c9417cefbb6b3cb02c885d2d0c603d6de1,0.0020460037124522%,"ePENDLE holders, stakers, LPs",
0x7b1fc4ed2d124ebcf92212b20752e620d4a3f328,0.0020456500998494%,"ePENDLE holders, stakers, LPs",
0xcc01572f00d9493bb31042fb7b1b96ec499c15f6,0.0020257229546758%,"ePENDLE holders, stakers, LPs",
0x73cc95363c5c31a25cf278236d4b7ee386a329dd,0.0020243534056694%,"ePENDLE holders, stakers, LPs",
0x0604429d201b358d6b6841fb040c0550a370dccd,0.0020142517607139%,"ePENDLE holders, stakers, LPs",
0x5d0ac389c669d6efe3ba96b9878d8156f180c539,0.0020066692616235%,"ePENDLE holders, stakers, LPs",
0x2107bb3ad89a6670618ac4ffd38b3b4f7b7978a8,0.0019958328031417%,"ePENDLE holders, stakers, LPs",
0x078b5451242d39091f03acc835239372729fb9c9,0.0019933990177433%,"ePENDLE holders, stakers, LPs",
0x5fd655fb841ccdec42effdd7a02fa310cf502b7d,0.0019920933097967%,"ePENDLE holders, stakers, LPs",
0x10027d8f80c1b33a07c94f79780c1d5d72a985b6,0.0019832240782863%,"ePENDLE holders, stakers, LPs",
0x5602dfd9ff56c613936c85e87d7cf0e1894cead4,0.0019818431553471%,"ePENDLE holders, stakers, LPs",
0x18ca14cdfa4bf887eeb2dd5fc98a947ea43b8d29,0.0019566671950778%,"ePENDLE holders, stakers, LPs",
0x593a5c79f7fb72515d029fed69267a8cc8edd010,0.0019277166904715%,"ePENDLE holders, stakers, LPs",
0xcd54cc88ac8bb4f437937b5dfa9c341570c6169b,0.0019179693830593%,"ePENDLE holders, stakers, LPs",
0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,0.0018226078099465%,"ePENDLE holders, stakers, LPs",
0x4e6056d8e8c49f4278c4b13e77c8c39d363b26c6,0.0018112479630960%,"ePENDLE holders, stakers, LPs",
0x18c6162aa4b2ae1bc616f2aa1f63c83f7a4b98b9,0.0017745196452741%,"ePENDLE holders, stakers, LPs",
0xe0a9a44660e4d19eacba9cf84c725f7fec361102,0.0017738629461642%,"ePENDLE holders, stakers, LPs",
0xfa9e8101842415fbbc82df322a1070cdb5497c2f,0.0017676747058562%,"ePENDLE holders, stakers, LPs",
0x193f95ff49884ad3797863545da0bceaf9fef8a0,0.0017574978538446%,"ePENDLE holders, stakers, LPs",
0xa13a8b8039b6e8e26b1763b0e7e9ec992a73b996,0.0017523723446622%,"ePENDLE holders, stakers, LPs",
0xa06adaa9c5686431ae8a8cf76ac382baa9ad1fd1,0.0017123948258428%,"ePENDLE holders, stakers, LPs",
0xa6fb1a1fff573466295ed477219ca1419bc9a400,0.0016911175021719%,"ePENDLE holders, stakers, LPs",
0x418340b636a908e69e98bb0c36ec4610980dce87,0.0016737863750568%,"ePENDLE holders, stakers, LPs",
0x8ccfcfa7e6133e0875192974d0d857fb7a28375e,0.0016719341781851%,"ePENDLE holders, stakers, LPs",
0x5e39a36db63778eb48dfe39f165f23f306fe496a,0.0016397262585922%,"ePENDLE holders, stakers, LPs",
0xd2187162b9bf03613e9282ac3a885a7d06f31be4,0.0016382644729980%,"ePENDLE holders, stakers, LPs",
0x70ec29bb2d63cc4fa10dface1fbe1c3a125c8598,0.0016372761025039%,"ePENDLE holders, stakers, LPs",
0x08e8522cf1c2fd894935a29ad1e586f29e68ed8c,0.0016303159166060%,"ePENDLE holders, stakers, LPs",
0x8ccbf4a7be2c6d6c167998cdad6593a2a06c1995,0.0016251124776392%,"ePENDLE holders, stakers, LPs",
0x5b2dab3c26ea0c2a5b95af1ffdb2c65c1e48f2fa,0.0016151987354101%,"ePENDLE holders, stakers, LPs",
0x452c772fb39e3588c5f09ccf3e1babafde9a188b,0.0016064329934718%,"ePENDLE holders, stakers, LPs",
0x4751917e24eed8286894de9f5302df8daf510acc,0.0015647756549452%,"ePENDLE holders, stakers, LPs",
0x232039067d83075909bc08b62c03cc49a2ef324c,0.0015332574155745%,"ePENDLE holders, stakers, LPs",
0xec448f4b62b502ae3343205eecda588f3d7b4b20,0.0015070306287795%,"ePENDLE holders, stakers, LPs",
0xa9b1a760b56df3c18a93d596f7851d0d7144c866,0.0014922336413132%,"ePENDLE holders, stakers, LPs",
0x4803e81d8e0d2bf023ea624c6f9c4573a9fee7d6,0.0014842297413375%,"ePENDLE holders, stakers, LPs",
0xcf7c0ef21bdbce30f5736c07842ddc5d57e1bad8,0.0014459507751658%,"ePENDLE holders, stakers, LPs",
0x16eb668e98c950b54b8c98d64845d0079f42ff0b,0.0014343190255210%,"ePENDLE holders, stakers, LPs",
0x4c3857d544262a9ddb422f4e942ffb4ec45fc228,0.0014312212992091%,"ePENDLE holders, stakers, LPs",
0xf0fcb5b2ec2d511c4338f59528baafdaa1f3ff37,0.0014244405081783%,"ePENDLE holders, stakers, LPs",
0x47044c0e5aba649657e3b5f795aa90cbb2005685,0.0014109716017028%,"ePENDLE holders, stakers, LPs",
0x2294ae26bedf6960bfe3e668fa97a14ed756affc,0.0014109490193340%,"ePENDLE holders, stakers, LPs",
0x52e2c965b1e6a6d528a34786058fc52f18bb3ee7,0.0013956287301187%,"ePENDLE holders, stakers, LPs",
0x50cd4175e0bb2cc85c225911096dbdd01dd14926,0.0013830211990044%,"ePENDLE holders, stakers, LPs",
0x1fccc097db89a86bfc474a1028f93958295b1fb7,0.0013748190328876%,"ePENDLE holders, stakers, LPs",
0x638df4bf46f107cb06f9d243e2a9ae5ba680bbf7,0.0013656850844893%,"ePENDLE holders, stakers, LPs",
0x3e3672b23eb22946a31263d2d178bf0fb1f4bbfd,0.0013447611543935%,"ePENDLE holders, stakers, LPs",
0xe8874e99f01117ca7743c86832562fac26a9f126,0.0012998092561460%,"ePENDLE holders, stakers, LPs",
0x46b1b41925926943d597110365820a17da5f7890,0.0012863490582773%,"ePENDLE holders, stakers, LPs",
0xa3c9665ff219f401bfa5ee2e3707ab3ab576db73,0.0012666041972420%,"ePENDLE holders, stakers, LPs",
0x7c96275817ec3863381e7608c87de848d5b58849,0.0012567151871293%,"ePENDLE holders, stakers, LPs",
0xc36998954ab998b638eba213e9c090034abf13e5,0.0012314651903745%,"ePENDLE holders, stakers, LPs",
0xe2db20ce7d845f99338bba4bdff00e733801dde7,0.0012289507693178%,"ePENDLE holders, stakers, LPs",
0xbd7ab351dd636c7d6423f6dcf4978244fe8822d9,0.0012174813619189%,"ePENDLE holders, stakers, LPs",
0x631d000e8ae30d941a04a450fcb5cddb76173456,0.0012119329813922%,"ePENDLE holders, stakers, LPs",
0xadffc760edf4f6146dce89022b5ae7ebb7edd2b9,0.0012045020348766%,"ePENDLE holders, stakers, LPs",
0x942f1556aad625e23d88452d7b8a93b4d117fa3d,0.0011808570030244%,"ePENDLE holders, stakers, LPs",
0x70c193695cde1a3d1c15a01476041f0f0051bb02,0.0011717129582054%,"ePENDLE holders, stakers, LPs",
0x330dfbdf03281ac8a325b423a32086a1bc3b3156,0.0011547765774184%,"ePENDLE holders, stakers, LPs",
0x96e725c53561a1b88eeaf2bea2fe9f7d69c26c7e,0.0011514110347025%,"ePENDLE holders, stakers, LPs",
0x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,0.0011483591238148%,"ePENDLE holders, stakers, LPs",
0x2a6be69cd729288006f831737d5032f15626d52c,0.0011476395495058%,"ePENDLE holders, stakers, LPs",
0xc7e6da4d1373baba0033a9799470b3b4900f338c,0.0011377752674908%,"ePENDLE holders, stakers, LPs",
0xfbd60c6d40722b1437a4d6f83d1ac2921f846d67,0.0011059315038032%,"ePENDLE holders, stakers, LPs",
0x5cd53e829c4d8c9389e266794bfa71e108b246b7,0.0010984945284348%,"ePENDLE holders, stakers, LPs",
0x6d76bef8d6ea81ea4cee5cae1bb4cc4452a078a4,0.0010410557397373%,"ePENDLE holders, stakers, LPs",
0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0.0010249208172648%,"ePENDLE holders, stakers, LPs",
0xf4a67016b82a77c5a92f63247db912a721891e8b,0.0010248214764130%,"ePENDLE holders, stakers, LPs",
0x5662e5cc63930f966477d4736ff960a9010d70cf,0.0010217650527407%,"ePENDLE holders, stakers, LPs",
0x2d635a4913e8397c0e3d64cababe629645f108ac,0.0010184016083978%,"ePENDLE holders, stakers, LPs",
0xb727f5cef641b06d8bb44efb1458d83920a6c7c4,0.0010121767028347%,"ePENDLE holders, stakers, LPs",
0x7be5dba717efbeb23044100895fe7d7b4f1dce97,0.0010000517875026%,"ePENDLE holders, stakers, LPs",
0x04490dc0f52a97ef2d6ea0c4d9edbcde8c8546cc,0.0009940807405105%,"ePENDLE holders, stakers, LPs",
0x5ba323cc3e4b01ded640fc78c8948dcfb8f298cd,0.0009732767617671%,"ePENDLE holders, stakers, LPs",
0x5738e8593dc762d1337152b3d16cdfd54986d78c,0.0009614868935567%,"ePENDLE holders, stakers, LPs",
0x08c9573a3a9235b712237747a88989dcb24d4a34,0.0009598121459842%,"ePENDLE holders, stakers, LPs",
0x1b41643bc6d347c864c1337ae852c96495459f6c,0.0009548569330937%,"ePENDLE holders, stakers, LPs",
0xd3c6ab0158c0ab1a13908a213b6ed7a9155efb7d,0.0009406611051918%,"ePENDLE holders, stakers, LPs",
0x533834ab612e74bc78451fc7198262b209213f01,0.0009397596418542%,"ePENDLE holders, stakers, LPs",
0xcb4b781245cfc49541018ae3472af5f9e2e4b5b0,0.0009383444069632%,"ePENDLE holders, stakers, LPs",
0xf60b7c3282ed70e00686e5f54a6dbf7028cbc6bb,0.0009310591331187%,"ePENDLE holders, stakers, LPs",
0xc998807e6f02fbed254be62616813aac524d2b2c,0.0009219700327443%,"ePENDLE holders, stakers, LPs",
0x2bd39c5e0ac00a0fadd7e542de2aefabdf5f418e,0.0009109590325512%,"ePENDLE holders, stakers, LPs",
0x9d416c385faf17a6f134090438b27d848fff544c,0.0008902065760484%,"ePENDLE holders, stakers, LPs",
0xbb2d652108d158c90c28c07ce57df6c728eca65f,0.0008759249037381%,"ePENDLE holders, stakers, LPs",
0x78262c9680ff0b15484d78c413aa209620320848,0.0008748471549764%,"ePENDLE holders, stakers, LPs",
0x042aa579073cb8e4069b6c7b512f1b6612225209,0.0008729072833695%,"ePENDLE holders, stakers, LPs",
0x381482037a348bc4cbdce4a3ffdf2b658ba1754c,0.0008682814427220%,"ePENDLE holders, stakers, LPs",
0x7a9287178cab99b0666359e146450de21b855e83,0.0008656660313350%,"ePENDLE holders, stakers, LPs",
0xeb2fcc4ca641e0f7af3bc8b071d58237ed2c9fc5,0.0008306881289639%,"ePENDLE holders, stakers, LPs",
0xe302fd7564e20b56fdace48fd21dca17e28f4d49,0.0008243327718384%,"ePENDLE holders, stakers, LPs",
0x6e3a28d20cfedfc06bcbe291eef4c39067a7c650,0.0008136423348041%,"ePENDLE holders, stakers, LPs",
0xac4a0358c5e860dccc8b7e384f13bfe7cae84774,0.0008107457919094%,"ePENDLE holders, stakers, LPs",
0x0477966ae2baf41a6c9a4e69c6e526fd5e505ba5,0.0008106258606678%,"ePENDLE holders, stakers, LPs",
0x0000db5c8b030ae20308ac975898e09741e70000,0.0008061195915897%,"ePENDLE holders, stakers, LPs",
0x88ca682c8dd3f6ee798d1dfac3ac90799a54381c,0.0008052043655028%,"ePENDLE holders, stakers, LPs",
0xc83414abb6655320232faa65ea72663dfd7198ec,0.0008039917111780%,"ePENDLE holders, stakers, LPs",
0x738a68b173ac91291fef50619ed59260250e2b5b,0.0008008435193085%,"ePENDLE holders, stakers, LPs",
0x9c57027b1eca93093a6f446422c59c85a5a3fa52,0.0007974898767368%,"ePENDLE holders, stakers, LPs",
0x7306da486ef680bdeda0b63c8040cb688bd997a8,0.0007925183681483%,"ePENDLE holders, stakers, LPs",
0xa7e6f51af4fbd7d1f4d95764bbc965cec4ad5b91,0.0007886125784668%,"ePENDLE holders, stakers, LPs",
0x8f18c4e799c250e3d7946409ae17838faac0b0f9,0.0007786389961321%,"ePENDLE holders, stakers, LPs",
0x186b12ceaf08fde22e32647fcc800e45876f5bd0,0.0007582579627261%,"ePENDLE holders, stakers, LPs",
0x0039b39cdfd2ade85967fa616252f4814382bba6,0.0007541484685551%,"ePENDLE holders, stakers, LPs",
0x417fe8b5f4e1fe4d257e2fc6496e609d32b17953,0.0007529995948719%,"ePENDLE holders, stakers, LPs",
0xede13bc75fe227694d0c16cab15923ccfe99d218,0.0007468413307486%,"ePENDLE holders, stakers, LPs",
0x9f58f88e52d9999df2699351383ef0f4d6be9ffc,0.0007224366680708%,"ePENDLE holders, stakers, LPs",
0x19bdf78e55c25ec20dccbbd434fba4a34e964c0f,0.0007181259375461%,"ePENDLE holders, stakers, LPs",
0xabb4ddc35b4edb10fac6e39f4438d8216f9cf1d6,0.0007150949253309%,"ePENDLE holders, stakers, LPs",
0x29f82d09c2afd12f3c10ee49cd713331f4a7228e,0.0006973072986822%,"ePENDLE holders, stakers, LPs",
0x9bec8ffae017b4af505353eefd86ff54a9643cff,0.0006971515874578%,"ePENDLE holders, stakers, LPs",
0xde328c543516dd3f8bdcb3bcd34af3d7805f588e,0.0006810531011163%,"ePENDLE holders, stakers, LPs",
0x49e1fc46059b77cc2422cb7b7a0316fdcd5c57d6,0.0006802374696627%,"ePENDLE holders, stakers, LPs",
0x88db67443c15dfa0967a01a2d9ba8517aefd88a3,0.0006651847594194%,"ePENDLE holders, stakers, LPs",
0x8e5d1d4d98b86881debaf590e3c7da7f79fc9c82,0.0006621517402827%,"ePENDLE holders, stakers, LPs",
0x9accae40845818a0447a565baa8f089ceca31f7c,0.0006542851911862%,"ePENDLE holders, stakers, LPs",
0x4e9298bc2f2ebce2f78cc9437a0bf52ddda03896,0.0006541808357681%,"ePENDLE holders, stakers, LPs",
0x9fe5b6f30dad62df6807f34539257e3a98537ec3,0.0006501724072049%,"ePENDLE holders, stakers, LPs",
0xeab3e731b301144d2431e364731626e71c87f43c,0.0006486665949744%,"ePENDLE holders, stakers, LPs",
0x2b3990b105314339b2dfa8296715024f7693bf49,0.0006443995447391%,"ePENDLE holders, stakers, LPs",
0xba19e32b1280105b8855d54073662000d7958b28,0.0006442312183505%,"ePENDLE holders, stakers, LPs",
0xf0c09d91aa30e491e1a3a20c6fd35838257e2648,0.0006175267168558%,"ePENDLE holders, stakers, LPs",
0xe4f7863fb4f54558eb523b7a903287c85197a9da,0.0006084241118750%,"ePENDLE holders, stakers, LPs",
0x869921f41af38fe397c8309d3d1885809508b723,0.0006067870355121%,"ePENDLE holders, stakers, LPs",
0x3602c9d68b159f6240a886f5ba950d1f4705ce18,0.0005986713446843%,"ePENDLE holders, stakers, LPs",
0x22c3b55072adfaf2b9d49fea6e99131ed77f808e,0.0005898113898823%,"ePENDLE holders, stakers, LPs",
0x630ec36f9da8c2b1aed5e3e4903c395a082c7d97,0.0005896973253063%,"ePENDLE holders, stakers, LPs",
0x5e34ba79ef1a73ae1647b8984671b4e403e44d8a,0.0005887023373514%,"ePENDLE holders, stakers, LPs",
0x50eb42fe63fad9cb6c1ed585ae8951b3a6b0fc24,0.0005702773455053%,"ePENDLE holders, stakers, LPs",
0xa3edae9a1fee5cb742404add3836e8eaed3dbbdb,0.0005577123310407%,"ePENDLE holders, stakers, LPs",
0xec220edb5b28c091981a113462dc801adfc58095,0.0005541391718611%,"ePENDLE holders, stakers, LPs",
0x6af512f7c3771c5741d19845da512eba56f275af,0.0005409868680578%,"ePENDLE holders, stakers, LPs",
0x384f656e1c1e7938aefb0f3816a0f1a9b1299700,0.0005329431563238%,"ePENDLE holders, stakers, LPs",
0x7a5fbcfb4e54347adb56561c0ddc26fb210064b6,0.0005321470430672%,"ePENDLE holders, stakers, LPs",
0x5f67ed2ac733fba64d0965643a109a21beca57c7,0.0005226551149822%,"ePENDLE holders, stakers, LPs",
0x6d9bf03020efaefa9248ce88ac326a4f64f764aa,0.0005201773441528%,"ePENDLE holders, stakers, LPs",
0xa219712cc2aaa5aa98ccf2a7ba055231f1752323,0.0005192261625809%,"ePENDLE holders, stakers, LPs",
0x6ed55a315dbc0005c3bdd54ccda626d380fee332,0.0005124107382065%,"ePENDLE holders, stakers, LPs",
0x5c194d5f23c0eae3bb5222897d0adf71e9d3be6f,0.0005044298250417%,"ePENDLE holders, stakers, LPs",
0x5949c6839b3cf5a46bd30560251c4d900728920c,0.0005041696692595%,"ePENDLE holders, stakers, LPs",
0x898ca9b3ef8b6a30da5fc7202f70e7992b3602b3,0.0004920392555552%,"ePENDLE holders, stakers, LPs",
0x3670780ff66da7c92f8e891a9ab97170082ffc03,0.0004902114858441%,"ePENDLE holders, stakers, LPs",
0xe9512133e0aefb8dc40a583d19dfc2e9f31a1940,0.0004867497658855%,"ePENDLE holders, stakers, LPs",
0xb1123f2622d89cc6d597def7354c32c54d450304,0.0004856751765453%,"ePENDLE holders, stakers, LPs",
0x2eab0333fd92d79def96401265785c145ec1e604,0.0004850034304002%,"ePENDLE holders, stakers, LPs",
0xb6fc7d8c590f7fcb64c1708e0c74a6d9fa9fdf44,0.0004833908961623%,"ePENDLE holders, stakers, LPs",
0x1ce900d0c7f1e48a0b44d89847ac63dc9d8d6982,0.0004783702972809%,"ePENDLE holders, stakers, LPs",
0x3bcdb8e8523a4df579ba04620b8bfec83c379b71,0.0004775118758970%,"ePENDLE holders, stakers, LPs",
0x71b6698f909c8cfeb0ffca7fbc31903e9068e3e0,0.0004766388921053%,"ePENDLE holders, stakers, LPs",
0x4fcc15a77209c9bf03c9b16af1292e0ef4739f9d,0.0004710316113147%,"ePENDLE holders, stakers, LPs",
0xdc9626701a4a06d6c975472a489fb42661d03db0,0.0004697916948537%,"ePENDLE holders, stakers, LPs",
0x9046cd00b00d0885bf715b35e38b7994b3731e1f,0.0004660893706620%,"ePENDLE holders, stakers, LPs",
0xd868a2d82aceb578c5cd92631ccec251a470b7bf,0.0004659751827950%,"ePENDLE holders, stakers, LPs",
0x69db96b584b6e25420a4aa2ca4b20e3860d19d8c,0.0004658705223069%,"ePENDLE holders, stakers, LPs",
0xc935b59c7f810cec91e46b45f03a4ac4cc0e915e,0.0004643987655464%,"ePENDLE holders, stakers, LPs",
0xbd584812c7aaeb901e8424725065cb0716b9264f,0.0004608521309328%,"ePENDLE holders, stakers, LPs",
