Addresses ,Allocation % ,Type ,Sum 
0x78758280d4392a43e8e444cb6cf44f98b895394e,0.01%,OFT Bridge Users,
0xfc4bdd06da1ff7b4d888ed8c39e339f769283f4d,0.00%,OFT Bridge Users,
0x7dccfa6aec31864abd5541befd21cc2b152bc472,0.00%,OFT Bridge Users,
0xe7a62cc0e564943c4bf17efc0cc5d265b5ef7e34,0.00%,OFT Bridge Users,
0x42ae01552f4fc48edb2c7e9529494ee4dee25f1b,0.00%,OFT Bridge Users,
0x79785b78becb509a2511cb7759260d3dcef77ff5,0.00%,OFT Bridge Users,
0xd1739b0adbd9e07983ea326f1696b8d49a0f5538,0.00%,OFT Bridge Users,
0x434eb950ef67470f1c255bdacd1b6a39e1c67a14,0.00%,OFT Bridge Users,
0x43c4ff14dae2fbb389dd94498c3d610a0c69a89d,3.86%,Token Migrators,
0x8dc871bc401f97e296a1ac5cca75c4aae693235c,1.94%,,
0x9abf037271376409d29960b0e2c0e7f6ac5ff983,1.69%,,
0xb4df44193a60586d9229bd6307a3241d2b04ce79,1.67%,,
0x96c53dbe55a62287ea4e53360635caf1ccce467d,1.44%,,
0x17451598bf282da2367e3fd1823f871f4b42b9f9,1.00%,,
0x9ef85267e9d0a1305c2b0daa44d7e4ee3815dfd3,0.81%,,
0x9d04181afce69a1780b8035b904e5a4a2779ce78,0.72%,,
0xc671a41162789649457058c4ee454d6fccd2c44c,0.54%,,
0x13cf222f836693b1406725fffc147294a06dd2b2,0.50%,,
0xbc005fa1476d6e4f582b6b067d15d4ed512536ae,0.44%,,
0x3f390c9863595cac481a0eab836d0be5bc72d31c,0.37%,,
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,0.35%,,
0x6312929bd0465172df0ab3fc1a226856b872a79c,0.26%,,
0xdd03ed25b6ead3fbee9b1f41a1b40e7e57d84b55,0.24%,,
0x57ef012861c4937a76b5d6061be800199a2b9100,0.23%,,
0x6e06eb8c2e216b078b000cf44ab891a507087d53,0.20%,,
0x43d16ccd581e1d6a8d51768f75ddf09b79f4f856,0.19%,,
0x4d26f0e78c154f8fda7acf6646246fa135507017,0.19%,,
0x3e6edba22d9ce22a7168406d26598ae20fe08e41,0.17%,,
0xa389c4de605afb37e5a0fa3d1d5d7aee2093bdd8,0.16%,,
0x9b16ca2eaed51550a97aec3a6f3a0fef6e9bb44a,0.15%,,
0x00bc2b77b0407b77fc8ca50c651be882a6e7820c,0.15%,,
0xe58585b22cc2ac4270a2b92c2d2d8c5db5a3330e,0.14%,,
0x2dffe68fe52940cd3e07883cc8fee6ec806d2ebd,0.14%,,
0x3decee4c17733b4a56772dbe0b1f666f6536ad7f,0.13%,,
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,0.12%,,
0x368f80fe16cd8b32ade024600dc0f2ade1e90b1c,0.12%,,
0xc7b77336ebf08a7938b1eb2ede0f392a2568e45a,0.12%,,
0x9303f5fc1a80d06f74da321248fc1cfd089b4727,0.11%,,
0xe22477e3cbd246214ed15298352500f14de10e5e,0.11%,,
0xfc67418ff4ffb7f39769587bfd425d750b9f0663,0.10%,,
0x7c99747a7f0242e002acd4e64048274c2ee17d73,0.09%,,
0xf54eeeb761f18da84a0c8162484ed32b7d490716,0.09%,,
0xff6a1f0498eabe0aa7dbba52ebc24fa77b84b8b8,0.08%,,
0x831358c03ecaaed58830f513c961ee81ce4f4807,0.07%,,
0xe77590755d8300c225ff40c8f0f7c78bcd03bdbe,0.07%,,
0x8477f3fde5fe44177f34e0965e0b06b6ce17b60e,0.06%,,
0xcd79272e57a870c0b1f69a8c840244364c4a0260,0.06%,,
0x0b997e226b63fded87673bc8b43ba24477b8147a,0.05%,,
0x5e53ce97fcd3abe46f1ab45abb3e9a9c5e19f193,0.05%,,
0xe78235a4ed06c89da66ea66a5b841a1e26dc1f73,0.05%,,
0xf64c2e6679e089cd1c3e303ca1245d4941747700,0.05%,,
0x828091c39045e4f897d90097d0b0cc224aad420f,0.05%,,
0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9,0.04%,,
0xec5c16f3eaf86a801a3e89201dd39bddd1786cbf,0.04%,,
0x2ec4fe780501684d8f17109410caae8a9d293de2,0.04%,,
0x44737047fa1b031043b00eac536d0de1414bbb8d,0.04%,,
0xd935a63d629cac4cfc8f632a2f4aab3ca8d99e38,0.04%,,
0xb2086b21c9069fb0ab38d2a2cf79938531cf3e89,0.04%,,
0x27510c76cfc9bbd101d217f59d73c3b21c140f2a,0.04%,,
0xcb6586874cc04b01cc4fdb777de502cea7b3d6c1,0.04%,,
0x42c1905bbe243cc125cc7426381309748091f250,0.04%,,
0x0eca5bd7b78603c3a4b3292914c98b94500f843a,0.03%,,
0x16765c8fe6eb838cb8f64e425b6dccab38d4f102,0.03%,,
0x8532b9249960acfe0cd5a41d0f27e76eb4f5f581,0.03%,,
0x6b65f65d9913e03dbc5e8f824eb78d09ff086e10,0.03%,,
0x4eac7644b1872c0d3bda1667c6657a06f5e46489,0.03%,,
0x3dbfdb838ebd66db88072ff834dcf769f5694c7f,0.03%,,
0x20117e32de41af89ce66aa67a439f3ecc0f0f68d,0.02%,,
0xe297ff2feeacde03f2d96e5706d8c050a0a9aa5f,0.02%,,
0x446e254f3d152924c26e000c699780ff64bbdc7f,0.01%,,
0x432fcd67815d5cc72808a7815a02373fdee7d740,0.01%,,
0xe8e2445a54cf260f3e51aaea4c59509812648957,0.01%,,
0x94f281950f680fbc42737076e5f2845b83a000d8,0.01%,,
0xda89192bb95422c7d45764cd1f88cfb3605e59b4,0.01%,,
0xaf1bff74708098db603e48aaebec1bbae03dcf11,0.01%,,
0xd22f4c8e05339dfcfd927bd688ed9ebac84484d7,0.01%,,
0xeb4576fe753dab07635c0bb6c8f0a355e1db5d31,0.01%,,
0xe3053cde2124eaa6103ddde8e5c6bd36c66f716e,0.01%,,
0xa04fa3fa948f766d998638c2732c931bdda12c28,0.01%,,
0xe061dd60ccad674113fa25e3d1815d0a9cf24b51,0.01%,,
0x0bafed0fe7fb5effb8e751d6ad93786f4d95024b,0.01%,,
0x2ba9e7bdc9515af90062bd3750a0471d0f71e707,0.01%,,
0xba7c58e3735cc41856395afa52514cf9f7963d32,0.01%,,
0xdca6143e849247df9d1a32264fe5108fe31ae878,0.01%,,
0xcaefcffaa74d2642fb71ad575805da6df18df5f8,0.01%,,
0x424d5011484dd4abf2e52a5406bf225b1f50023b,0.01%,,
0x87afaa198117496bce792b6a5de3b33ba7cac73f,0.01%,,
0x3b022a2264256ddd7de70b8e636045cc466768a0,0.01%,,
0xce01ea847694cf4b1adbf9a25363b45c6c817fec,0.01%,,
0x361379cfc297674517f0204317e12339acd70940,0.01%,,
0x3d240402f08099036dce17b46f4d03a96dd6f163,0.01%,,
