Address,Allocation,Type
0x093e7EC366aBa91365E3c0c48F38Ce121Dd5a48E,0.03466202%,product holder
0xffE953aF50e8e54BBFa03AE59fA63149c99113a9,0.03454050%,product holder
0xe1dB315D7e1a6105ED1876Ab097Ea2385a796a2D,0.03454015%,product holder
0x0D6C3CA136C9EB974D4EABA74A19F5AC185873cd,0.03451866%,product holder
0x49bdBbC511EC6BBc5D4cf0F45bBBFDd83470a64F,0.03449694%,product holder
0xC3C8E397e92C5f87aD2AfDAeC05149bC3d85442A,0.03437999%,product holder
0xC487370895F6E8f5b62d99bf1472c95a94073379,0.03420430%,product holder
0x8AEfa5E350104ee4d39790850794BcBd59610334,0.03411267%,product holder
0xC6491D4E5873d0C9Bf81087b90F095c848F106E9,0.03407019%,product holder
0xf589386b0FB8Bb33367a06feC90066585a91d38A,0.03388392%,product holder
0x49EB6e3a951937B9E45DcB29EBdAa8859156d3b5,0.03379448%,product holder
0x87D2344118cc4745Afa945A8AFd4B47C947c04a8,0.03372428%,product holder
0x2756B53422FB296A06E606517e34afC547Fe3818,0.03355219%,product holder
0x6bb411F5D456eF7450E83c1DAAb7A1bDE19518C8,0.03344789%,product holder
0xd4B2a6d9556d93001224f2bA18ac4a257887e6E2,0.03335242%,product holder
0x6Ff60E1CF749aE639fBE124dDbC2178c4C988203,0.03318149%,product holder
0x739c72534d17f795AdF1247F067128E12b197cf6,0.03311826%,product holder
0xEdd0aF3a29233bC0b80cEBC344493E0151f797cb,0.03306255%,product holder
0x51b0eaB5e7aEF09d268d20d2C2C0c147220D6535,0.03286158%,product holder
0x90C0Bf8D71369d21F8ADDF0Da33D21DcB0B1C384,0.03279573%,product holder
0x17B69D8b01A500Ebc90747AA924D99562028aF71,0.03274672%,product holder
0xE09d393649E354548191Ede76613433122B552aD,0.03270420%,product holder
0xadD45C99db68A6d16b328dd723b622b33c056657,0.03255292%,product holder
0x0191AbF73bB3eA7b22d3c7BC5aEc6a683b7842e2,0.03239528%,product holder
0xaB6d0c6B720065dE27C8ec160eCBe08189b81c84,0.03220546%,product holder
0x8A28F97bCBe5377Fd3712b54bC881610ac526BF3,0.03220004%,product holder
0xBEA4C42Ff10E35f3214B0596f9842eef4495EAC0,0.03216514%,product holder
0xd2C30f01c1292250bB5E98DaD0988B9Deaa6B196,0.03203657%,product holder
0xB5fA5867e32fe4683110c41eC8BCF013Ee5cE242,0.03200384%,product holder
0xcdeaaFc4AE84E619F0c4c86CBEB32A7436Ff46Ca,0.03187093%,product holder
0x8E900D7CC784A47b2f5B4baf0871aaDf792D0cC1,0.03182477%,product holder
0xc15dd30C03d83DD56a5Ffb901Eb1C8B6F99Eec4A,0.03181839%,product holder
0x1e25c2827C34616E20AAf67e71A0B47BdbcaFFa9,0.03157017%,product holder
0x3fE784258000B593Fa854ef3DEE3414acDbD2ca2,0.03151987%,product holder
0x0b2C936f7db8cd60864F6E336Fb098c9e5641A9b,0.03127925%,product holder
0xFC5Ad91f9226Ae735D001421d24bD3AFD6Fbd69c,0.03125614%,product holder
0x0fE7f67e69Bf5BDdaC5BEF2170b547F9B724aD15,0.03107046%,product holder
0xfeD70Da796916f989bCbc5F217E4d4cA405190d4,0.03090284%,product holder
0xe53eE538B6aD601Fa384C00DEAc8D07FA6eeF3Ce,0.03088060%,product holder
0xf0D40378cCCF031b179577f14f6FeBb494D2264D,0.03072559%,product holder
0x303F2d38AB911296DEcA9dC19968a854d9cBCAdC,0.03055431%,product holder
0x7B8f534A30dF5416d50Fb25cEF72238eE8bB6427,0.03044453%,product holder
0x6999e818CbED061542d3815bdD44C6E06434Ffd4,0.03041505%,product holder
0x6FbA3e23406dBB3C010D8C203fB734b6b3EF6Dd3,0.03005885%,product holder
0xEA760dC6B5a9fA93FA5930095991E3BDa70B993E,0.02972519%,product holder
0x6D5DDA32cb2193a0E71aeC467F8Ea767282a2112,0.02949744%,product holder
0x2326D4fb2737666DDA96bd6314e3D4418246cFE8,0.02942778%,product holder
0x20979a772441bDC13E1A0F82bF62dAc0094e7177,0.02939467%,product holder
0xb7e392648014e16D61D308Bd6C55f5ef0D982568,0.02920881%,product holder
0xBf9F55Cf8CB2d8cFDf177d765D7c32bEe5a76280,0.02914940%,product holder
0x5ad9FEc493E4e8544C1Dd7b203855915Eba1e12f,0.02908285%,product holder
0x5a4AC9DF62415f073e984DB58Dfe21e14EB8903F,0.02906952%,product holder
0x544761A8d11e20e42A57956F96323DBA7A3120B8,0.02891200%,product holder
0x46a1DF78333022545ee3A04Bd08747786ba68C9e,0.02885651%,product holder
0x2aAa7A56A9E5D13776AFC718F17D5cc316C90164,0.02872713%,product holder
0x80b442A3686eF462c9E404e244dc0Dd62d5FBA16,0.02870080%,product holder
0xBFe98Ba61eb224F657D392333F213f6D75CC6972,0.02868590%,product holder
0x6AE50E16d1047B874874C837D9E39b5035f9DBd7,0.02862912%,product holder
0x9E33331404F708102F9bb6F51849dbDDC1f0283A,0.02803411%,product holder
0x85304bA7b9aDe0268014E07bBcC2F368c2cDA335,0.02791853%,product holder
0x15b406194bfC09a92A3fadc40E7091F61AD07c4C,0.02775334%,product holder
0xF85385347F56819C316939434d427d0c9537EDdc,0.02772406%,product holder
0x37dec678239bd15Cb82CdB1ec72a36cF4AFaA607,0.02766723%,product holder
0xD6911e753D58ABe370c335D6496C4dd36856AA8B,0.02755876%,product holder
0x96E5e99C661C90625B7A5D7A76ac1A40a1daf0ED,0.02748028%,product holder
0x2821b89a36c0452436081996bB755a575a4BBd69,0.02739389%,product holder
0x07Efb3e6E80Cf117D65b5A7dfe2CA243587FD5a2,0.02720311%,product holder
0x28aaAe3f51529B31Fe1360f1Bd64e9c89254adCC,0.02710376%,product holder
0xF4117b338FA4eb2E27579d8ffEe3923b0f15D85a,0.02694924%,product holder
0xDDf725D2EbD795748DD8c6b700b7c98d1Dfb8CE5,0.02693702%,product holder
0x1031460cc2FA672298ae0CD89AcF95Ef789C3264,0.02686831%,product holder
0x88BC2E90Bbca0F8619C4E01B5749A300d54a8916,0.02679950%,product holder
0x895617550189B2788DEfB51773A34dae6Db1c67b,0.02678655%,product holder
0x6A47bD6F30cA77F767E96fCb4634e03dbFbddf33,0.02676473%,product holder
0xcc60ea8F584290752Be20c87A82d9957c361bB03,0.02671089%,product holder
0xADeED59F446cb0a141837e8f7c22710d759Cba65,0.02659048%,product holder
0x722650F88C406Aa84E13d917142ff5b3eF5BCac8,0.02656232%,product holder
0xac145b98B18A0fe927D41046dE116328d5041D06,0.02654378%,product holder
0xF83Df610353d07d9e30655Bf3aCdDd529CfB3dF8,0.02653907%,product holder
0x2a2B0c0f827de7216FE99F13e1F1F567628FB4cA,0.02647640%,product holder
0xA6E6410393d1C82092cDF356EfEb5e6f59A339f4,0.02637263%,product holder
0x063ADACc01dB782093d0310bf3d5755d2aDEc424,0.02614991%,product holder
0x6bC78Cb1CD6c7C019cA86259116284cC98DB11Cb,0.02607708%,product holder
0x2C678004AF4c1e217d9ED8Baabd4454406CeB63D,0.02602646%,product holder
0xbE1B0Ebbfb79F3C91A27b159912B6D1E6F0C776f,0.02595753%,product holder
0x50B8B1F7Cb1F34d7Acd28F80563785b313D97448,0.02591295%,product holder
0x5C183B6B02444977c7db8498Bd608a9adD62924a,0.02581826%,product holder
0xfab56eA73ef744269b5151Cbd255bA98822D34D8,0.02574451%,product holder
0x9844c3688dAaA98De18fBe52499A6B152236896b,0.02573925%,product holder
0xbA97D7958c65C0c5e52581Df28e22F1271A08EE0,0.02564482%,product holder
0x848a764A2cdEE0D09037D8193dE3153244A7B0aB,0.02559227%,product holder
0x2540Ba4472457Bdd81E7E5Fc9e3ddda8f9f6AEd3,0.02548320%,product holder
0x0FDbe030DE89FD11A20fFd48A3D63FB7EEC468B1,0.02548213%,product holder
0x0ee2E371d4eb12419aA6BBbE748e6be103508925,0.02537673%,product holder
0x8863B21F7bca1d09B9084F999Fe70CcA00660c1b,0.02537010%,product holder
0x8b606eA27421F6c1D4DacE4b1B3e027C66102a07,0.02496514%,product holder
0xc7fD9f7F6C3792e6f4e54BE3CD9Da5a8a25dE482,0.02490581%,product holder
0x6376ca7E839F1c3dd7f23CC8a1A58329f60Db125,0.02485317%,product holder
0x7f3D2fCB1D78872135ea9585B354C49b63092110,0.02479181%,product holder
0xe2528F9B0808749429895E606C392Ec63d4a6b74,0.02467784%,product holder
0x9339505E75cA333238dDd746C4B2364fA1952543,0.02463695%,product holder
0x2eC4d7a7cE97ad53f0a56923d228334B326312F5,0.02462472%,product holder
0x468c2EDe01B07c19d90f6C9b67617d1d7e6e2200,0.02453866%,product holder
0xe432b806666B8A9A837cce4Cced17A172d8869Aa,0.02449278%,product holder
0x93eE38d70f4303171d1521b1C56f1337B053C3E9,0.02440166%,product holder
0xB6398fad2F8D238aFD3A522A8cEafd400e71Ef62,0.02438204%,product holder
0xF1F6F12cFce08a5319cB3E242c072C06aF45bA91,0.02424374%,product holder
0x25ddbb5B4BdAf65F16B8868dE120BC9876858a45,0.02422600%,product holder
0x61CA6249e6e8aFcF34FB46819B48539c00D18263,0.02411695%,product holder
0x249f9E45b7EBEf46195b7440d16614dD77dD3692,0.02409996%,product holder
0x1c453f4EE6D18B8D6E19879A13463e57301DaE6a,0.02409937%,product holder
0x76D224E9848ac7439f61Cf1709dAba5AC6BAFBce,0.02409800%,product holder
0xfA1018cb00874721B3E7Fcbf09B1370370A56D5C,0.02398372%,product holder
0x6a2F5229bCD9ac621b82bE328C0Cb8A02A0035b3,0.02389949%,product holder
0xe0E4826Ab397d77a68F902e094Bce1046566908c,0.02376382%,product holder
0x46680Bcf63526f521649141DcDa9F0900f9f0eF6,0.02372218%,product holder
0xaC6CCad7326eB636bc318944d558ef021Cb40051,0.02371711%,product holder
0xAC702992a785BA15D1c8e26D518a2fD09BfFb834,0.02371471%,product holder
0x262252Af4868dA6c5A6F6c5F0970F1c628616811,0.02365767%,product holder
0x660d349c05Ef6B7Cd1F346601a2c441930816a98,0.02360484%,product holder
0x18a3a9aD1b6873F5CD104293d46fB6F81D8794F4,0.02352626%,product holder
0x2aC1d4ED5F6c0F20FFA29571910753e4Cc941BB5,0.02350946%,product holder
0xC4e1544628B81C4665F5141a2194b3fF65d05e14,0.02348573%,product holder
0xc93F4A67FdeE0c1459fEA0125B3CD05917e78108,0.02347676%,product holder
0x7078943ba34c0064f8E7EA40c368520E002a4575,0.02345411%,product holder
0xdab7A99E791B03686C68EA26Bae4c43A85177424,0.02343674%,product holder
0xC667891581280551ad01A0feeCE6b925D9C9Bb08,0.02331561%,product holder
0x17C95a1f280420694713C274238f39fE9965Bcc4,0.02317081%,product holder
0xFfc4Ce871A62b7855C0A6Cc705fa048F5D679157,0.02310070%,product holder
0xEa8bb8312CE59449e9A3eb0be5cb644323F8E1F8,0.02300932%,product holder
0xD384a7Ed312Ad8a6915E2142834B38BffdFB000C,0.02300571%,product holder
0x40898c6b50d8340a2aD9A9bB00c9346702855ffb,0.02297672%,product holder
0xB8a52FfF0c16C27AFf3b718CAdfFb19EC21F7c8E,0.02294548%,product holder
0xB119a646b6Fc808416810E79dE4CCB8b59B2385a,0.02285995%,product holder
0x3E0aA189d6f802E77caCdb8fD14df75c3dB9DCA1,0.02275813%,product holder
0x51D0eb116Ecbfd3b82163f713887e62A78E1befa,0.02270483%,product holder
0x1B52AE6662bD445aa77CCC61596b7B6fe3d9be1B,0.02266653%,product holder
0x415306782e11e561727EA88ceb5Aa13DC8283844,0.02261592%,product holder
0xfdFE98eB9494aF454f6611D7c919c5DEc3996Bfc,0.02251715%,product holder
0x76cea8d9D3817FE361e1C1d32081F7c1dDB6aAae,0.02249643%,product holder
0x4B016dBb173555a20bC5990EeE4E42d4A25A5750,0.02248001%,product holder
0x8d6436dB8B3b755A7bd7d6665B36DDD0737320f8,0.02247122%,product holder
0x6fEB0B2910e77Db588dffd558Aa2F12a2C12da66,0.02225842%,product holder
0xf6449018D7bB2fb3f07F7523911eAEB7Aa3424a8,0.02225349%,product holder
0xA5580De549E5FF487e50FF20715C4157C66Dd66D,0.02221890%,product holder
0x53d4e33875Dab5Ca6488C1e38aDdcfF941A83ab1,0.02219940%,product holder
0x0C7e926cfa1bd43b83B9797D6AEa8b498FCd3966,0.02216697%,product holder
0x14764e75579b8E165D954e253b2AD11A5B0D0412,0.02214924%,product holder
0x795814E4fc19f272bEb6032fD4bd1dC05Cc5C387,0.02211915%,product holder
0x0002A00e5986753208924F77683763bb3834F91e,0.02205228%,product holder
0x942f1556AAD625E23D88452d7b8A93b4D117FA3d,0.02201764%,product holder
0x76D5b963B36f6A1eE5a682D73d115DbE6A3Ec5d7,0.02193354%,product holder
0xdd8e2Dd11D38b3e27ad4d7349A61B5C2B5aF427a,0.02187975%,product holder
0x708d7721aac90A7986De5203145F41E9fFb191Ea,0.02186074%,product holder
0xb6e8D8A490f51E4345791a314c365fC496d1f734,0.02173375%,product holder
0xDeDD4CBA621122B5e5AeE01D8c6150eb22C6287b,0.02165999%,product holder
0xe5e9cf85Ad77887e4c145Bfdd8EFe2Dc3bee8CF8,0.02163253%,product holder
0x4d08a1Ec94ca749bE19A9209541Ad4590375421D,0.02158516%,product holder
0x7488d2ce5deb26db021285B50b661D655eB3d3d9,0.02151170%,product holder
0x58Ce6fC03561961C9947ba1FfffB9146Bc75d903,0.02139502%,product holder
0x8138b0Ab3b6D8324aedEF573EfBD9614EbE29049,0.02133934%,product holder
0x80340dB8C58c9bb5b07E929476Fd6a745D3EF3E2,0.02131744%,product holder
0x5f2d4d87795B2f6D6c5FC2aC9F010145cD6FF4C0,0.02131510%,product holder
0x5f78CCFba908AEB48942237E20FBe65164c218f6,0.02127766%,product holder
0x31638525eEFC58e7D50CA5986056ac9557C09257,0.02114389%,product holder
0x7B469e25E1963092c8d1f720905c696b2a21A3e7,0.02110875%,product holder
0x44B9d51Be47654A7faf7CaAb5FE4F5bCDF6Ab0CC,0.02106816%,product holder
0xd1c40Aa6bEA19A5EE528403EcEA7d08e5De52683,0.02100636%,product holder
0x9c0D1F4a029c46265831D120DeE9CDc72F0aB3C3,0.02078922%,product holder
0x443557Ce92E31C147EDf3E2e434f33D51D9a1151,0.02066329%,product holder
0xd5365d5b8E42100d28086c6aA7A381925276e0B1,0.02058444%,product holder
0x5dAe99F5C27CF287C34fcF04640c4C5B41D265dE,0.02056973%,product holder
0xA2425918F30aF40Db42b7ED6197be7F7Be43895F,0.02053931%,product holder
0x641EA39410a28F3D035fbCD3758aB04789f88750,0.02048558%,product holder
0x83bC08B3168f6524A271B21e43055a639f089ab6,0.02045632%,product holder
0x426134762a2F2f343A0d0cA3b2608A883b410e6c,0.02039965%,product holder
0x284DdB5571fa73069596611c49577201613586b6,0.02039518%,product holder
0xF46dC57a0d8B614a0e8571217316d24B840ED9BC,0.02030065%,product holder
0xccc69D3231E2F6bFd7eEE972A85a9e0D637C4F7B,0.02026201%,product holder
0x50B73d52a00dD10fEef49a074657285515020320,0.02021268%,product holder
0xd5169217ec76D2E691Ab69714fCA423967075a4B,0.02017452%,product holder
0xb7360D2FE2dCC9A06A119bdE262eB59D1d28fF97,0.02013220%,product holder
0x51382C7E0ff4dD26683B3356f4FD1320f9cf3327,0.01993137%,product holder
0xfc5A8098fC6Bff840Edeac75F11477aA0C429Cc5,0.01991991%,product holder
0xba3c1983Fcb330D156Db75a14A14eb447CdDc7b2,0.01990902%,product holder
0xAd1b2e08866498BfCfc6582BEE49816041cA6421,0.01990103%,product holder
0x9628F11C8fBf15df1307Ad5284398Ad7DCDf573C,0.01980286%,product holder
0x6D9BF03020EFaEFA9248CE88ac326a4F64f764aA,0.01974314%,product holder
0xeB75A45B99a8698eBC45f24A1EcB57235cC0f875,0.01972387%,product holder
0x36478AFD075cF58880fAc5913F1ac34BDa38E96c,0.01971429%,product holder
0xCC5Cc5F673a5D3C96a1006D59bF47F344032Ce5c,0.01964118%,product holder
0x4958cDE93218E9bbEaa922cD9F8B3FEEC1342772,0.01957611%,product holder
0xe842359773d9F42f3dc81840e55dA183296f7671,0.01954071%,product holder
0xA04D94E50c183F1d70FdC76605131902d42B0296,0.01948903%,product holder
0xD0b8DfD2343757e49F09816DBae3dE7A1014D0af,0.01939632%,product holder
0x27D0524d68b8110C311e947Ac0eC7Fe443213D45,0.01934465%,product holder
0x44F17e6883e0eD1e711B4Fab6a58Fce66ab77A1d,0.01914356%,product holder
0x26A478E0b51C0fe079236ea3DB4aF7C52ab9c4Ce,0.01914238%,product holder
0x581cAfb44a325BaeA297Ee4a0a327B839999128C,0.01913763%,product holder
0x16455cb35E680f60c92900287c680359512Aec9E,0.01913181%,product holder
0x2f72800388a7f017035bA4f02166016f2015E79D,0.01911288%,product holder
0x23F78babC345f483468752bCC12CD83c470BcF80,0.01904273%,product holder
0xA88Ba88728cB9A33Df2aDa89031Eb348E0151cA1,0.01899499%,product holder
0xCC62E77f040d05cBC8ae9c33d5F0633290E20104,0.01890612%,product holder
0xFe5351636729069257311649bd11508bf33fEBD1,0.01884727%,product holder
0x8ecDa587317FeD0e462721e56bE3983C4D92f716,0.01875203%,product holder
0x16a703e1100CcEF9a5DD2Bb29D687d5cFa0cddAD,0.01874501%,product holder
0x39f9b32C5006D48D0Eb9FDa03f822f34B29E853c,0.01874078%,product holder
0x915a7195eA95FE0d62274B7E01fC1D540C3bFB68,0.01858973%,product holder
0x8AF2aF4939831F5eD468e0fc1799bb7D34bd9df5,0.01855628%,product holder
0xb809d90dEC7b3dF56b16F3C4851319eb1B96F6C7,0.01853043%,product holder
0xb40Da15B8cc492fFF87d9b1e06bB45769D7E75d9,0.01850510%,product holder
0xF6Ee1A630BC3eCd8C3fB11520d5952031D7b4C24,0.01833499%,product holder
0x4d48df14a698984C60e705a11dD696F368cb3A21,0.01831476%,product holder
0xe93cc01543Aa0Ae9664e108002EF6AE7aC031fdc,0.01830370%,product holder
0x3d1Bc92B1635a76193E67e86FA0B10CD8b8b1aB9,0.01828499%,product holder
0x7C0B689A3003e0DBd2d37Ce15e8a2273d91bd7F6,0.01818371%,product holder
0xf7343bf51EC9064662FEC48a5F282326794D6932,0.01817567%,product holder
0x051203d8CbD5beC7C146F2069732F2F702090Bc6,0.01815326%,product holder
0x4ccb5ec25cc8AC09B6a45e7EB77233cDb5Da497F,0.01812646%,product holder
0xf90Ac9A63549835345D47EcE631ed6B403F83984,0.01808766%,product holder
0x3792491ba496F16422fCc07b983E55Cd31a73DE9,0.01807950%,product holder
0x98381996FF54408cD3495514bec1DF126Cd48Ab1,0.01804094%,product holder
0x87f1bf916CF34Fa266E3ABD4224A00004AEe4AA7,0.01782887%,product holder
0x064B705F1Ae65626b5765837Cd42864703A02400,0.01774495%,product holder
0x8031A648B169a9fa6f63954C0F0B106E57027696,0.01774217%,product holder
0xCB23a3faFd8f6f2B775d101154104F2d6e9A1Ec4,0.01765667%,product holder
0x75D684c2Ddb7B5d5244230029e162624B41fC603,0.01762821%,product holder
0x9F72069ea04e25121173A091a118e51156c17d89,0.01758393%,product holder
0x5480d6C6E9c8944cEa93d6cDdE3b40BefAe04A4f,0.01749062%,product holder
0x98640A6DE21f7A39A7823F21C8255162520E3B76,0.01748134%,product holder
0x637dCFf017472759bf4ed03B6d12A46929A66154,0.01743446%,product holder
0x36d16e71d630Ba8C5BfB7Ac8A459AebDac1276aA,0.01734192%,product holder
0x6E4a81de04704D61b9C655775236C6A10C84f23F,0.01732428%,product holder
0xea5DfB72D0a2877d28F3E55a303DA357226A21ee,0.01729850%,product holder
0xc15463c6b0546c324BFce676B7af5b6262C4bc0F,0.01722693%,product holder
0xd376C80050341d67d77D41D244bE5bF3F42Cc747,0.01720184%,product holder
0xcE2d451b77c439D01b598a716E928EdF3d735547,0.01717101%,product holder
0x00bDc8Cd4A9B1AB86B0361AaE486A1bCc856F1A3,0.01712421%,product holder
0xe9Cb7cf86984f2EC7A4fbD3671D65938D74e8fA0,0.01710975%,product holder
0xDB93342558502d4F522E774Eac55D71BFF8e6130,0.01708964%,product holder
0x818d1b45A6E6bFe6Cd5BB662B76361C3c7Db72A8,0.01708450%,product holder
0x7562e37F4458f84FBFFa3F1BfFC4f0e8118F4CEC,0.01706999%,product holder
0x8e6ed79c48944265FE5D004010c11CB28aa105B4,0.01700659%,product holder
0xc5c600F05BA51578D7b263Fb3F5880fCB822De93,0.01699525%,product holder
0x718C3ceF27754b0Ad61De0112231b15b5743Ba6A,0.01693985%,product holder
0x0A821de645e9070196bFC9bE7ED6A8d7673737bb,0.01691600%,product holder
0x5Fb3654d987b6d7182e308f9c495F05E0c7D74E1,0.01687515%,product holder
0xab3655B0D22f461900569F2280DCCB0c1CCDd628,0.01686251%,product holder
0xc1C5A732761a5Ba612273Bcc9691a78A8e1DAA78,0.01681845%,product holder
0x98191318a7E4cF10d75aB243B048c7EC72b6E47f,0.01680193%,product holder
0x2e179FB8b4d13654bB572d182bDD8AA8134bD1B1,0.01680055%,product holder
0x04882C4e5dE23C67a9a7c276546262C86b4a0994,0.01677870%,product holder
0x46312EB0a6E7da1E81B33f76b7daa421097719F8,0.01674124%,product holder
0x48b63725B0111C1BD9F36d777fE5CD5C3A3E9454,0.01672391%,product holder
0x31ae555d7C5c9B0f7abf534c84425F2adF28CC46,0.01667311%,product holder
0x6a6ab01a11e956E444B04cdBD85047551E085B81,0.01665977%,product holder
0x2eC7089E6E31250bFf9811a1729c5C84D6792e2c,0.01664278%,product holder
0xAbcA0BEFec85f88690e48B74F4b8f6fAEcCd0faa,0.01658705%,product holder
0x3dD48AD861F0B77D1312F9C95A13e52871Ca95e0,0.01653875%,product holder
0x5FcAd8d691aA78520fB8Fc5e8AbE4BAB729fb51d,0.01653483%,product holder
0x58D4BC4f5079Cbe9095fAA9051baE01811521975,0.01631907%,product holder
0xA507B355d6288A232AC692daD36Af80fF1eBA062,0.01631251%,product holder
0x6D3798709BB709F72BD466AE8003d0D01A15EE8D,0.01626256%,product holder
0x594AbfEae5943E2D47E019939B5257eAe38222D7,0.01626101%,product holder
0x21e3Fc973B311AC47CFa68059D9f0d948764175b,0.01625735%,product holder
0x2239B652eAE482dc3550924BB1e9e679aed884CD,0.01624651%,product holder
0x72D0c3466A6F00ca24C2f3Dc796eF1400b4942b1,0.01618654%,product holder
0x8c720d16403ae930a4A5098252c8Ce48f1Ed47EE,0.01603975%,product holder
0xC399e0be03568893A9B24dA7CC3e9332c1714F68,0.01597556%,product holder
0x89CDFf034414B2eD0E524c559c9E7Be8aEfe124d,0.01596425%,product holder
0x1241E84bfb9d218Ea5E0EE16314D0F00b9B5Fc77,0.01594647%,product holder
0x5a710944d519FdfED8bC4D9dD1576dA0484fEC7f,0.01589604%,product holder
0x0a08Fe1B9c7BE9b0a6A20d96E80d66727D6A9ceE,0.01584239%,product holder
0x133B22201A538566f523d627b2a4B48E7E37847D,0.01576542%,product holder
0xc09d07Ac6D6541242F2a60FbEF303Cac600402f1,0.01566776%,product holder
0x62050A380C0e850c656E424e334417ab9CceE94d,0.01561705%,product holder
0xAC493C1F66664cE578250c8bE6035F9A7C30370a,0.01560086%,product holder
0x1dF8ACeA2ee49571Db3b2a0723042318F8156C1f,0.01558879%,product holder
0xcDB527EDB664b2Ee6B8A3B96212Dc628A35dfdad,0.01553125%,product holder
0x065823e171f037B889C4e1029e8Aa34d6B134307,0.01547344%,product holder
0x338678b2ee1B9d5f6144639D269267241E3672e6,0.01545396%,product holder
0x876EA81cC4a07B60ACdC4d032d52485C4056dB41,0.01542876%,product holder
0xDA5e8e073f9FD85A3370eF1A8546FC5b689D460d,0.01532496%,product holder
0xc39D640fa6eb6fB9715428B9e313620785809b39,0.01529924%,product holder
0x6893C1c9eF94ae1C3470df7Ef20608Efe0b16e04,0.01528086%,product holder
0x3f4905790eFCfB6391F5E9DbeCaC6A8e9ce8472B,0.01522694%,product holder
0x62eA30cFe51b1D1E7F0a8d3244Af46B3A91332f1,0.01522622%,product holder
0x22B27154AcB9D18Fb0Ffc13aD9fC66e482FBfd12,0.01522034%,product holder
0xEa212e4F1bC67b2dCBE82B65BbbC1C7014174E33,0.01515995%,product holder
0x60201f7C0774cbA96e1Db1A915ae1748Da3faF12,0.01506046%,product holder
0x47c3EB3DCdd524c2508Da649D08F94571dcD398a,0.01505798%,product holder
0x2D5d8b63B459D10301Df0b4F603F41AD4AB3dba4,0.01501290%,product holder
0xc8ae2f28403B91d1688FF616ff8d2EBaac17F6D2,0.01496373%,product holder
0x42d02f4cd48BDAC116b7E3A4895f586777948FaE,0.01491556%,product holder
0xa7d99371ed384fEa11A8b3f0bbBe689dd5664725,0.01489441%,product holder
0x5256C360949B88C6B13A7EF598c5B309c516FF92,0.01488233%,product holder
0x3A426843cbD6C690563bbDa2e51B399b4d407F63,0.01487024%,product holder
0x1FDA682C885ffA41355cb957644EA1bddEdA2206,0.01485572%,product holder
0xC7cD1E22016BF7c35873711A62AA68ec731F28A7,0.01485456%,product holder
