Addresses ,Allocation % ,Type,Sum
0x4a8646C76D404fad04eE39EB213aE6174636C51b,0.0920952000000000%,Gov Participant,
0x4AA92b19b50b1b27daA72a6F9F463F582babAD82,0.0306984000000000%,Gov Participant,
0x4b452ba9b57aeEd25184c63DE0ab102d0e9AE0F8,0.0306984000000000%,Gov Participant,
0x4c12e6d788645D0267f2BbFB9D41FA4dAC6d7ac1,0.0306984000000000%,Gov Participant,
0x4C5D8c0D03d00C1aDf5ae2235a461F72ba548042,0.0920952000000000%,Gov Participant,
0x4c899f50bec686D877Cc561D1558bF9e4E25d1D6,0.0306984000000000%,Gov Participant,
0x4CB6ABd75ac8b96d83dEBF01efB6C7aa5D65e1Fd,0.0613968000000000%,Gov Participant,
0x4cC72219fc8aEF162FC0c255D9B9C3Ff93B10882,0.0306984000000000%,Gov Participant,
0x4D21c96a1d4129D3D44efB40466814D3C21c6b14,0.0306984000000000%,Gov Participant,
0x4d3B46330ad179be69086E92872f9B0D67851c9A,0.0613968000000000%,Gov Participant,
0x4d448477c4C34F02e055A40A0704a6653E09628a,0.0306984000000000%,Gov Participant,
0x4D61eFf3956453286d63038Cb4e9Cb87f7cF557b,0.0306984000000000%,Gov Participant,
0x4D9b4E6E0965Fa464e2baCef4cCCd81F628746e9,0.0306984000000000%,Gov Participant,
0x4dD6720D2Bb8721A46bdF9a528704164578E03B9,0.0613968000000000%,Gov Participant,
0x4E29BfdbEffa5C79e9Fc26631294441A34d5f78E,0.0306984000000000%,Gov Participant,
0x4f233cDa23c7c7b7390010cAEbBb386537Bce7A7,0.0920952000000000%,Gov Participant,
