address,Allocation (%),Type,Sum
0x54829a5fd08b82722c8ca6897b0e60aae863cd9d,0.06981%,User,
0xf58738234646a4b725b6edd57e8fa8a5c7cb315b,0.08773%,User,
0x440351123f2541328c544665d48d3668bf6ef0ed,0.04557%,User,
0x0e32fe7a61d1e5761b7d6047b07a48a09b84f8e7,0.05163%,User,
0x0259119359bf053ebf42c9807752de6bbb4925f3,0.14201%,User,
0x8045585806f1cac13b6315d2d31fbcfbd6ced3f9,0.20400%,User,
0xed56bace835fb832528777c1e60ccde5417fd455,0.03345%,User,
0x52bc8cc584b896a344d6ea4a8ae242d3507c73ea,0.03951%,User,
0x4c7bf3b7fb8da680646d390d0ee0a3128f8d1d06,0.10041%,User,
0x63e34181e90f4c604b49e6849f082d6327d530f0,0.18708%,User,
0x719f5d12d0abdb71fcae021bc50cc1d38efbf7ba,0.03345%,User,
0xc0b2399c49353ca8bf0949bcee65ba0752c5a186,0.09985%,User,
0x54d3bf950af042f2c087d1f37fb1ece100cac297,0.03345%,User,
0x36d24af3aeb58a97146a4ccb5f72949bf494e65e,0.24539%,User,
0xc8f96d01cdf56c193267e4533b5a2332375e50a3,0.10041%,User,
0x2f1abdda709aa1eb30758cced685116a5e67addf,0.23357%,User,
0xb88e3585c43c39add04195b59f2014e5dc19c504,0.03345%,User,
0x488c636d0a928aece719519fbe0cf171b442abd8,0.06981%,User,
0xc0adfb06a6d858dfa9a7c4367ac39f3e06987a36,0.05163%,User,
0xb55eb8e3ec880abc2d2a8ca781ceddb600ff7c69,0.08193%,User,
0x128dbf4c470907c95bc99646b505cc0be339d39c,0.21479%,User,
0xc990bd138ff23075d2e10f0a092959af2a3e91e0,0.03951%,User,
0xea7ce7725d413c3cadf753600171a16efeccf905,0.04557%,User,
0x4e27286590dfe8f1781bba5fccc87083bc9386a9,0.07246%,User,
0x0bed0174b4466390beaa7e56f66cc7bff0579ff4,0.03345%,User,
0x74e777e531cd4848a555d4745702177bed47ddc8,0.08117%,User,
0xdd665478a8fd0c4f112e753cca088bf579b75923,0.06034%,User,
0x76edbf44ede326218783e29262dcecc9431d2f8f,0.05163%,User,
0x59be2b2dfe110af237e28aa99dc4046f2cb754e3,0.48253%,User,
0x0849a0e1845d81ac9a167549e8ab479ddc7d0d0b,0.17817%,User,
0x62fe38eb14ad1538a2b1e808f526c651b82d41d7,0.12730%,User,
0xb10b4b34fe27739f635c5cfc59fea1290e7f26af,0.03345%,User,
0x0607458cf620d4fac8305753ddb763136d37c9ba,0.06640%,User,
0xf7f6f06798df7bc78f1ade6fe5fd435ff60eb656,0.05769%,User,
0xa6fdb0826c4ede91300cd1fa00b53303c4de5011,0.04557%,User,
0xba90deb9440c02331b7065fe4a7230ceff309451,0.03345%,User,
0xc2db87bbe5f35354a1582f1a4434938ae664107f,0.03345%,User,
0x22a1bb7eff44b79fc9153707193127ca10a4cfdd,0.06375%,User,
0x304041e65bf5d26fe905ccced4251548f76a9467,0.17572%,User,
0xbf214f76e336bfb703ef7b13de46494457eaef5b,0.11859%,User,
0x396124fcf896df4bf2397b332e0d0121f37a91d1,0.05163%,User,
0xb89615d7223d951cac60b83ebbd3a5f447e150da,0.08223%,User,
0x413b8f48d824224a1bd38a984fb8718a6859ce84,0.06034%,User,
0x5adc3350ddcd819ba87e6dda6f794352abf1b8ec,0.06375%,User,
0xa18dd365b380a4a9470f2a5639dede4e35710c92,0.03345%,User,
0x34c5a221d2bee7e5a44e432995d21be10468dee3,0.03345%,User,
0x033e26fb2df8ccb1bd6ddd06000e36ec8d136f61,0.40462%,User,
0x1a6d2d7a818d99c993d099493ee7ed5e6c193dae,0.21509%,User,
0x6bfb3891d165488c8abac26e9f7b4a0e14c6c957,0.05163%,User,
0x61eebf44c92ee81cda49ef1031c5380a07efa9a3,0.03951%,User,
0x8ea8b91369eb3d773ec364184c788362d0289763,0.19244%,User,
0xba506c21fd1d38b5a0f235dd3cf647d14b2f9b23,0.05163%,User,
0x7feea2dc4c9537f81f26602ccc8d38b0169ab2d8,0.18585%,User,
0x7d7ec996031bf4c25cbb34092948ac5b78445703,0.03345%,User,
0x26ad75dbb2b49e709b1aef31e14c85e60ea8fd67,0.05428%,User,
0xc3c0465798ce9071513e21ef244df6ad5f1b2eab,0.12094%,User,
0xa85b507f0f43a2bf8db054a22baf47015616b553,0.03951%,User,
0x2529bf6b9a9508a184dbbe7072d526290dc5fa7a,0.41405%,User,
0x5f3540fc6c016ec57636daad73470e9c109ac708,0.05163%,User,
0x0fc3684828c4ebe72857a7dbadb00c42e70aa4da,0.03951%,User,
0x15f017aaa19aaf889030f466d185fb4279c83933,0.03345%,User,
0xe8c17ce838701a3f0197e028ed1fdcb69fdc6ced,0.03951%,User,
0x16bfcd443b44ed6e8946b0185244436def3976a6,0.08458%,User,
0x0008d343091ef8bd3efa730f6aae5a26a285c7a2,0.07587%,User,
0xd3aee2deac7037d2a3375f3d04ae448530c661c0,0.03345%,User,
0x17359fa88c8ea565188cf1cabbef118664d76717,0.03345%,User,
0xbe1b8b2e76485b0ee058f9a1746f82448405895c,0.05428%,User,
0x4ee89da7b207f413abd65ca29de3c0fb57db0703,0.03345%,User,
0x291d7776b33c19d5cf22d8900edb7c2f4dc96a90,0.03345%,User,
0x319db0de33d5ffd226a3f6fc1586fcfaeac36a45,0.03345%,User,
0x2925ca2eab3c6d66189e7521cd5a317d6f20ba83,0.06375%,User,
0x069e85d4f1010dd961897dc8c095fbb5ff297434,0.03345%,User,
0xf0ccdbba240a89d80c7fa4cfbc6f32f796f96178,0.10806%,User,
0x3c7560f8c6c6778360b172d3bf8183e73c789526,0.14548%,User,
0x9ce04d8f5d6a4c3bb96dbc3409da4c708a01a5e2,0.22486%,User,
0x327aaa04d1cd5652a4819ab365d15837aef333b2,0.06375%,User,
0xd32f222283d295f93664b11faac967e6826b635f,0.03345%,User,
0x2f147f91c7d10416901490e08b8674b14b801840,0.06640%,User,
0xd05ed55e1669eccf903603c303ba39fac666b179,0.03345%,User,
0xbcc0498e3d3ef84310971ee831e39c1836f4ef66,0.03345%,User,
0x646bd244d55219a5898af80a9922eafba246d036,0.03345%,User,
0x729aefa54c7825f89c155683a133d60e7167e528,0.06034%,User,
0x0077f2c8452eb223d573bc9931f341fb1711bdd5,0.03951%,User,
0x6800212fef0f1729b96210e3fdadf50fc21cf4e0,0.09935%,User,
0xb912564376cbaadf68a18eb98a5c5e5e45c915d5,0.03345%,User,
0x7d509a86d9b1479327782b52392191e787538ffe,0.04507%,User,
0x9d794fe324429152184d80bf1d8ee5faef8a25cc,0.02083%,User,
0xd83458884fdd4ec6b170a96156e0251a72538153,0.07567%,User,
0x957ded9080fc445411d585e946e7f992535d79ea,0.02083%,User,
0xa014d8765456df70c82dc55c9a45e351ebcd2829,0.02083%,User,
0x0e151aee9663bd1597f7e21e718db3be8bf19277,0.02083%,User,
0x0ba65ac3cc1f2e6923e94d46e0adb989711d61dc,0.02083%,User,
0x6a8b11e0c5b4b1f3dc559359cfc1fa0ef7ecb6ea,0.02689%,User,
0x2d844a4b9a7bf73af56af8382a605015935e88e9,0.13286%,User,
0x4d98f940bba7ee8bf44a60fedb60ee1f3364dc0d,0.18104%,User,
0xdff60792e816701edc4a2e9aad32327891c27928,0.03295%,User,
0x6a7cacab95979e45e37766d399fd23d0f8dfa10e,0.02083%,User,
0xb63bf3a8047ad7a787481289022c69c24794735c,0.02083%,User,
0x91d2d5b014cddee1680ed7a7166425b58024c48a,0.09355%,User,
0xe0ca7858fc65548f908c7981f9f854da8bc4955a,0.02083%,User,
0xec837b44febb03b7d3b5c8b2fe8af0aff47a43d3,0.02689%,User,
0x0c062227a31e657ea3e6c3b6e232787ead0f1b8f,0.13104%,User,
0x4917d55e6b1da5a0bfc616de6233256c1c75107d,0.02083%,User,
0xb153538247111e1b22b93a77cdf41a8c04f5d253,0.19687%,User,
0x8487aec123f8716d10de72e9fc5db89ac1a08131,0.22346%,User,
0x3cdc25c28aaebd812f3c8d4c44fd288510289839,0.08332%,User,
0xebe3c3d23afb897137e0e55844b8abe33c1e72a8,0.03295%,User,
0x99a40e305ea14c02873a0f2be92f974258f02836,0.02083%,User,
0xc8700474a7f870509ac6820e05be1d457c15808b,0.02083%,User,
0xd822347596f6c870b1531990d2dbcd5882005f7c,0.05984%,User,
0x87bb1f1723ac6c6b341a5df432f5a852d49ad12d,0.02083%,User,
0x545ed102e8621dc4e3396022ee7e2c7653ddcd05,0.05719%,User,
0x1a5789d043045fea7c9950cc94955ecb33234f2b,0.02689%,User,
0xb9bdb4950c8fdd0ef562fefd2d182c6e9877923e,0.03901%,User,
0x060e02320fc82a7bf148a443c34920204d56e7bd,0.02689%,User,
0x678061ff1376a3b292f6f8e218911f482cb849ef,0.05719%,User,
0x7fa32e98c5f3c8594de1785e23905fb0c74bccd7,0.30830%,User,
0x9907a02fda3a19201d1d2748599b60aec627a8b3,0.02083%,User,
0xce2dc79fd4b71279ccf3cd07dae4ad1ce3729898,0.12385%,User,
0xaa098060ff04a5e9901e6a69e52e54aea4461587,0.02083%,User,
0xc1f3ebe56fe3a32adac585e7379882cf0e5a6d87,0.02689%,User,
0xe08f704231b6740c7a86e5911579588f55c48880,0.02689%,User,
0x7f5516c5cc714616cbd740aacd906aeb6a28d9ef,0.09650%,User,
0x9b02f639b9b30b93c5d87767dbae852d5b8852cc,0.02689%,User,
0x4ae8f2232cba830387f44fa02ca89bfbd4f92064,0.02083%,User,
0xbac215714ba2be3436a3db62394dd0745dfbb12a,0.03295%,User,
0x2f3d3d4b5db4fc790f4bcc0e2b0fe9a8ef42f6ad,0.02083%,User,
0x6225d179e6e2840eaa483f8b6ce35776f2afb38b,0.02083%,User,
0xb5e49bc83c24d27b96381fee0795765bc466ee3a,0.02083%,User,
0x3f5185ecb33ef127bf4e3f1ae54eecfe7de59360,0.02083%,User,
0x7e391b977dab0336feffb1b310d56d90fa28a3ff,0.02083%,User,
0x4b8af4afd393463f7986917dd9b4f1859e18f8c6,0.03901%,User,
0x74ec450d46fee08ba54b6fc045191097c050ed09,0.02083%,User,
0xd5810eeca847c273c3b8204ba709d7581f0a0c3f,0.02083%,User,
0x2ba80bf1a65831877a9b1430140fc6b293c394af,0.05984%,User,
0xf8fc36f20ab6e34fdccd35ee10818731c23abc2c,0.03295%,User,
0xaa9e3beb5a7af4d043676c946529f8e20f42b6a0,0.09385%,User,
0x2811eb000428865555a3d037e826256984c3290e,0.02689%,User,
0xe0a9f081b9078eab30e3ea96ece8af038884328c,0.03295%,User,
0xa4d30034e34a1ab009ae768bb92724dc71fc2b42,0.03295%,User,
0x00903f96abe2743b81fc7fcf4874c715a3fe1c88,0.02689%,User,
0x9320ed7b32db6156e68b8b5d118cc0475c488a57,0.18164%,User,
0x67e85877177dda8efd1ca60642017c6f4fa1e6c7,0.02083%,User,
0xe9a640e9ffd4431730b59d89d1ab4111c4232b9a,0.03295%,User,
0x64ee22ea0f421115a414a0c7a37a2e571da33905,0.02083%,User,
0x9357bad7bf777481d454ecc3b4ba029b38b78a68,0.07196%,User,
0x6f40ca08b9b8209f5d863933983a93481f8970a1,0.02083%,User,
0x1b55521f879189eddebef8d633ccceb7f78e3522,0.02083%,User,
0x887b04813a1e8d5e7ee3cf570ead62eb848e19d3,0.02083%,User,
0x852702e11188e1561bc1cd55bf5b3dfa1454b16d,0.02083%,User,
0x6ac0b175b161e9446bf49577a19988846634ba3e,0.05984%,User,
0x443729d0c14272b2cba616473df905d71c00dc4b,0.08173%,User,
0x43f2aad677d49f13c36b5aab75272b806dd410c8,0.02083%,User,
0x203693de100d1527637167d89dce39d876b7821b,0.02083%,User,
0x5edae7594dc0e6998bf21721eda38c24fe200586,0.10597%,User,
0x5da3fa8a1abf5b2278d34e20473ab49b5a7bed3a,0.02083%,User,
0xad1283ea8dacb53138940c1cf8625963af56c37c,0.02689%,User,
0xa7805b55f1f8982073e689eeea6e3896cb686e58,0.02689%,User,
0xdb62c322b17a2c3bf51775be039e7e3b93553396,0.05113%,User,
0x95b100582b858705eefed07ee1655a790ee3bc09,0.07537%,User,
0x03bb2ed4d233a7a0102e0dc8ace47cba2433700f,0.02083%,User,
0x02a2abf0e9673721715d822e9504b1d7961c468e,0.02689%,User,
0xa798dfb161176645b441f2dc262f6eb5dc5e255c,0.02689%,User,
0x6201dd355b4beeee884efdc271d4b317b5ec3125,0.02083%,User,
0xd557abcd7d132dc46aa5f935eb6226ad04af8dbf,0.03295%,User,
0x57e7298d133cbade14fdc633464fec839dd196bf,0.06931%,User,
0xf542873ecac42f3009b47bc4386b96618cad144e,0.08779%,User,
0x548f668d7c82c7f69d39a5c5a0e0a64071a2d602,0.02083%,User,
0x5ba2f9fc2ecfdf4f4aa07bcc3066d6e37c09c73c,0.03901%,User,
0x1454eb778b42c277eab691444add157d121dc602,0.03295%,User,
0x2bdf0839f0f4331326fc267d1220b7b09ec575dc,0.14203%,User,
0x2f334bd12387c9a77b7d8eeb95ad209bcdf562c4,0.02083%,User,
0x25bb329e787eac51d7a12cb220a564e497d6e28a,0.02083%,User,
0x5190f30bc41d260fef2f2229c1a5c6ba41d72f3c,0.13710%,User,
0x12d69567fb1940ffeaa8fdd9da306393ca6f44e0,0.02083%,User,
0x4d369f1c6b7b3acaec95f318067f939f95a65105,0.24565%,User,
0x42e3b1a991514339c86d58579cebbb58e308e1b1,0.02083%,User,
0x0766aff2ade1c41a95839ad3ea81fbc673027c9e,0.02689%,User,
0x731f178034e5aa5fafe95d323de023272c4fc26c,0.07537%,User,
not found,0.02083%,User,
0x5358a5fbe4f8b9e26b5ae08cee0961980ff57adf,0.02083%,User,
0xb7afdbcf1bcdfbf2f2601d04ac5f3a2c79208e2a,0.02083%,User,
0x5817fbd69473359bc1997203c0fd92b3ea553d29,0.02689%,User,
0x1c57fbfe1aa0db3bf086577456b6e209bf199572,0.11097%,User,
0x7b52afedfad688d11fd6bd376663af64ab1f0a80,0.05719%,User,
0x5746782217f9e1ef0309de9caa72889026ebd83d,0.02689%,User,
0xf6701c0cd9d81af7389bc286487edb7abda454c7,0.02083%,User,
0x49d1a143dea6a5431105a7e8185cd8348b552c71,0.02083%,User,
0xce9d4fe11f85311763181c613c4b1f2f96375fe0,0.03901%,User,
0x038b97d549bf4d3cfa4e116a7f6ed257249001c5,0.02083%,User,
0x70b49e9242667645dce920f00e5849c6f4f03098,0.25436%,User,
0x5caa9135d438e512780bd920fbce06a547bebb6e,0.02689%,User,
0xc1e56c9eb82c38b32671d6d6332bed21e1848c7d,0.02083%,User,
0x1a75063225535ab9c55e873378afdbb7ed1ddc79,0.02083%,User,
0x1b0efb37c3e12ced2d77189de3cec825c75ffcda,0.11809%,User,
0x591ec71097d9fda67cf53732239f9591688f37e9,0.02083%,User,
0xb9a4c66600b0e89a8c6eb85f9963457cfeaca9dd,0.03295%,User,
0xcbe203901e2f3ca910558efba39a48af89e3c558,0.03901%,User,
0x08ccff06b09d0c17235ab9b0de1dbfeeceef2b5a,0.02689%,User,
0x2fc922bf850553b4cbd643e6b34472f5f8b1658d,0.02083%,User,
0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.02083%,User,
0x039e8f0ebe922a1e89c263a8c296ae6d935a0f90,0.02083%,User,
0x2bd97328e5b76e318e03165e19d40ae6f143b675,0.02083%,User,
0xc00696aaa55cdd53eb25e83ccf23552db5004748,0.04772%,User,
0x5e4d7379379d1a2035e270bd065680a77cd16306,0.02083%,User,
0xe9191dc0376a01b13751df0ff0cef710bcdf506e,0.06325%,User,
0x247a215b81e9aa61b4389a5136de1b6d7c0a36bb,0.02083%,User,
0x4ead667e749c6cf442a4081481da2f106f5012bb,0.02689%,User,
0x5fbde5d585808d886d6665260be924c02a9f6577,0.02689%,User,
0x327ae09aeffc9a276529b61870e896e733933801,0.02083%,User,
0x85df0a08cfa80733b3fe0d929b8a763c9eaa9b92,0.02083%,User,
0x978d55501b44ef976ba80f97d946feaf4c7288a6,0.03295%,User,
0x3c181695c711643f336ebcd302b3709bb4db1d3b,0.02083%,User,
0x03c7f9cad2629941ea6e6043d04a2335db88cee6,0.03295%,User,
0x89b2ee705d4b2a0f85838e6c298e4cdbf607641b,0.02689%,User,
0xd3afe67ca4dace37e682860519a24896fa4bcdc4,0.02083%,User,
0x961870e8aa20dd1a6a5833d0854a6a5c4ad77ec0,0.04507%,User,
0x1b30c84e244361a99be770acd57ace184983c83d,0.02083%,User,
0x88f79f4e6168cea28b610907a1b1bcd0e5d27e25,0.02689%,User,
0x8042d9d476cfd2cc1bcdb4326d5ca3f30a994379,0.03901%,User,
0x71d3aecbeb7b244e01ec380775e9a7ee7d699dee,0.06931%,User,
0x495af141b84d06ac35ab2c06c20fe29a01c555bc,0.04507%,User,
0x4424e6ab4bbf2652b99506acc8af23d2e3895d9a,0.03901%,User,
0xfa17af4f26828cb93b9f6d2220b1a10adf820d67,0.05113%,User,
0x86606e325ed16f4f33c228629d63ba39d4d265cd,0.07537%,User,
0x612dcafa236688a1a31edf8a642917ee19473529,0.02689%,User,
0x779b8050efb0095995137f9be3b865bf7ebce3b8,0.03295%,User,
0x620c2108417ae7c962b3e3fdb9cf9df3f2f206e6,0.02083%,User,
0xb45a4cc7bca95eeed21061b329b3dfe762b8c75d,0.02083%,User,
0x9b1565c4c55c6c740e1d5682bb6c2ace9aca18ed,0.02083%,User,
0x01046b9f13c04a2e45ceb182d55e2669058c5b9e,0.02083%,User,
0xc98d8c153fcf66955a44b4678255ba2174f71e05,0.02689%,User,
0x3716078b6303243783ef0194facd065a6ccd82df,0.02689%,User,
0xc2c1d477c3f29caa489770da62db96fa2ca34239,0.02689%,User,
0xe7f676e9cbd523ace50be20b4208747791c41908,0.05113%,User,
0x1066685ca597b35817cf4e11a5774b98d1a794ba,0.01818%,User,
0xe67c5a0b436b6b033f2fea259e5cad9813b0895d,0.00606%,User,
0x5b1059b0d6d496a352de97352ff7e41c5947606a,0.04848%,User,
0xfb9cc15741f3c838d39c7363af86af986198833d,0.00606%,User,
0xb3a742009d136bd59c3d857d22b2c69b392982d0,0.07272%,User,
0xa6c041b6cd93fa00edea037efebd1da00b4c4057,0.01818%,User,
0x472eb912b103269d0f8d94311ca6886fc5efa2c4,0.00606%,User,
0x31e4896d1c9fbcd55853273ef7350d7faac824be,0.03030%,User,
0xfda1b063cf6a7fdf9f9bc85229d24c398efaeb54,0.00606%,User,
0x44a38ed90f3abf6b13d71ce99c5f4d58794ec12d,0.00606%,User,
0x1f63e3947db895e2e6ccc6ce88a23c692cc6f04c,0.00606%,User,
0x6311f71dd5dd39060ce0999d63a7e8ade16586c9,0.00606%,User,
0xa19d0a4cf4b2829b4a83c8bf1a076a5eb4f3b2ed,0.01212%,User,
0xb52da54f0f81c4bb3e62fb555c4703e3580f1aff,0.00606%,User,
0x4d438c2d71657f395edb01f5a862ffa7a03e6a9d,0.00606%,User,
0x08d35a6d18a128ee5d38edf3083bf1c81c838538,0.00606%,User,
0xb7c7926d98bc7efa75a81243d5dc79926516a7a1,0.25452%,User,
0x94cb9c2f1bcf6c46de680c77d1c8f6fbab3e081d,0.00606%,User,
0x69138ba25a0ad5c07f46c87f71162cc14ad9769b,0.00606%,User,
0xea92cfde706997af996e4003548aaf1053f836b4,0.02424%,User,
0x6e8cca3840e8851c45fffdb77d5cf6a615aa6dbe,0.00606%,User,
0x51b84fae96a4470189159ecb1d1164bc5de995dc,0.07272%,User,
0xec90215396fd13d3e847901580f4085ca097526c,0.16968%,User,
0xa9da2dac78ad4c8030595ed24c4a8d7f0f129854,0.79992%,User,
0xec031072ef1409d4d11129e172fcbb9a716fa21b,0.33936%,User,
0x259256fb347e248382d074f887ae16b994caa584,0.04242%,User,
0xcfcfdcc985aa078e8b4e086c9355a3ed888197df,0.00606%,User,
0x47f25c8c9d6f3b1bfa7f71945ad4a0c95389449e,0.10302%,User,
0x67d20c893a8c2c5c43d8e67ed0efd3dbdaae85cb,0.00606%,User,
0x61094703e91b100b6057038b178fa3cd2affe1c5,0.00606%,User,
0xe3bb3d5c3a4d607e36df1dfdf0528d163192cebf,0.01212%,User,
0xccc652df3c56a66ed7a7c9be2d32825a7228a270,0.00606%,User,
0x1eb45ad865e8c4f8a4e7e86647a2f286bbcf74f5,0.00606%,User,
0xe5dcbba45ccf73f01a54f4c241a8df416280b572,0.00606%,User,
0xb2c654cd9c5fa33e191e8ce89058d7312314ab9f,0.00606%,User,
0xde69a7acc7ba35c8e252597e54b18dfa921b47c7,0.00606%,User,
0x27f212bc2e9325b18261d9b4263ab96f0da8e7a5,0.01212%,User,
0xdd6ec74ccdc5ebd34414c6ddc7c7b5845c06a5c4,0.00606%,User,
0xfd6d25c4d02138e6b22bdecf2475f7a26fb43618,0.00606%,User,
0x582a0a57a3ba31c421768de61241062aa8aec8f2,0.00606%,User,
0x7f9bf145621e4ba59d2956a3839a5f450eaa0161,0.12120%,User,
0xca99d74d7055aa8a32444852da573b2ccc13ff28,0.04242%,User,
0x00896d5e62da19493a6346089fe8f1372355e10b,0.01212%,User,
0x3a30d21670b7080ee19bafef23db9a40a104e769,0.00606%,User,
0xde9225eff024dd0ed4e325a003b0ed0e01eef551,0.00606%,User,
0x2ccff304ef578b238ee82e1d1d53c34e80b48ad6,0.00606%,User,
0x29f1abd903f2293d062307d1ff4e25697a05986f,0.73326%,User,
0x093e16049ad645f8b9687651b503561a81f54746,0.01212%,User,
0x8915e35f9e9f19f529eab648d33f220b919d844f,0.01212%,User,
0x4dfa85218b1f154e1e47614b7334eee8cf39fe91,0.03636%,User,
0x2c0cb66e9148da9f045a74703e82b4b67b2ce220,0.00606%,User,
0x4d0d572dab241cbf9d56a4e793b53727a7091e50,0.00606%,User,
0xea7df84a138f6a5e50b65b379d5140a299056475,0.00606%,User,
0xf1ab537d0347dfecad8c71a483f36c2a6985f337,0.01212%,User,
0x6d336574fb8ad50e4fb12b21c51b219b354365b0,0.01818%,User,
0x193f19679b6511ca5338e45a817eb91f2c7b9a11,0.06060%,User,
0xba09a5bb2b7aad5b4ec9668764effcbe42b6a8a9,0.00606%,User,
0x438f19bd3a9a4cd6ff51fcf9c0b8e1282d8121cc,0.01818%,User,
0xd0dacd0ff83f3591429cc1835bdd5f29fffb6706,0.00606%,User,
0x1930bd1f47452597a9f3b012d454b3d00b82c721,0.02424%,User,
0x42f7bf1f0c9a092ccfda25811b6e3745b757c6dc,0.00606%,User,
0x3f529523984f91908c551b4ac9432e1049888fd0,0.00606%,User,
0x4b52d120e5e46729e3ed836279283c1f7e8a81c2,0.03636%,User,
0xbd0e24523dcfaf5c73e2441af00d987ee32d786c,0.00606%,User,
0xaad62decc354ff2cc8bb91956de362780afedc4f,0.00606%,User,
0xf190c2612aa758db9dd8cb5635156df591c397b3,0.00606%,User,
0x5f4b6b41f20c7911d79fa94c8d82189337416c01,0.03636%,User,
0x9b8ce53acc0455f423def81c5d993e606d0fa6f2,0.00606%,User,
0xd4236d7c38398fcc00bc0c22b6849192172d3ac8,0.00606%,User,
0xa363cd0a52251f904272a09fc9ab15cc23ce2cf4,0.00606%,User,
0x9d682b694dabddea2cb4b916ae8602ff7d03b6c0,0.01818%,User,
0x3d066fcb11ebc18916e526922227298bb41cd5d8,0.01212%,User,
0x48eab7e9a6afead6b03a2aa4306ca15b8e1b9645,0.00606%,User,
0x7d7e4ec6929ac2e7cf2329a790a451678ea61b0d,0.00606%,User,
0xafe0f829a088711016d16aa325130908eeff3349,0.00606%,User,
0x99915b6d8c2b5a87a62ed38976d9bf5ef0f1dcea,0.00606%,User,
0x9885caa2cc3c7f010bd21d350bd4641b0e922d0b,0.03030%,User,
0xd13904284752e4a21f3118e1de3166f7861f71c8,0.06666%,User,
0x2d4b06e93013f92eaa66a27661f01af969e128df,0.00606%,User,
0x4fed60b3b1187b4c754a4da5b3f6e471841b2d72,0.00606%,User,
0x7f3b168e7d59422748f97abe06de7532ad7700d0,0.06060%,User,
0xfcef8130cfd6cc557bfb4449e76c4b54fac5df1a,0.12726%,User,
0x6ad52a938e18255ba0bbffcb959bc40d1636eda7,0.01818%,User,
0x246ed50dc9de5573275cec5ae6c25c46ffc9bd75,0.00606%,User,
0xac3b2cc0cd3dc5266a2d771eceb4310d5bf71f89,0.04242%,User,
0x7219f7662b3b20252c2c024fe3baae8d58600245,0.01818%,User,
0x0f93735a5658bad11277c22828b4ccca384ce7b0,0.00606%,User,
0x8873dbcb28dd59569ac943d0969cdca67bebbdf1,0.00606%,User,
0x08675d2587792b4cac07eecdd03fa38de0d034fa,0.00606%,User,
0xe61a1d1b2808dc88d6b2f07faa41d6a73ec806e4,0.00606%,User,
0x5b8dac37682d7cf976970aebdbc323e33f64003f,0.00606%,User,
0x8046bc2af3556c8657995d5c268195286925c67c,0.01212%,User,
0x5c6555417f8e361f518a11ec881a83bf1ec4a17d,0.00606%,User,
0xaa7dc7a08a7a1d1370103e8e90da9b4c69f68490,0.06060%,User,
0xdc13e4686a9dec6759f226beb8e6eeacdd5d81b1,0.06060%,User,
0xdb01f24fa773fef587b2a05a8ce27977871367a7,0.00606%,User,
0xfa1c2965bcf399d7f8a6ec3f327480d90699b57b,0.00606%,User,
0xb8246456649653db0feab528a36aa09d25dc3ace,0.01212%,User,
0x9e28b5ef83c102d813abec06a8f2cbbe4f6b388d,0.01212%,User,
0x778c029675d3e2435cf4c207e981d37c2174bec8,0.04848%,User,
0x80529ca83349fac888fd4dfd8e045a3296b66e54,0.01212%,User,
0xaabfdc0e8177de368e192aceb42240a7fb3470b9,0.01818%,User,
0x84bb43e080098639e3228939cd73480b4717b39b,0.00606%,User,
0xdddc8f17d0d706d710a24c60cb2356b365cafdba,0.00606%,User,
0xf0b90864cf8411db83b62f1bb509137df992d785,0.00606%,User,
0xc8a945b7e4e32336b710d7d93aa92d937614247a,0.02424%,User,
0x7a352ec165f10afac3a492aad18a8bcd06bdcb9d,0.00606%,User,
0xeb562a547105cf2bb37d6383c23633afd421a2ab,0.00606%,User,
0x9f0004e85ab1a65d569cbd9a59a46ef0c84cf470,0.00606%,User,
0x6d4d6c73d4471307f52b0b036181b01134f84fd0,0.01818%,User,
0x88812b4f3a593bcb6faee35fea189af677d6d00d,0.00606%,User,
0xd5c23dc01c99812d0f452f0234c87a7ee324fd9d,0.00606%,User,
0x88487980cc72971d54c24aa3259e0563e70b686d,0.01818%,User,
0x4f7e32780b196a1456d518599c38daaf4bb20e7d,0.01212%,User,
0x1d3c7dbbfa7c5bf684d55112fc56cf9a2d1c8af7,0.00606%,User,
0x4801af178dd07390941931c7e6f82b61a4344a0b,0.00606%,User,
0x547c9f4092cde40eeca4387cbff6739d87297012,0.00606%,User,
0x2499906b635f38033a162db26f274fb97dc89c7f,0.04848%,User,
0x352f3b5caa937299267a44b1dda825f573f7549c,0.00606%,User,
0x1e7c76720acb442a1d5cddd388745f7da3ef1bfa,0.00606%,User,
0x7995f795a8502d478e4b6799c5430e4bee486188,0.00606%,User,
0xc12bc797d2ddcc08701e11b9a00d1b64d40b46c3,0.02424%,User,
0xe00407d6782b5d64971b66bf6cc9dfb7118e6266,0.03636%,User,
0x1036beaed259f09e1c976105406ef4377fea5c09,0.06060%,User,
0xdeb6561120cccdbcbb8da0b18aab4d064d6ceed6,0.15816%,User,
0x17c75c92ad1e0d950d78c444e9b40de585fdb606,0.00606%,User,
0x4adab6e50ebda3c426e6c055819e3ab4008b85de,0.00606%,User,
0x1953b1e59d5aef3662d3d9ebd2ee02b8bf426efb,0.06696%,User,
0x82e38f1a06fd2692ab9275bde75092341b8f187c,0.00606%,User,
0x0f58d3562a9de6bac9c1aa6036dd2e5d64694903,0.00606%,User,
0x322fa9aedea0a6f6b97bf61575e04186da85adbd,0.00606%,User,
0x1de965c73747c6be626c555edeb8cd70d789acb7,0.00606%,User,
