Address,Allocation,Type,Sum Check 
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0x821455830e909599a8b0a9e38e7942fef53a80ad,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xad831bb2d0d2bece4c31cfb0a144f129d4f3c3e1,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0xddc454d36efa6ea87456530b5ab7febd9736b83e,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x93fc0c711c2df516bc442ad4b3ed47cc4001829b,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0x75b5906a037aab387ac4c4d8e42926ec7c3d3571,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xc30129797dcca1c84f84752a012b5c19c3997270,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0xda25824ee511fd8cbfce7dc8b316820418a34a10,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x35465e95722f65e78e740c3aecc17d13cd7c33bc,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x54ecc92c9407b74138fcf45e284425139687ca56,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x71679859b212fd035ea84677e619e9620609c9dd,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x563cbe1a9ce552397b4bd20953bd13c4383f6bc7,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0x5ed83cd9c376b06a0ba2beac45611ff317667aa2,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xcda1a0ecd7d25b49ecbf0eec1f45f0b7fb59961b,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xbd3fb902425f05de98c3bdbf14c4c8d75b8f3580,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0xa77f95fa07849b96c181cfdd7d1113f266738f57,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0x0e692adbde792b5d1b0a79912cbe9c394cb5aee1,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0xeaeceb02671aa3dd6bab5b41987b022801dc0dd2,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0x8017ff21bc4972d84a4dfff2141517daefd0c256,0.0036%,HODLers,
0xb81fd00a9b843243139a2cb6c0e7d0aa3249de29,0.0036%,HODLers,
0xb81fd00a9b843243139a2cb6c0e7d0aa3249de29,0.0036%,HODLers,
0xb81fd00a9b843243139a2cb6c0e7d0aa3249de29,0.0036%,HODLers,
