Addresses ,Allocation % ,Type,Sum
0x805e172e144eb247a3efc63b0e5f1df2964ed86a,0.0046003450258769%,Bridge User,
0xa8615959fc9d15bf0185804c077cd180644343a7,0.0046003450258769%,Bridge User,
0x267be1364ea6229e8438d43d5084feca48be1f66,0.0046003450258769%,Bridge User,
0xdfba54b946fc50a9018c28b9fe51a0ad4d59c8c8,0.0046003450258769%,Bridge User,
0x314df4aae243e991fbe5e1f3813b8ffdab3352d9,0.0046003450258769%,Bridge User,
0xa8711c6a7be14eb3e78eec9e2bf0687c565a096a,0.0046003450258769%,Bridge User,
0x98a01d190ee2f883926d271e48ace0e48108d0a8,0.0046003450258769%,Bridge User,
0x60b9769abdce8c30514722f43733acb15b6636e2,0.0046003450258769%,Bridge User,
0x09a93ac3b7c6703c5b48a665df442d5f538a099b,0.0046003450258769%,Bridge User,
0x8c0f839cbfa18a8970fd306a9362f20494da38ce,0.0046003450258769%,Bridge User,
0x0feaccb68ab1b78bce7ea71a9c97d93ac8e97622,0.0046003450258769%,Bridge User,
0x5804dd28fba4d7ff728228940fb14cdaab1e8a84,0.0046003450258769%,Bridge User,
0x10512807332e63ef07903ca3f28f167f9bccd224,0.0046003450258769%,Bridge User,
0x339186ad492dafa3ab8613992c3baf8ac7affe45,0.0046003450258769%,Bridge User,
0x036f3afdf5edf17286deb3bf9a861238a4b03a99,0.0046003450258769%,Bridge User,
0x0e46c96aa03fbe66e4704488a3d9004bfc4eba10,0.0046003450258769%,Bridge User,
0xb0e975036c34f53c7b6cd3861e3ec6b5674f96c6,0.0046003450258769%,Bridge User,
0x32464c3fc85788d99e0838afde563ea72859b51d,0.0046003450258769%,Bridge User,
0x09e7152fc537a73a87ec33e364ed6f9fd5ca94fd,0.0046003450258769%,Bridge User,
0xce59bb86f3b38997af78c95f5666b906b05ea721,0.0046003450258769%,Bridge User,
0xa088527b5d48adff5e19280d18918613e13d1877,0.0046003450258769%,Bridge User,
0xe2b70bf3b10b68fd0a7d81f5218d93c83045b18e,0.0046003450258769%,Bridge User,
0x9ce4819aa3fba8a5f73875bd6a5145db3beb3908,0.0046003450258769%,Bridge User,
0x509595c5eda653678d36f76519890c7452174f7f,0.0046003450258769%,Bridge User,
0xdfe82e67349c2a202748bc874fee4da10ae43787,0.0046003450258769%,Bridge User,
0xde1000ab8dcd126706f420221b9a4b284ce00195,0.0046003450258769%,Bridge User,
0x369b2e7db9d00661031ca6c4afe1ea5ccdaa5872,0.0046003450258769%,Bridge User,
0xc6f52bdaaae804ba6c4caacc0bf897451a78a5d1,0.0046003450258769%,Bridge User,
0xad06ff8f47dd66615149a2329bcc436438e750ee,0.0046003450258769%,Bridge User,
0xc50adec3131eb9345f76ca6ca214d71d2daf7c40,0.0046003450258769%,Bridge User,
0x3142086da15593bc2c6f893c091e531055c3c29c,0.0046003450258769%,Bridge User,
0x809177208c9b34f724529a39cef7ecc9eaad857f,0.0046003450258769%,Bridge User,
0x21c074a6c33f4049cf47bf876447aa3a5c2d49ef,0.0046003450258769%,Bridge User,
0x475ffbd9cf630ddff0675a19cf2433b2a27c0de2,0.0046003450258769%,Bridge User,
0x3bd09958beaab7e59ca9056f67ad738748dd2fb4,0.0046003450258769%,Bridge User,
0x3ad711642f43cfd0930feb6feeffd32a2b7a3c55,0.0046003450258769%,Bridge User,
0xebd26d41e10e0b93ebc4d00580d47bbbd1c05fde,0.0046003450258769%,Bridge User,
0x77546126011d89472f4e25b421f798a162a7e341,0.0046003450258769%,Bridge User,
0x4752428ddf2e03e7b9eab8e4db2f6858a067d4f6,0.0046003450258769%,Bridge User,
0x1a2f5f2396316c9f931d2d252eaea1b29de492d5,0.0046003450258769%,Bridge User,
0x07b62f41450bfaf6762685eaf361d69bbc09ee92,0.0046003450258769%,Bridge User,
0xd56d12318b6ab8ec515da72cb1797047b67557d3,0.0046003450258769%,Bridge User,
0x0981fe740393e7c043d9e7f176e2e70323632d1a,0.0046003450258769%,Bridge User,
0x643ba3f8b6b063a5b9758e7086cee384b842ddca,0.0046003450258769%,Bridge User,
0x332ec972ae4d3b02dd1c0c45f720212cef94fc7a,0.0046003450258769%,Bridge User,
0xae863bbd8be863312319ae016c3f854ceaeb40a5,0.0046003450258769%,Bridge User,
0x7887668050c3476535db501474b33db0ad07aedc,0.0046003450258769%,Bridge User,
0x7eb78fa289e963956f985ce2e38e7919135c559f,0.0046003450258769%,Bridge User,
0xcc7321df9b3ca1747f2c8073bfecc1dd0e98b59e,0.0046003450258769%,Bridge User,
0x8f1cd2d867971cdd0c303ea1c122f6ab8f82d69e,0.0046003450258769%,Bridge User,
0xd0c6d8f0064d31273cc4f71e17c37ecf3f74a4bb,0.0046003450258769%,Bridge User,
0x483618fae8a4e3a345d9ee527c2c1f26c8936f1e,0.0046003450258769%,Bridge User,
0x639d74c9fedf8f727011f47c26a8d1901d767f28,0.0046003450258769%,Bridge User,
0x8d3b23dec29471ce2d1d170c56e46fe7e63cd221,0.0046003450258769%,Bridge User,
0xd1ee7ca2c145452c20df77b166877c79ca20712e,0.0046003450258769%,Bridge User,
0x6f9ca71c0ac5435a9b297d375c388c2f191cd725,0.0046003450258769%,Bridge User,
0xe20920f72b011a62041176d2f1744dba93df9ebd,0.0046003450258769%,Bridge User,
0x5146a3acb69946d204d0b801f161c4171baab946,0.0046003450258769%,Bridge User,
0x382c01258ad727e3a5a9554f9aa127c4bf861b44,0.0046003450258769%,Bridge User,
0xa292fc48f2a88ec42b057e7787d084ccfe53835b,0.0046003450258769%,Bridge User,
0x793a4222210f480f2a0788aec8622154fa9bd46a,0.0046003450258769%,Bridge User,
0x0bf5d39795af184ae0af7b18b72211579e6331f4,0.0046003450258769%,Bridge User,
0xb7172b185f8de41c71f4d3ba8d2ed5c75edfbcb0,0.0046003450258769%,Bridge User,
0xa6dca600a31ad01d23b604f1431186a3829e8589,0.0046003450258769%,Bridge User,
0xa79bea402e30dce9444854621453dbefacb19ae1,0.0046003450258769%,Bridge User,
0x344fe798aeb0327abbbc7e4404b2223dce4cd383,0.0046003450258769%,Bridge User,
0x51a36a45b6cd8c77eaed940adcc97b54884d8db0,0.0046003450258769%,Bridge User,
0xb5a992b003daa2071eb28932b817e49ab06d9620,0.0046003450258769%,Bridge User,
0x3ed7052386508fe680822c1960d3cc7d20712f11,0.0046003450258769%,Bridge User,
0xc28acc59069796605e3163f005484d30ab0daa1c,0.0046003450258769%,Bridge User,
0xcb649132faf39bfed5016a0e20eb10a7fd516ecd,0.0046003450258769%,Bridge User,
0x25f8e64692469fc6ea25c933adc00abbeea208b0,0.0046003450258769%,Bridge User,
0x1adf32ccf9b4bfc3220e64ff90e7c4fae6550e15,0.0046003450258769%,Bridge User,
0x37b05e1444a7a3ae08558d46196ec88ef52033f2,0.0046003450258769%,Bridge User,
0x583564df4690ea51870c9a489f7155e8459190f0,0.0046003450258769%,Bridge User,
0x19e5f8d6f0657abb5ff65fba40767a5fa7a904db,0.0046003450258769%,Bridge User,
0xa3a8b61eba1696654286321eb938528e6995aa93,0.0046003450258769%,Bridge User,
0xd17082fd4978ccb25be9a074f164106cb2249b5c,0.0046003450258769%,Bridge User,
0xb4f18b0f2c43f80176aec1c577d0e7af9939a4ca,0.0046003450258769%,Bridge User,
0x232658902b45457c039b2906776760e9bdad0d7b,0.0046003450258769%,Bridge User,
0xd976d89c0b24480e9a0d679a7373bf635db581c7,0.0046003450258769%,Bridge User,
0xb899f41b5e9151e15b2cea1bfd32d81fb1a6887c,0.0046003450258769%,Bridge User,
0x57d1888cb1fb05d624736983454e37a9783dcb1e,0.0046003450258769%,Bridge User,
0x9d5146cd167e61ccbd8c42383d907632006b1200,0.0046003450258769%,Bridge User,
0x6ddfb8b6ae5c3f2a8f538d306d77cff1f0077413,0.0046003450258769%,Bridge User,
0x79c3ed630ef007d1b41f87020010dd19c816cc3a,0.0046003450258769%,Bridge User,
0xd1baf1f55852b7280be6f6a2210548e49756ee14,0.0046003450258769%,Bridge User,
0x1ca9ab6afcbd9b1bc3c8246ebeed783ce80b4809,0.0046003450258769%,Bridge User,
0xea1860ffafa589a466f93f92ebdbcd20ed6d4fe6,0.0046003450258769%,Bridge User,
0xa1006420e827880cfbd61758311f91c0d825a82c,0.0046003450258769%,Bridge User,
0xf4c3a7fe29322213e043923d33d18d049284c932,0.0046003450258769%,Bridge User,
0x3f94daf74fd2cd906a824db94e1b68fed0769650,0.0046003450258769%,Bridge User,
0x0eae7a74cde2fcb177f8ba470a5bfde7d39db725,0.0046003450258769%,Bridge User,
0x0efa39d226e970a8269f3f5133a114a3a84b13bc,0.0046003450258769%,Bridge User,
0x1258a128cfb5b5fa60f53ae0368c92aef42a9f17,0.0046003450258769%,Bridge User,
0xe1e6f53d99ea92b2d61eab284cee74075402e86e,0.0046003450258769%,Bridge User,
0xc64577a672a0e8ed62971a149751d01b2a8fb972,0.0046003450258769%,Bridge User,
0x64472c0ceb8c32ca2eb871faee2d22ff4ba42829,0.0046003450258769%,Bridge User,
0x876441f231154318b710e66ab031926e9c5f493c,0.0046003450258769%,Bridge User,
0xa7b2e3306f375f5415f8819787e032f150a71788,0.0046003450258769%,Bridge User,
0xdc91f81cef8b0e0561120ae93b1eb08f46159291,0.0046003450258769%,Bridge User,
0xa246f88b90d5c3be0a3e922d615a46ac7ffa2f15,0.0046003450258769%,Bridge User,
0xe9cadc82f599f1691d470d1b56b80827df80e398,0.0046003450258769%,Bridge User,
0x060bbaa5b0600926c7f7f941684a4f8ca59f75bf,0.0046003450258769%,Bridge User,
0xb6f01f6a72306e4d95b4f211e564de7d675ac9c9,0.0046003450258769%,Bridge User,
0x9fe3817ddaceeeed164fec62b7208d6f8c653f80,0.0046003450258769%,Bridge User,
0xd289688f402a382f1370935f4df38ec284149c79,0.0046003450258769%,Bridge User,
0x83331c9943b20b7b997818350d1d4c7b8f5e2aec,0.0046003450258769%,Bridge User,
0x64ea0cc620a7f3ea1eca9d274b54e1dadec92b95,0.0046003450258769%,Bridge User,
0xcd3d6dab9be058b8386b5d458c2eb82d061311a2,0.0046003450258769%,Bridge User,
0xbcc306cff05cd3a24286591bfc98efb443144a90,0.0046003450258769%,Bridge User,
0x43a234c2c9f698d7dc56cfb32b7dfac31f7fe0de,0.0046003450258769%,Bridge User,
0xb251694f56777115ca3bc840e36f9cb1581f0883,0.0046003450258769%,Bridge User,
0xf3afc2383a0b45ae73d77b49df7f2184b1ad4b90,0.0046003450258769%,Bridge User,
0x844203780009ed82a1d2c9c220f71f88091f018e,0.0046003450258769%,Bridge User,
0xa9174b240ea4001c7b228916ce34791b111e6fbb,0.0046003450258769%,Bridge User,
0xfcf6a970ca106e5ab4dd4f93eb122d7c6c639b5d,0.0046003450258769%,Bridge User,
0x6b459b660b113ba9f3f875932a83f04fdd9c7ab9,0.0046003450258769%,Bridge User,
0xa235e1eadf60d2b94ef36ff226d96a4ec2b8aa0e,0.0046003450258769%,Bridge User,
0xbe00263b04dfddb37df887063dc9eeb44878eb10,0.0046003450258769%,Bridge User,
0xe0f33fd368149de1846406b4705ab13b6a911ff8,0.0046003450258769%,Bridge User,
0x64e9c292bc3400d13b23bb8b3d468032577bdc86,0.0046003450258769%,Bridge User,
0x67bf6313d57fa43e9fe9860dae1ebd806b373811,0.0046003450258769%,Bridge User,
0x86dc2855c5a49b1e2f0ef159d082fb2d61acf806,0.0046003450258769%,Bridge User,
0xa8f14ac326b9596eff69c0b3889e8ecc3dd3b3b9,0.0046003450258769%,Bridge User,
0x2775d97600bbad71da7675c501d617a94b51b78f,0.0046003450258769%,Bridge User,
0xa5185a2a427b213ecd3831b76de7aa047031ba29,0.0046003450258769%,Bridge User,
0x1fcea22561789c169e54154ecd4bb21e3fbb59a0,0.0046003450258769%,Bridge User,
0x259c4608427f40195537d2e25494f3b0b9e178b7,0.0046003450258769%,Bridge User,
0x94a69f4824d054b0a848934bdb69f456d9c17929,0.0046003450258769%,Bridge User,
0x780d1ad5d26113a92f7124560606c830b1ceaf6e,0.0046003450258769%,Bridge User,
0x2f3409fe8bb08dc400413795926123533e1b8907,0.0046003450258769%,Bridge User,
0x983bd09815948d887b84f982b0cb269383c93cae,0.0046003450258769%,Bridge User,
0x7e17ae9810d037750ee33922bb1de2cb30e427b9,0.0046003450258769%,Bridge User,
0x1e6c3c2054ec6027b653715be963fed04b836501,0.0046003450258769%,Bridge User,
0x76025c1ebb7c6d61190761d2985c77cb2f464aae,0.0046003450258769%,Bridge User,
0xac93a2655341e72a581fd6a615e6dbb60adafd08,0.0046003450258769%,Bridge User,
0x6a780c771281322c8e0bbab55b935c1bb70f66ec,0.0046003450258769%,Bridge User,
0x259d1ff3a4d2269c3a1dac5e400f4f525133a154,0.0046003450258769%,Bridge User,
0xac3aab333150a43c4689cdd8099da58ed2c80d49,0.0046003450258769%,Bridge User,
0xcc75f4afefb64fec5aaecb86e571cabc7f9fd745,0.0046003450258769%,Bridge User,
0xc8b1aab063da09a2c75c586d5b3bf26d822e8ce8,0.0046003450258769%,Bridge User,
0xeb16362b9ee5d07185439ea151723a4331355563,0.0046003450258769%,Bridge User,
0xaa33cfe65af99e87c0d89fb978ac9a2f4e09c270,0.0046003450258769%,Bridge User,
0x6d179b9d2f7868b1b3cc2cd5b3e93eb0eb9d1174,0.0046003450258769%,Bridge User,
0x119b9dbe4a5e3fae94fce23511562a0dd78cb6d3,0.0046003450258769%,Bridge User,
0xf91cd9bfc08d1df946138fa582428491d2a78778,0.0046003450258769%,Bridge User,
0x930df074acf694238bdf6e1c947e1c5442d5f019,0.0046003450258769%,Bridge User,
0x2da181eda79285e810ebcab3eec32c706aa28a9c,0.0046003450258769%,Bridge User,
0x5df8d08dd50105b4271d5ad07d094ace85cf0ee6,0.0046003450258769%,Bridge User,
0x792c8e0d5dad6008b0afb1c5a4565b160a965485,0.0046003450258769%,Bridge User,
0xe311ddd61db7cbcddbcc4ffb8ac68eff6b7820df,0.0046003450258769%,Bridge User,
0x7725c3242afb76e9871ad3e7c879f4c6d5db0092,0.0046003450258769%,Bridge User,
0x5ff1ddc7dc9299730960b4337affd764ad665b7e,0.0046003450258769%,Bridge User,
0x5ba3672c41b9b5f84357b7b8b0114eb3e21e03d3,0.0046003450258769%,Bridge User,
0x7313627007814c6130ce372759c66ba16d7c55f8,0.0046003450258769%,Bridge User,
0x5fac3044c5a9bca774f2df9768998fda13fe3682,0.0046003450258769%,Bridge User,
0x18a2eadac69046f0200d26e4a8ebb4d919c021a4,0.0046003450258769%,Bridge User,
0x8613f8ed6974e9ab6007e200537167b8853a0e26,0.0046003450258769%,Bridge User,
0xbbaf4c45b13f167754cc28b33a251a7694b7e458,0.0046003450258769%,Bridge User,
0x98d33c9ac1cc2154f3551b46fecb2fba2a7f0748,0.0046003450258769%,Bridge User,
0x3a25fda07e309e24635c69a1961d4b5f6e4cc1d9,0.0046003450258769%,Bridge User,
0xd5ecac4b4b9f860e53a59b339969d3f93960c79d,0.0046003450258769%,Bridge User,
0x319977e961a5b86638508dcdb87c4e9d0311ee1a,0.0046003450258769%,Bridge User,
0xc12bce7908845a5b0d9a88ca39ccae438d50748b,0.0046003450258769%,Bridge User,
0x1e02e9b0d74190c0e2f55eeb0fd61b00c35d9346,0.0046003450258769%,Bridge User,
0x15d27b93c655886f6f283a21b6380e4179caac28,0.0046003450258769%,Bridge User,
0xc16cca409f0e69cd03135e2241b096bb28d27290,0.0046003450258769%,Bridge User,
0x3d5807bf8985ae0dec40650fd3e965603fc7f86d,0.0046003450258769%,Bridge User,
0xd8e3b4c16531276c764eaffa59e74d4c923ba7db,0.0046003450258769%,Bridge User,
0xcd97eca8fca043c2a3db45b1f1ce3c0b1737340f,0.0046003450258769%,Bridge User,
0x29029bbe90540245c3d05cdd52f06730deccac2f,0.0046003450258769%,Bridge User,
0x6be25de24b32951bd284408cf71f0cf5822a1dec,0.0046003450258769%,Bridge User,
0x10260e2f582abea8aa8dd6a81498e43ca02d52f0,0.0046003450258769%,Bridge User,
0xb9110ac4b4e68e5da5ccd3ecfa6b954941f941e3,0.0046003450258769%,Bridge User,
0x6f26a25100889d161b8f52d5e9ee6fdcb7751051,0.0046003450258769%,Bridge User,
0x737cb3474cc0bec8da82f2adab646d32c3774772,0.0046003450258769%,Bridge User,
0x6287a5564d8e23c0121c67876bb5b8102c2f58e9,0.0046003450258769%,Bridge User,
0xa6cbb07cca9ef8cc1a19373849308007ea54d860,0.0046003450258769%,Bridge User,
0xac34457d13cd6bd41be54ef3644e5be9ffe683e4,0.0046003450258769%,Bridge User,
0x9dbcc76199de962d35e3db9b133563f28178227f,0.0046003450258769%,Bridge User,
0x44ce2de461da321887e9483af7cc09fad82e160d,0.0046003450258769%,Bridge User,
0x8cb70a359fb3dce5db100f2a4c2ce9f1330aa7d3,0.0046003450258769%,Bridge User,
0x561735227559b688d439cc61f1ceb79e4ca0b70f,0.0046003450258769%,Bridge User,
0x1682a7b364552a61684f594955a4ace299e83897,0.0046003450258769%,Bridge User,
0x14d2e327935bed0c4cbe4c1e2ee583763dea0de6,0.0046003450258769%,Bridge User,
0x84fa7bf6bec68d460067d98cad37d68028c160d9,0.0046003450258769%,Bridge User,
0xf79cd9145822709dbdc9a11fbdc5aa9de6081ac4,0.0046003450258769%,Bridge User,
0x9b139f8d81c34667764e9db1d21f5472d9be1d4e,0.0046003450258769%,Bridge User,
0xcb15a1594fb31f105a0a0227eb4e2f833bd3820e,0.0046003450258769%,Bridge User,
0xb21715fe20319202d7acc12320a8121760ef83dd,0.0046003450258769%,Bridge User,
0xd5161a08ac346bef4e79c092703ecd7520c6a804,0.0046003450258769%,Bridge User,
0x80026fd66d0cd4ae23fdaab33926e5e94ecbc240,0.0046003450258769%,Bridge User,
0xff7c84e911de53f32d5a62b7048c5ca2779edd50,0.0046003450258769%,Bridge User,
0x91e671722393369e4f8dce1b2e3ed0acb53a4360,0.0046003450258769%,Bridge User,
0xc9d40065c7ca03cee6ec5fd7497a8c200619d5c6,0.0046003450258769%,Bridge User,
0xae62730868e82c2e8a7757cc33671773a2814c23,0.0046003450258769%,Bridge User,
0xa0a146c6639382c727ff7a75b49b2d9ce924163a,0.0046003450258769%,Bridge User,
0x4d34192f6188d74e7930ba0ed8798f2a1beddbb1,0.0046003450258769%,Bridge User,
0x9556664e6df3826eeea46f1741f75279b7ef8423,0.0046003450258769%,Bridge User,
0xa10fd1626bd9b37dffaa82b3543de85b8df2f494,0.0046003450258769%,Bridge User,
0xe9baf2accf6f74b9b575584dc31617726d1c2134,0.0046003450258769%,Bridge User,
0x7a0f05b15624f2c6047fad7381a93be58b410bc0,0.0046003450258769%,Bridge User,
0x2b87f369fbeadcedac14cf8f57a3b0aec0606b99,0.0046003450258769%,Bridge User,
0x082e7ba53d71ae254211fb1ecde2ecdf12517494,0.0046003450258769%,Bridge User,
0x1c860f481e677d42c579494e2739a7b15ef1b49a,0.0046003450258769%,Bridge User,
0xca9c23c877bf06640a6e7dbfa27a215ff9e131f1,0.0046003450258769%,Bridge User,
0xfc78d986d5ca65c41ed20a2a7a937463e33994ea,0.0046003450258769%,Bridge User,
0x85afb4943f783657586fedd0854275138b66ce33,0.0046003450258769%,Bridge User,
0x2bbad4d9668ab7e1cc55365ac471e0be21cb2909,0.0046003450258769%,Bridge User,
0xca2a4e091767d2fb2014e0db34f3d7415e0b6e56,0.0046003450258769%,Bridge User,
0xa636c5ba9c342978ce1d9fdc551e331a4d25344d,0.0046003450258769%,Bridge User,
0xbe12758c6618abc44f0bf2ef69779220463f5cca,0.0046003450258769%,Bridge User,
0xa8d8802fcdbfa82fe71657f28091344fca0dad75,0.0046003450258769%,Bridge User,
0x91994426897af536bf7d7fcee95afb835cfea515,0.0046003450258769%,Bridge User,
0xb77d4bf7e8e4b67232ee54d387cf9736b97b7052,0.0046003450258769%,Bridge User,
0x4a36b1f76c78513c93c404db3012a7a16f14b4ed,0.0046003450258769%,Bridge User,
0xa9a1848aeb76edddeac27a307f9e59e55c0dd4cc,0.0046003450258769%,Bridge User,
0xe7c0e0d1235ba33b0cef935b0ea385d79c129f76,0.0046003450258769%,Bridge User,
0xb62355114f62be16ef7baafa3ed423ecd8bf7952,0.0046003450258769%,Bridge User,
0xe7d6703c7c76d6021018ab0889e40dd77a6ee0a9,0.0046003450258769%,Bridge User,
0x6112e0d8524292cc11988835275d7bef1b42ee14,0.0046003450258769%,Bridge User,
0x013556f80584938b35bf86e580512e143436ec67,0.0046003450258769%,Bridge User,
0xd514651252c2aac1eee0113347227340ea533d75,0.0046003450258769%,Bridge User,
0x7a2aaecf0c3bf01411f7aae7dbb97535a7205498,0.0046003450258769%,Bridge User,
0x20ff9f844a1b1dd1b97fc1b3333d15af3df489fd,0.0046003450258769%,Bridge User,
0xdab18a83eb751d7822a72db5977a3480b3e4f272,0.0046003450258769%,Bridge User,
0x23190dbd482e8f29d348cf624cf34213d1f4fbf3,0.0046003450258769%,Bridge User,
0x35c10116bf2221bf3c1814cb6c69d819f79dd2d2,0.0046003450258769%,Bridge User,
0xdb75be2206fc1af19f1ac0a87bb077fddde307d6,0.0046003450258769%,Bridge User,
0xce56fbf61ee1ca1f6a299b3a99878ac39733b734,0.0046003450258769%,Bridge User,
0xf90ad3a45d6229f2696c737d02179042dcc6e77f,0.0046003450258769%,Bridge User,
0x718e5b4f5b007bceb7ad6ce8c2629cea767fc4ec,0.0046003450258769%,Bridge User,
0xb4dc4c7460c58e7652cd615675a1f707ebb67e9a,0.0046003450258769%,Bridge User,
0x7eb1dd4ec345df607885597ec9f8aefb4eeeed4a,0.0046003450258769%,Bridge User,
0x133984ddb93e338e4d49e7609b8b811877953fab,0.0046003450258769%,Bridge User,
0xf7d8254dc5dfa856f83fc9b1d7513c0668b4721d,0.0046003450258769%,Bridge User,
0x854de4554d6899efe72ca729b46fd30cad8ec0ef,0.0046003450258769%,Bridge User,
0xa2a2602bc84371e6a7af8b88467e8b3f10aa7658,0.0046003450258769%,Bridge User,
0xe2b28eeae32e217f8618324e4c2f456df307edff,0.0046003450258769%,Bridge User,
0xf793567203983ee8b9a71596cf2bff67ebed0499,0.0046003450258769%,Bridge User,
0x2a23d0650db1c536e71aeb63ecd3daa0b52e66e1,0.0046003450258769%,Bridge User,
0x55afab54d569ae0a74d6aa0315f0aa0cc113e998,0.0046003450258769%,Bridge User,
0xf631f45e0786a1f3e074fa1063de48d001dbaa9a,0.0046003450258769%,Bridge User,
0x14a492e83f94e69921ed4d8edd2f449a7b3b42a3,0.0046003450258769%,Bridge User,
0xdbae4a204a9ee579e402c7cf9f72005ecbf8f8e4,0.0046003450258769%,Bridge User,
0x808b232b794b0bc979c2a10df7e60074384f8788,0.0046003450258769%,Bridge User,
0xfe8df8abcb7b18011bea370866b524e90c34690c,0.0046003450258769%,Bridge User,
0xb49bb5a63ad6e8a4302cf9957b465650da86d8c8,0.0046003450258769%,Bridge User,
0x334256ee41a63bd7c34d97eb37252b271af0763e,0.0046003450258769%,Bridge User,
0x711e4856b2d01b2d41e1b7a3507dea97db89f7df,0.0046003450258769%,Bridge User,
0xc1ff3e6e2f1c5c0666dd171d72bda9d26b1d1f30,0.0046003450258769%,Bridge User,
0xb3334c3c7d2f7da1585dca8dd20ff04076e4d943,0.0046003450258769%,Bridge User,
0x5775dd737c0749702efa85a263e657516ed552fb,0.0046003450258769%,Bridge User,
0xf2a9a48c0d2628a682d2ff3060741a81f97ff398,0.0046003450258769%,Bridge User,
0xed0b36db8e68febde0c9f63c0f613f5c51f5c65b,0.0046003450258769%,Bridge User,
0x581520bae674385717a64c917bdd3618a2fa15d9,0.0046003450258769%,Bridge User,
0xe0a35b164f5c5e44e26d357e4ac88e1b8714090f,0.0046003450258769%,Bridge User,
0x76c743184ed8f8b07762f1af98b1edad953cde6c,0.0046003450258769%,Bridge User,
0xcf07669e0c35391b1d736302e116c42f2985cff9,0.0046003450258769%,Bridge User,
0x0477ff314d60b5ddc37a0596d0349eb0ea7d8092,0.0046003450258769%,Bridge User,
0x443aaaa3986b4fc98ea7597504296e4d56917624,0.0046003450258769%,Bridge User,
0x0eb4d9dc612f691797883414a43cc4d7b5b372b7,0.0046003450258769%,Bridge User,
0xf83e211a14f95c152634d7d22dbbaa1f0a77d0be,0.0046003450258769%,Bridge User,
0x484890cd4078931a46b52740d7b481b3ce562bb3,0.0046003450258769%,Bridge User,
0x12135a10b522fb2291fb00b7146c6fa8abbaadb4,0.0046003450258769%,Bridge User,
0x99cb3d6b35d515ca9e35070fabbf090eab8179fd,0.0046003450258769%,Bridge User,
0x90811c6839f1a792104b9ed1c54290ba1dd60d98,0.0046003450258769%,Bridge User,
0x676d918377fffda3179aacfab1ac4f6bd1c947fb,0.0046003450258769%,Bridge User,
0xced732ca92cb4f040239c4e8c85f14acbb5db000,0.0046003450258769%,Bridge User,
0x25659eefd7cae21566a257420bbcb0c8317ef94f,0.0046003450258769%,Bridge User,
0xb89db2813541287a4dd1fc6801eec30595ecdc6c,0.0046003450258769%,Bridge User,
0xf132ea4610d4f278d611e1a177aca5280f89fb99,0.0046003450258769%,Bridge User,
0xef97ede9138c840e25111850597ffec2b0192d9a,0.0046003450258769%,Bridge User,
0x9cc2eb8801f102df5a28a56a3701e3d5dbf22a7c,0.0046003450258769%,Bridge User,
0xed035989de194bde29444869252d6eadd60e6859,0.0046003450258769%,Bridge User,
0x428efced6e7a49c9668f99aaf429524f841fb204,0.0046003450258769%,Bridge User,
0x1e901c396e49bcc6ecb4c6e40ccb4e0b0a77c3ff,0.0046003450258769%,Bridge User,
0xb38fe837e89b448f2d60e6a24c60da53f736f203,0.0046003450258769%,Bridge User,
0xe51540f72f9bcd25559d7438fd91296f560d8ec4,0.0046003450258769%,Bridge User,
0xef18d342fae9c175e02a4ab6ed3a7d63f2255ac1,0.0046003450258769%,Bridge User,
0xa7e06faf02f282b3ff39c5bfc9a0e8b5aa3d804e,0.0046003450258769%,Bridge User,
0xe20f0928244bd2402955b920316d5390b0875735,0.0046003450258769%,Bridge User,
0x2375ac2e31bee26670719956c624851972164175,0.0046003450258769%,Bridge User,
0xd379600bbdeb679fed52f8fa873a57aa858c0d96,0.0046003450258769%,Bridge User,
0xbd7e9d48169dee88f2ed991f343f41e13a188ec2,0.0046003450258769%,Bridge User,
0x139ece8a44f89674a004c82499953834c061ad02,0.0046003450258769%,Bridge User,
0x056b410cd12ed145f8c24f341d3e03b77ab7a8f4,0.0046003450258769%,Bridge User,
0xca6f951495c56015249ff69402d442aeef6e1846,0.0046003450258769%,Bridge User,
0xff2360627a60788e60b9c4f8159aeec8b53aa380,0.0046003450258769%,Bridge User,
0x400cf21abd5fbfa9a5727ee79c60f21d97620cbc,0.0046003450258769%,Bridge User,
0x0317b899d2886d515718495c3317e25b3134d55d,0.0046003450258769%,Bridge User,
0x2162d991f68cb0991a1b726da341c04e128db3cb,0.0046003450258769%,Bridge User,
0x57786979c5088e17807fed6a6e4faa5330d63079,0.0046003450258769%,Bridge User,
0x8314b7e611c53d8868ccd55883e2fc4bc48a50f8,0.0046003450258769%,Bridge User,
0x6ad214447fd250a411bb8b935bd1964321bc2a8e,0.0046003450258769%,Bridge User,
0xc27a49291d5c199c58ff8764fcd1cf3134fb3083,0.0046003450258769%,Bridge User,
0x2266bc84f37e3901a45e2669ce5515028324d1a7,0.0046003450258769%,Bridge User,
0x959f65f76fe7f15a70c9de11f7302e155f7ec48c,0.0046003450258769%,Bridge User,
0xdf2c3ac324a78eed820bd3555ba0546f2b6aab5c,0.0046003450258769%,Bridge User,
0x2e12f8894e40669276f3d470060616f13e06eab8,0.0046003450258769%,Bridge User,
0x48b211039586619b04cfb3b040cdd12165e3a9cf,0.0046003450258769%,Bridge User,
0xaa7e97917b919541fd3d93d2bac401b89fef94ff,0.0046003450258769%,Bridge User,
