Addresses,Allocation %,Type,Sum
0xe4d3d979ebaffa261d0c6451b0ad6f11aa9b0a4d,0.41474654379%,Ecosystem User,
0xe1660f85a090f67e9e76d5768da9d77812717130,0.41474654379%,Ecosystem User,
0x86ccf8f139feffa849cf2796eb8adf517da17d87,0.41474654379%,Ecosystem User,
0x78e29a8b1f246e67ab33c235d82764c0727e8862,0.41474654379%,Ecosystem User,
0x1e3b89056537a181280392cdc3d0d21e6895413f,0.41474654379%,Ecosystem User,
0xb4fa663bef568753c86aa63d6aa3bcc6a5df4237,0.41474654379%,Ecosystem User,
0x6a3efdecba89ab3245807fb3af5755079e49547b,0.41474654379%,Ecosystem User,
0x072d55788e0722c71a426c74a6ca3e52ec0fcd61,0.41474654379%,Ecosystem User,
0x1e3b89056537a181280392cdc3d0d21e6895413f,0.41474654379%,Ecosystem User,
0x29c7b44e0584624c1e877d3ee0856520e2851ba6,0.41474654379%,Ecosystem User,
0xef532911656c39c6bc23fbabd05f816055949cf7,0.41474654379%,Ecosystem User,
0x2060386d44ed4fb93953c8355cb5a773fda0eed8,0.41474654379%,Ecosystem User,
0x5bc21c645fc0391dfdafb0da3c2bfc4d35bb767b,0.41474654379%,Ecosystem User,
0xa2e7002e0ffc42e4228292d67c13a81fdd191870,0.41474654379%,Ecosystem User,
0x6df95c1f5add9ce98a013ad9809782d10272c6b8,0.41474654379%,Ecosystem User,
0x684566c9ffcac7f6a04c3a9997000d2d58c00824,0.41474654379%,Ecosystem User,
0x1e7267fa2628d66538822fc44f0edb62b07272a4,0.41474654379%,Ecosystem User,
0xf4e1c563df7fec245cbfb42ce618d1c55491dc6f,0.41474654379%,Ecosystem User,
0xde3ba1b41e6c612a3ca3213b84bdaf598dffdb9b,0.41474654379%,Ecosystem User,
0x50ecfcc005a10537ffacf02466690a0d00145e47,0.41474654379%,Ecosystem User,
0x4ec8459bb6bab83d8987373f6ae47b9a60bd5a6a,0.41474654379%,Ecosystem User,
0x014e61311e4dd2364cf6c0868c9978c5887deca8,0.41474654379%,Ecosystem User,
0x06dd0b5519fa5276062fcd8d630967328aa88f67,0.41474654379%,Ecosystem User,
0x0a7b24cca8e5b9379535649493fee3c2b0f61dc5,0.41474654379%,Ecosystem User,
0x06d2328423f725167690426480bcf1468c3810f2,0.41474654379%,Ecosystem User,
0x95715f56d9faf221a848ca6da11bc603c53dc95e,0.41474654379%,Ecosystem User,
0xf01adf04216c35448456fdaa6bbfff4055527dd1,0.41474654379%,Ecosystem User,
